"paper_id","iso_a3"
"doi:10.1038/s41598-024-61490-9","PAK"
"doi:10.1038/s41598-024-61490-9","BGD"
"doi:10.1038/s41598-024-61490-9","THA"
"doi:10.1038/s41598-024-61490-9","CHL"
"doi:10.1094/pdis-04-24-0736-sc","USA"
"doi:10.3390/plants13081149","CHN"
"doi:10.1186/s12864-024-10305-2","ZAF"
"doi:10.22092/ari.2023.78.5.1638","IRN"
"doi:10.3389/fpls.2024.1349401","ITA"
"doi:10.1007/s00203-024-03886-9","IND"
"doi:10.1371/journal.pone.0298514","USA"
"doi:10.1007/s00253-023-12998-z","BRA"
"doi:10.1007/s00253-023-12998-z","IND"
"doi:10.1186/s40793-024-00552-x","DEU"
"doi:10.3767/persoonia.2022.49.08","ARG"
"doi:10.3389/ffunb.2023.1276287","BRA"
"doi:10.3389/ffunb.2023.1276287","PRY"
"doi:10.1007/s12223-023-01126-z","DZA"
"doi:10.31083/j.fbl2811290","CHN"
"doi:10.3389/fpls.2023.1250020","IND"
"doi:10.1016/j.micres.2023.127546","CMR"
"doi:10.1038/s41598-023-47099-4","CHL"
"doi:10.3389/fmicb.2023.1278189","CAN"
"doi:10.3389/fmicb.2023.1278189","USA"
"doi:10.1186/s12934-023-02234-8","AUS"
"doi:10.1186/s12934-023-02234-8","IND"
"doi:10.1186/s12934-023-02234-8","SWE"
"doi:10.1038/s41598-023-45910-w","IRN"
"doi:10.1186/s12866-023-02943-5","CHN"
"doi:10.1186/s40793-023-00528-3","ARG"
"doi:10.1186/s40793-023-00528-3","USA"
"doi:10.3389/ffunb.2023.1088966","NOR"
"doi:10.1007/s12033-023-00797-w","PAN"
"doi:10.1038/s41598-023-39852-6","POL"
"doi:10.3389/fcimb.2023.1210195","EGY"
"doi:10.3390/molecules28145388","TWN"
"source:doi_nan","NLD"
"source:doi_nan","JAM"
"source:doi_nan","HUN"
"source:doi_nan","SRB"
"source:doi_nan","ECU"
"source:doi_nan","SDN"
"source:doi_nan","MDA"
"source:doi_nan","ZMB"
"source:doi_nan","HRV"
"source:doi_nan","ETH"
"source:doi_nan","TUN"
"source:doi_nan","JOR"
"source:doi_nan","FIN"
"source:doi_nan","MLI"
"source:doi_nan","BFA"
"source:doi_nan","IRN"
"source:doi_nan","PER"
"source:doi_nan","COL"
"source:doi_nan","BEL"
"source:doi_nan","SYR"
"source:doi_nan","KAZ"
"source:doi_nan","BGR"
"source:doi_nan","CUB"
"source:doi_nan","UZB"
"source:doi_nan","CRI"
"doi:10.55230/mabjournal.v54i1.2936","MYS"
"doi:10.3390/microorganisms12071261","BEL"
"doi:10.1007/s00248-013-0281-5","USA"
"doi:10.11646/phytotaxa.502.1.4","ESP"
"doi:10.11646/phytotaxa.689.2.7","CHN"
"doi:10.3389/fpls.2022.831654","CHN"
"doi:10.2903/j.efsa.2024.8890","USA"
"doi:10.3389/fmicb.2021.765269","CHN"
"doi:10.11646/phytotaxa.415.1.3","IND"
"doi:10.1099/mic.0.26645-0","PER"
"doi:10.1099/mic.0.26645-0","BRA"
"doi:10.3390/jof8090944","MNG"
"doi:10.1016/s0953-7562(09)80215-3","DEU"
"doi:10.1016/s0953-7562(09)80215-3","CAN"
"doi:10.3389/fmicb.2024.1487323","CHN"
"doi:10.1371/journal.pone.0317571","ATA"
"doi:10.3897/mycokeys.62.47854","CHN"
"doi:10.1007/s11104-009-0168-x","ARG"
"doi:10.11646/phytotaxa.598.3.1","THA"
"doi:10.3390/plants10112244","USA"
"doi:10.5344/ajev.2018.18033","CHL"
"doi:10.5344/ajev.2018.18033","USA"
"doi:10.5344/ajev.2018.18033","AUS"
"doi:10.3390/f12030377","SVN"
"doi:10.1111/ppa.12263","FRA"
"doi:10.3390/jof10040284","OMN"
"doi:10.3897/mycokeys.103.115799","BEN"
"doi:10.3897/mycokeys.103.115799","PAN"
"doi:10.1016/j.funbio.2013.12.005","IND"
"doi:10.3389/fpls.2023.1211825","JPN"
"doi:10.1007/s13225-024-00538-7","CHN"
"doi:10.1016/j.biocontrol.2015.05.021","IND"
"doi:10.15835/nbha44110054","CHN"
"doi:10.15835/nbha44110054","NER"
"doi:10.1111/j.1365-294x.2011.05188.x","DEU"
"doi:10.1080/26895293.2020.1728393","IND"
"doi:10.1007/s12275-015-5105-5","USA"
"doi:10.1007/s11557-025-02074-3","BRA"
"doi:10.1111/ppa.13456","USA"
"doi:10.1007/s10658-020-02106-6","DEU"
"doi:10.3767/persoonia.2018.41.12","AUS"
"doi:10.1080/00275514.2022.2058854","MEX"
"doi:10.3390/jof7080607","DEU"
"doi:10.3897/mycokeys.116.145857","CHN"
"doi:10.3390/molecules28031175","POL"
"doi:10.1017/s0953756298007205","URY"
"doi:10.3390/jof10100715","AUS"
"doi:10.1002/jobm.200800328","BRA"
"doi:10.2307/3760705","GBR"
"doi:10.1186/s12866-020-01984-4","CHN"
"doi:10.11646/phytotaxa.567.2.4","THA"
"doi:10.1099/ijsem.0.002971","CHN"
"doi:10.1007/s42464-024-00243-9","MYS"
"doi:10.1371/journal.pone.0121828","USA"
"doi:10.3390/pathogens12040574","CHN"
"doi:10.1007/s10886-008-9476-5","FRA"
"doi:10.1007/s10886-008-9476-5","CHE"
"doi:10.1007/s10886-008-9476-5","POL"
"doi:10.3897/mycokeys.84.73940","CHN"
"doi:10.1007/s11557-018-1422-5","IRN"
"doi:10.22438/jeb/39/6/mrn-693","MEX"
"doi:10.1016/j.ympev.2018.02.013","USA"
"doi:10.1371/journal.pone.0265824","BRA"
"doi:10.1371/journal.pone.0265824","PRY"
"doi:10.1023/a:1024046925472","AUS"
"doi:10.4102/sajs.v108i3/4.602","ZAF"
"doi:10.1093/femsec/fiac040","PAN"
"doi:10.1264/jsme2.me18138","HUN"
"doi:10.1080/00275514.2018.1516960","USA"
"doi:10.2307/3761158","USA"
"doi:10.1016/j.pmpp.2023.102212","IND"
"doi:10.1007/s11557-024-02019-2","JPN"
"doi:10.1186/s41938-023-00663-6","GRC"
"doi:10.1021/np4006822","USA"
"doi:10.1080/00480169.2016.1248516","NZL"
"doi:10.1038/s41598-025-00562-w","EGY"
"doi:10.1016/j.biocontrol.2023.105338","MAR"
"doi:10.2307/3761799","HKG"
"doi:10.1007/s11557-022-01827-8","POL"
"doi:10.1017/s0953756201005172","ESP"
"doi:10.3897/mycokeys.77.60862","ESP"
"doi:10.11646/phytotaxa.625.2.4","IND"
"doi:10.3390/jof8060577","CHN"
"doi:10.1007/s11274-006-9170-0","CHN"
"doi:10.3897/mycokeys.116.142263","CHN"
"doi:10.1186/s12934-024-02471-5","EGY"
"doi:10.3389/finsc.2025.1552694","MAR"
"doi:10.3389/fmicb.2021.757719","CHN"
"doi:10.1002/mbo3.954","GBR"
"doi:10.3897/mycokeys.65.47704","NLD"
"doi:10.1021/np500340y","CHN"
"doi:10.3390/jof9111065","THA"
"doi:10.1007/s10267-008-0440-6","THA"
"doi:10.1007/s42729-024-01758-1","CHL"
"doi:10.1016/j.crmicr.2021.100039","BRA"
"doi:10.1007/s00248-014-0556-5","CHE"
"doi:10.3114/sim0019","THA"
"doi:10.3389/fsufs.2020.00137","BRA"
"doi:10.28940/terra.v42i.1918","MEX"
"doi:10.1071/ar9921131","AUS"
"doi:10.3390/jof8111175","CHN"
"doi:10.3389/fmicb.2024.1454617","ITA"
"doi:10.3389/fmicb.2024.1454617","MAR"
"doi:10.3389/fmicb.2024.1454617","SAU"
"doi:10.3389/fmicb.2017.00629","DEU"
"doi:10.1007/s00606-016-1350-2","BRA"
"doi:10.1007/s00606-016-1350-2","CZE"
"doi:10.3897/mycokeys.106.121520","ITA"
"doi:10.3389/fmicb.2022.1027428","CHN"
"doi:10.1080/00275514.2025.2450754","IRN"
"doi:10.1016/j.funbio.2016.03.005","MOZ"
"doi:10.1007/s10658-012-0076-4","NZL"
"doi:10.3390/ijms25179508","MEX"
"doi:10.1007/s10658-017-1226-5","DEU"
"doi:10.1111/jph.70012","BRA"
"doi:10.2307/3761152","USA"
"doi:10.2307/3761152","GBR"
"doi:10.2307/3761152","JEY"
"doi:10.32604/phyton.2023.030921","IND"
"doi:10.11646/phytotaxa.424.3.1","IRN"
"doi:10.5586/asbp.2013.014","POL"
"doi:10.1139/b83-300","IND"
"doi:10.1007/s13313-015-0367-2","AUS"
"doi:10.5248/108.115","IND"
"doi:10.1038/s41598-018-20783-6","CAN"
"doi:10.3390/agronomy13030694","USA"
"doi:10.1007/bf00213465","AUS"
"doi:10.1016/j.soilbio.2008.07.006","NLD"
"doi:10.1186/s41938-020-00342-w","IND"
"doi:10.1093/femsle/fnaf056","CIV"
"doi:10.36253/phyto-12500","USA"
"doi:10.3390/plants10091815","JPN"
"doi:10.3390/microorganisms10102035","USA"
"doi:10.1016/j.funbio.2016.09.005","USA"
"doi:10.1016/j.fgb.2004.03.004","NOR"
"doi:10.1038/ncomms11362","ESP"
"doi:10.1127/entomologia/2023/1991","ESP"
"doi:10.3767/003158516x691951","USA"
"doi:10.3852/08-192","IND"
"doi:10.1111/ppa.12723","CHN"
"doi:10.1016/j.biocontrol.2009.07.018","COL"
"doi:10.1016/j.funeco.2010.11.003","THA"
"doi:10.1590/0001-3765202220210860","BRA"
"doi:10.1016/j.envexpbot.2024.105952","CHN"
"doi:10.1186/s12934-019-1150-9","CHN"
"doi:10.21930/rcta.vol20_num1_art:1251","PER"
"doi:10.1071/ap02062","ZAF"
"doi:10.14214/sf.1320","PER"
"doi:10.14214/sf.1320","NGA"
"doi:10.14214/sf.1320","MYS"
"doi:10.14214/sf.1320","CUB"
"doi:10.3732/ajb.1200615","ISR"
"doi:10.3767/persoonia.2022.49.07","CHN"
"doi:10.1016/j.foreco.2019.03.008","ITA"
"doi:10.3389/fmicb.2024.1392586","CHN"
"doi:10.2903/j.efsa.2024.8667","USA"
"doi:10.3390/molecules25081888","SVK"
"doi:10.1186/s12915-021-01104-2","DEU"
"doi:10.3389/fmicb.2023.1168653","CAN"
"doi:10.5248/129.25","BRA"
"doi:10.3389/fmicb.2021.708475","KOR"
"doi:10.1016/j.micres.2023.127365","BRA"
"doi:10.1007/s005720050120","MEX"
"doi:10.1007/s005720050120","USA"
"doi:10.17159/sajs.2020/7914","NGA"
"doi:10.17159/sajs.2020/7914","ZAF"
"doi:10.1016/j.funbio.2016.11.007","CAN"
"doi:10.1007/s11629-018-4926-1","POL"
"doi:10.1094/pdis-09-15-1037-re","ITA"
"doi:10.1094/phytofr-04-23-0050-fi","USA"
"doi:10.1111/wbm.12122","JPN"
"doi:10.1099/ijsem.0.004144","CHN"
"doi:10.1007/s00705-016-2911-y","CHN"
"doi:10.1155/2022/5297706","PER"
"doi:10.3390/horticulturae10040363","ITA"
"doi:10.3390/insects15060410","ARG"
"doi:10.3390/agriculture12020255","ISR"
"doi:10.3390/plants9020156","NZL"
"doi:10.3390/toxins13020076","NZL"
"doi:10.1186/s12870-024-04873-4","CHN"
"doi:10.1371/journal.ppat.1003866","DEU"
"doi:10.1016/j.funbio.2018.03.005","BRA"
"doi:10.1016/j.funbio.2018.03.005","PRY"
"doi:10.2307/3762023","CAN"
"doi:10.1007/s10658-019-01702-5","IRN"
"doi:10.11646/phytotaxa.559.1.3","CHN"
"doi:10.1186/s12870-024-05871-2","EGY"
"doi:10.5943/mycosphere/8/4/9","CHN"
"doi:10.1016/j.apsoil.2021.103985","BRA"
"doi:10.1016/j.anifeedsci.2014.04.004","FRA"
"doi:10.1007/s11105-018-1077-z","DEU"
"doi:10.1007/s11105-018-1077-z","AUT"
"doi:10.1007/s00572-002-0164-y","IND"
"doi:10.2307/3760590","MNG"
"doi:10.2307/3760590","CHN"
"doi:10.3390/d12020055","CHL"
"doi:10.1016/j.bse.2009.03.010","ITA"
"doi:10.3390/jof8121297","CHN"
"doi:10.1007/bf01048825","BRA"
"doi:10.1080/00275514.2021.1880216","USA"
"doi:10.1631/jzus.b1300056","CHN"
"doi:10.1016/j.funeco.2020.100949","USA"
"doi:10.5943/mycosphere/7/9/15","THA"
"doi:10.1007/s00248-024-02445-5","CHN"
"doi:10.11646/phytotaxa.653.1.2","CHN"
"doi:10.1016/j.agee.2012.03.011","AUS"
"doi:10.1007/s10658-012-0033-2","AUT"
"doi:10.3114/sim.2023.105.03","NLD"
"doi:10.3390/f16040574","CHN"
"doi:10.1016/j.biocontrol.2019.104014","IND"
"doi:10.1007/s00248-007-9208-3","KOR"
"doi:10.1186/s12866-024-03497-w","USA"
"doi:10.1371/journal.pone.0047888","BRA"
"doi:10.3389/fmicb.2016.01089","DEU"
"doi:10.3389/fmicb.2016.01089","SAU"
"doi:10.3389/fmicb.2016.01089","EGY"
"doi:10.3389/fmicb.2024.1461821","CHN"
"doi:10.3390/f11080805","PRT"
"doi:10.3897/mycokeys.111.136483","CHN"
"doi:10.1002/ajb2.16366","GUF"
"doi:10.2112/jcoastres-d-10-00120.1","USA"
"doi:10.1016/j.mycres.2009.10.003","GHA"
"doi:10.1007/s11557-024-01978-w","SWE"
"doi:10.1007/s11557-024-01978-w","DEU"
"doi:10.1016/j.plaphy.2023.108218","EGY"
"doi:10.3389/fmicb.2024.1338956","CHN"
"doi:10.1111/j.1574-6968.2008.01137.x","CRI"
"doi:10.1038/s43705-021-00015-1","CHN"
"doi:10.4067/s0718-27912009000200002","ESP"
"doi:10.4067/s0718-27912009000200002","ARG"
"doi:10.4067/s0718-27912009000200002","AUT"
"doi:10.3390/agronomy8080136","ARG"
"doi:10.1016/s0953-7562(09)80558-3","NZL"
"doi:10.1016/s0953-7562(09)80558-3","DZA"
"doi:10.1016/s0953-7562(09)80558-3","USA"
"doi:10.1016/s0953-7562(09)80558-3","AUS"
"doi:10.3897/mycokeys.95.98384","CHN"
"doi:10.1007/s10658-023-02739-3","ARG"
"doi:10.1186/s12866-025-03910-y","CHN"
"doi:10.1016/j.crmicr.2021.100028","MEX"
"doi:10.1016/j.funbio.2019.07.001","ZAF"
"doi:10.1007/s10482-015-0492-5","FRA"
"doi:10.1007/s11756-024-01777-4","BRA"
"doi:10.1007/s10310-014-0459-9","JPN"
"doi:10.3390/plants12132553","ROU"
"doi:10.1017/s0953756298007163","FIN"
"doi:10.11646/phytotaxa.400.3.7","CHN"
"doi:10.1016/j.funeco.2013.09.001","POL"
"doi:10.1080/00288233.1976.10420977","NZL"
"doi:10.5248/114.15","THA"
"doi:10.1099/ijsem.0.006614","IND"
"doi:10.1038/s41598-017-00445-9","CHN"
"doi:10.1186/s40793-024-00646-6","GBR"
"doi:10.3767/persoonia.2019.42.11","AUS"
"doi:10.1016/j.funbio.2016.08.013","ITA"
"doi:10.3390/d12020041","ITA"
"doi:10.3390/d12020041","POL"
"doi:10.1080/0028825x.2022.2052914","NZL"
"doi:10.1080/0028825x.2022.2052914","AUS"
"doi:10.4067/s0718-95162017000400014","ARG"
"doi:10.1134/s0003683824605080","RUS"
"doi:10.21307/jofnem-2021-072","USA"
"doi:10.1128/spectrum.03389-22","CHN"
"doi:10.21829/abm128.2021.1806","MEX"
"doi:10.7164/antibiotics.53.256","CRI"
"doi:10.1016/j.biocontrol.2024.105563","CHN"
"doi:10.1007/s13225-010-0057-x","PRT"
"doi:10.1007/s00300-016-1940-z","ATA"
"doi:10.1016/j.chmed.2022.11.004","CHN"
"doi:10.1371/journal.pone.0233783","USA"
"doi:10.1080/21501203.2024.2330400","CHN"
"doi:10.7872/crym/v38.iss3.2017.321","THA"
"doi:10.1371/journal.pone.0104195","CHN"
"doi:10.1016/j.funeco.2010.06.002","NOR"
"doi:10.28940/terra.v39i0.834","ECU"
"doi:10.28940/terra.v39i0.834","MEX"
"doi:10.3390/toxins11040224","POL"
"doi:10.1186/s41938-021-00410-9","IND"
"doi:10.1016/j.micres.2019.126371","CHN"
"doi:10.1017/s0953756205002820","USA"
"doi:10.1017/s0953756205002820","GEO"
"doi:10.1094/pd-78-0126","USA"
"doi:10.3390/f13020341","ZAF"
"doi:10.2989/20702620.2014.916087","ZAF"
"doi:10.1111/lam.13521","IND"
"doi:10.11646/phytotaxa.449.2.6","CHN"
"doi:10.1590/0001-3765201395512","BRA"
"doi:10.5073/jfk.2025.02.06","DEU"
"doi:10.1016/j.funbio.2015.06.008","ESP"
"doi:10.1111/j.1469-8137.1985.tb03656.x","AUS"
"doi:10.1016/s0007-1536(79)80041-8","GBR"
"doi:10.1016/j.biocontrol.2015.12.005","BRA"
"doi:10.1023/a:1008620725857","ESP"
"doi:10.1186/s13568-023-01602-2","EGY"
"doi:10.1094/pd-90-0994","USA"
"doi:10.1007/s40858-015-0004-1","IDN"
"doi:10.1007/s41348-020-00338-6","TUN"
"doi:10.1007/s00284-017-1418-4","NER"
"doi:10.11646/phytotaxa.653.2.6","CHN"
"doi:10.5073/jfk.2025.02.07","DEU"
"doi:10.3389/fmicb.2023.1232086","IND"
"doi:10.1111/j.1469-8137.1981.tb03208.x","AUS"
"doi:10.1016/j.funeco.2016.07.003","NOR"
"doi:10.1016/j.funbio.2020.06.001","COG"
"doi:10.3767/003158510x500705","ZAF"
"doi:10.1371/journal.pone.0047879","USA"
"doi:10.1371/journal.pone.0047879","NZL"
"doi:10.5248/115.457","POL"
"doi:10.1007/s11356-017-0426-z","POL"
"doi:10.1111/j.1365-2672.2008.03926.x","ARE"
"doi:10.1002/jobm.201200367","IND"
"doi:10.3390/microorganisms9050896","CHN"
"doi:10.7717/peerj.12701","USA"
"doi:10.3390/plants11162127","CAN"
"doi:10.5943/mycosphere/15/1/12","USA"
"doi:10.5943/mycosphere/15/1/12","AUS"
"doi:10.5154/r.rchscfa.2014.03.012","MEX"
"doi:10.1080/12298093.2022.2133808","KOR"
"doi:10.2307/3760438","USA"
"doi:10.1007/s11262-022-01924-6","DEU"
"doi:10.3389/fmicb.2022.994847","IND"
"doi:10.1007/s00572-007-0124-7","BRA"
"doi:10.1007/s40858-017-0191-z","BRA"
"doi:10.54085/ap.2022.11.1.86","IND"
"doi:10.3390/jof8101075","CHN"
"doi:10.1016/j.funeco.2011.07.007","POL"
"doi:10.1111/j.1469-8137.1986.tb00649.x","ZAF"
"doi:10.1111/j.1469-8137.1986.tb00649.x","ITA"
"doi:10.1111/j.1469-8137.1986.tb00649.x","GBR"
"doi:10.1111/j.1469-8137.1967.tb05999.x","GBR"
"doi:10.1021/acs.jnatprod.2c01159","CAN"
"doi:10.1046/j.1469-8137.1999.00522.x","CAN"
"doi:10.1046/j.1469-8137.1999.00522.x","FIN"
"doi:10.1080/03650340.2022.2117302","CHN"
"doi:10.1094/pbiomes-01-19-0009-r","USA"
"doi:10.1007/s00284-022-02830-8","VNM"
"doi:10.1111/j.1574-6968.2007.00819.x","MYS"
"doi:10.1186/s43141-022-00456-8","ZAF"
"doi:10.1111/j.1439-0329.2005.00418.x","MEX"
"doi:10.1111/j.1439-0329.2005.00418.x","VEN"
"doi:10.1111/j.1439-0329.2005.00418.x","ZAF"
"doi:10.3897/mycokeys.97.102653","CHN"
"doi:10.1016/j.funbio.2011.11.008","BRA"
"doi:10.1016/j.funbio.2024.08.013","THA"
"doi:10.1007/s40858-025-00701-8","BRA"
"doi:10.11646/phytotaxa.669.3.7","BRA"
"doi:10.1099/ijsem.0.002862","CHN"
"doi:10.1080/01140671.2002.9514221","NZL"
"doi:10.1016/j.envres.2024.119854","CHN"
"doi:10.1016/j.jksus.2023.102644","UZB"
"doi:10.1007/s00374-014-0920-0","CHL"
"doi:10.1007/s11557-020-01658-5","BRA"
"doi:10.1186/1944-3277-10-10","ESP"
"doi:10.1007/s13313-018-0586-4","ZAF"
"doi:10.2216/0031-8884(2005)44[129:ssoaga]2.0.co;2","CAN"
"doi:10.1007/s11557-020-01585-5","BRA"
"doi:10.3390/life13071515","CHN"
"doi:10.1111/1462-2920.16236","CHN"
"doi:10.1186/s13568-014-0047-6","DEU"
"doi:10.1371/journal.pbio.3001681","USA"
"doi:10.1590/s2175-97902019000317705","MMR"
"doi:10.1007/s11557-025-02052-9","EGY"
"doi:10.5586/asbp.2013.034","POL"
"doi:10.1038/s41598-021-84111-1","ETH"
"doi:10.1038/s41598-021-84111-1","CMR"
"doi:10.14719/pst.2600","IND"
"doi:10.1080/07060660809507540","IND"
"doi:10.1080/07060660809507540","USA"
"doi:10.1080/07060660809507540","IRN"
"doi:10.3767/persoonia.2022.48.08","AUS"
"doi:10.36253/phyto-12013","CHN"
"doi:10.1038/s41564-023-01514-8","USA"
"doi:10.15359/ru.39-1.2","CRI"
"doi:10.11646/phytotaxa.556.2.4","IND"
"doi:10.3897/mycokeys.34.24221","CHN"
"doi:10.3897/mycokeys.116.150363","CHN"
"doi:10.1111/1751-7915.14207","CAN"
"doi:10.3390/microorganisms7120658","NOR"
"doi:10.3389/fpls.2022.988485","CHN"
"doi:10.3767/003158516x694499","AUS"
"doi:10.1007/s11557-024-02025-4","ZAF"
"doi:10.1007/s11557-024-02025-4","NLD"
"doi:10.1007/s11557-024-02025-4","POL"
"doi:10.1007/s11557-024-02025-4","DEU"
"doi:10.15666/aeer/2104_35073520","TUR"
"doi:10.4103/2221-1691.244160","MAR"
"doi:10.1134/s0026261716060102","RUS"
"doi:10.1080/17429145.2012.680077","SAU"
"doi:10.1016/j.funbio.2024.05.004","ETH"
"doi:10.1007/s00203-022-03358-y","MAR"
"doi:10.3390/jof7060444","IND"
"doi:10.3390/jof7060444","EGY"
"doi:10.3390/jof7060444","ISR"
"doi:10.3390/jof7060444","ESP"
"doi:10.3390/jof9111087","CHN"
"doi:10.3767/003158508x372387","AUS"
"doi:10.1007/s11557-024-02017-4","CHN"
"doi:10.1007/s00253-013-5335-6","CHN"
"doi:10.1007/s10482-017-1001-9","USA"
"doi:10.1007/s13313-013-0208-0","AUS"
"doi:10.3852/mycologia.98.3.423","VEN"
"doi:10.3852/mycologia.98.3.423","AUS"
"doi:10.1016/j.biocontrol.2010.03.002","NZL"
"doi:10.17221/137/2020-pse","UZB"
"doi:10.1016/j.cropro.2008.07.003","UGA"
"doi:10.1038/s41467-020-18994-5","ESP"
"doi:10.1038/s41467-020-18994-5","ITA"
"doi:10.1016/j.plaphy.2016.10.019","IND"
"doi:10.15666/aeer/2004_30733098","DZA"
"doi:10.3897/mycokeys.105.122583","CHN"
"doi:10.1016/j.foodcont.2015.03.006","KOR"
"doi:10.1007/s12600-020-00872-x","TUN"
"doi:10.3389/fmicb.2017.01897","IND"
"doi:10.1007/s00344-023-11167-w","ZAF"
"doi:10.1371/journal.pone.0209463","DEU"
"doi:10.1371/journal.pone.0209463","NZL"
"doi:10.18805/lr-4959","IND"
"doi:10.1007/s10904-021-01974-7","IND"
"doi:10.1007/s00572-017-0785-9","NOR"
"doi:10.2527/1992.7051550x","USA"
"doi:10.1007/s10526-012-9495-6","ESP"
"doi:10.17159/sajs.2018/4235","ZAF"
"doi:10.3389/fmicb.2023.1288066","CHN"
"doi:10.1016/j.scitotenv.2018.06.077","USA"
"doi:10.3329/bjp.v9i1.15622","IND"
"doi:10.3329/bjp.v9i1.15622","NER"
"doi:10.1590/s1413-70542009000700057","BRA"
"doi:10.1039/d2ra02532a","EGY"
"doi:10.1017/s0025315400027806","IMN"
"doi:10.11646/phytotaxa.508.2.3","THA"
"doi:10.1007/s13313-014-0290-y","ZAF"
"doi:10.11646/phytotaxa.388.1.8","OMN"
"doi:10.1007/s00344-024-11254-6","QAT"
"doi:10.15376/biores.19.2.2724-2735","TUR"
"doi:10.1046/j.1469-8137.1997.00708.x","AUS"
"doi:10.1111/rec.13862","ARG"
"doi:10.1007/s13225-009-0014-8","URY"
"doi:10.3390/plants12061284","ITA"
"doi:10.3389/fpls.2017.00269","ISR"
"doi:10.1111/jam.14041","BRA"
"doi:10.1002/mbo3.591","THA"
"doi:10.3390/plants11212992","RUS"
"doi:10.5943/mycosphere/8/7/3","IRN"
"doi:10.18388/abp.2015_1157","USA"
"doi:10.18388/abp.2015_1157","POL"
"doi:10.18388/abp.2015_1157","SWE"
"doi:10.3390/plants11182435","ITA"
"doi:10.1038/ncomms13188","DEU"
"doi:10.1038/s41598-021-04097-8","SEN"
"doi:10.1186/s12870-025-06089-6","USA"
"doi:10.1002/ece3.10065","FIN"
"doi:10.3390/plants10071434","TWN"
"doi:10.1038/s41598-022-23582-2","ATA"
"doi:10.1007/s00203-008-0374-6","BRA"
"doi:10.1007/s00203-008-0374-6","PRY"
"doi:10.5423/ppj.2008.24.4.461","KOR"
"doi:10.1139/cjb-2021-0037","USA"
"doi:10.7872/crym/v37.iss1.2016.75","ITA"
"doi:10.3389/fmicb.2025.1541329","CHN"
"doi:10.15258/sst.2008.36.3.20","USA"
"doi:10.1038/s41598-018-32968-0","CHN"
"doi:10.1007/s11557-012-0863-5","CHN"
"doi:10.1016/j.femsle.2004.10.005","NER"
"doi:10.1007/s00044-020-02658-6","NER"
"doi:10.11646/phytotaxa.275.1.4","CHN"
"doi:10.3767/persoonia.2020.44.11","ARG"
"doi:10.3389/fpls.2021.761740","USA"
"doi:10.3389/fpls.2021.761740","AUS"
"doi:10.3389/fpls.2021.761740","ESP"
"doi:10.1016/j.jaridenv.2019.104020","ZAF"
"doi:10.3389/fmicb.2023.1232846","CHN"
"doi:10.1371/journal.pone.0048010","CHN"
"doi:10.1016/j.funeco.2015.12.009","DEU"
"doi:10.3389/fmicb.2016.01548","CAN"
"doi:10.3389/fmicb.2016.01548","MEX"
"doi:10.1016/j.crmicr.2022.100163","IND"
"doi:10.1016/j.cpb.2025.100510","ITA"
"doi:10.1016/j.mycres.2006.01.006","VEN"
"doi:10.1080/15320383.2011.528470","FRA"
"doi:10.1094/pd-70-597","USA"
"doi:10.21161/mjm.220097","PHL"
"doi:10.1111/aec.13438","ARG"
"doi:10.1046/j.1365-3059.1998.00225.x","CHN"
"doi:10.1007/bf02053790","IND"
"doi:10.1640/0002-8444(2008)98[117:amadsf]2.0.co;2","ARG"
"doi:10.1023/a:1010310921738","DNK"
"doi:10.1038/s41598-019-42391-8","PRT"
"doi:10.1186/s12866-022-02702-y","CHN"
"doi:10.1007/s11274-011-0793-4","IND"
"doi:10.3892/or.2017.5366","CHN"
"doi:10.3389/fmicb.2019.03013","IRN"
"doi:10.1139/b04-111","CAN"
"doi:10.21873/invivo.12263","CHN"
"doi:10.1139/cjb-2013-0178","USA"
"doi:10.1590/1983-21252018v31n309rc","BRA"
"doi:10.3897/mycokeys.62.38923","CHN"
"doi:10.1590/rbz4720170183","BRA"
"doi:10.1590/0102-33062020abb0106","BRA"
"doi:10.1021/acs.jafc.2c08866","CHN"
"doi:10.5943/mycosphere/5/4/4","BRA"
"doi:10.2147/ijn.s106662","CHN"
"doi:10.17957/ijab/15.1384","CHN"
"doi:10.3389/fmicb.2024.1466613","CHN"
"doi:10.1093/jambio/lxac015","IRN"
"doi:10.1007/s13199-011-0142-2","NER"
"doi:10.1016/j.rhisph.2023.100829","CHN"
"doi:10.3390/jof10110794","NER"
"doi:10.1016/j.ejsobi.2016.09.005","CHN"
"doi:10.1248/bpb.33.1300","CHN"
"doi:10.3390/jof9121165","CHN"
"doi:10.1002/jobm.201900631","IND"
"doi:10.1016/j.scitotenv.2016.09.161","CHN"
"doi:10.3389/fmicb.2024.1448191","EGY"
"doi:10.3389/fmicb.2024.1448191","SAU"
"doi:10.3389/fmicb.2024.1448191","AUT"
"doi:10.3389/fmicb.2023.1190624","CHN"
"doi:10.1016/j.bjm.2018.06.006","CHN"
"doi:10.1016/j.jaridenv.2012.04.009","VEN"
"doi:10.5530/ijper.55.2s.126","IND"
"doi:10.7717/peerj.4713","CHN"
"doi:10.3389/fmicb.2018.00666","CHN"
"doi:10.3389/fmicb.2024.1360988","CHN"
"doi:10.11646/phytotaxa.640.1.1","CHN"
"doi:10.1080/12298093.2024.2440975","KOR"
"doi:10.1016/j.apjtm.2015.07.032","SDN"
