"code","iso","country","NTI.raw.1961","NTI.raw.1962","NTI.raw.1963","NTI.raw.1964","NTI.raw.1965","NTI.raw.1966","NTI.raw.1967","NTI.raw.1968","NTI.raw.1969","NTI.raw.1970","NTI.raw.1971","NTI.raw.1972","NTI.raw.1973","NTI.raw.1974","NTI.raw.1975","NTI.raw.1976","NTI.raw.1977","NTI.raw.1978","NTI.raw.1979","NTI.raw.1980","NTI.raw.1981","NTI.raw.1982","NTI.raw.1983","NTI.raw.1984","NTI.raw.1985","NTI.raw.1986","NTI.raw.1987","NTI.raw.1988","NTI.raw.1989","NTI.raw.1990","NTI.raw.1991","NTI.raw.1992","NTI.raw.1993","NTI.raw.1994","NTI.raw.1995","NTI.raw.1996","NTI.raw.1997","NTI.raw.1998","NTI.raw.1999","NTI.raw.2000","NTI.raw.2001","NTI.raw.2002","NTI.raw.2003","NTI.raw.2004","NTI.raw.2005","NTI.raw.2006","NTI.raw.2007","NTI.raw.2008","NTI.raw.2009","NTI.raw.2010","NTI.raw.2011","NTI.raw.2012","NTI.raw.2013","NTI.raw.2014","NTI.raw.2015","NTI.raw.2016","NTI.raw.2017","NTI.raw.2018","NTI.raw.2019","NTI.raw.2020","NTI.raw.2021"
90,"SLB","Solomon Islands",11.4105,11.621,11.8608,12.0958,12.3907,12.5469,12.8372,13.6193,14.1506,14.5682,15.2386,15.3497,15.7818,16.2855,16.6666,17.3564,17.5776,17.8679,17.508,18.1286,18.4211,17.3504,17.2912,16.9321,17.0795,16.6331,15.5783,15.2749,15.1269,15.5546,15.3523,15.1716,15.4563,15.5811,15.6988,15.8412,15.8182,15.6979,15.8005,15.768,15.7289,15.4071,15.3665,15.3195,14.416,14.1778,14.1017,13.8242,13.699,12.8562,12.7221,13.5209,13.7591,13.7576,13.2917,17.0304,20.2665,23.6565,12.9875,13.1021,11.5453
706,"SOM","Somalia",16.4332,16.612,17.1661,18.3612,19.5049,19.6951,21.6536,22.5399,24.1031,23.7594,22.9365,24.0921,22.814,21.5058,23.041,21.7484,22.4078,24.3153,23.7247,24.7012,25.9831,26.1558,25.8635,27.4242,27.8305,26.3595,29.6824,28.8315,28.6419,26.0115,22.7441,19.9914,22.4611,24.9642,25.4493,25.8019,26.4923,24.6642,24.2445,24.0368,24.8595,24.5784,23.9155,23.9445,25.0078,24.6482,24.7731,22.9322,23.2415,23.155,25.4808,26.0732,23.9633,23.8969,23.8318,24.1422,24.0286,23.7809,24.0703,24.6611,23.905
710,"ZAF","South Africa",12.7354,14.392,16.1204,16.1484,16.4868,16.3566,19.8953,20.3831,21.219,23.4883,25.4588,27.9742,26.1951,28.9081,30.75,32.2675,34.7271,37.7683,38.9709,44.3106,48.7984,44.0486,36.0876,39.3181,37.2799,36.1702,33.2169,37.6845,36.7749,36.8025,35.4145,34.9347,37.3249,34.8092,35.3789,37.0735,37.4533,38.0001,37.9912,37.4892,37.7568,42.2417,38.0586,39.9918,35.2388,43.1003,42.2714,41.121,41.8008,41.2154,45.4315,45.8984,46.0125,50.9967,46.0929,46.1353,60.9781,57.5493,54.0328,59.0846,73.2404
410,"KOR","South Korea",143.393,139.0321,137.921,120.7204,130.8902,144.905,162.8016,166.0453,181.9535,198.9318,202.1972,211.9786,231.5194,251.4326,262.9511,213.2616,225.8099,258.0477,255.6385,254.1014,248.9518,194.0966,228.1165,247.9486,261.2693,265.8119,273.3749,278.9012,302.9006,307.3783,292.2375,302.8637,303.129,306.4088,317.8533,314.2382,344.498,316.5805,303.8908,292.9532,276.7026,266.8022,277.6834,292.9342,299.4413,251.8242,282.2555,261.4541,249.1843,249.1324,247.0429,248.1828,274.3618,267.2867,277.8729,287.3509,286.091,287.0066,286.6791,302.8318,306.6981
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.0151,31.2715,32.177,30.0549,29.8927,30.2744,34.2947,36.9759,37.647,38.051
724,"ESP","Spain",36.3426,37.5104,37.1215,38.6215,40.6953,44.3338,46.3985,50.7323,51.9897,52.3092,55.5522,57.8439,59.4249,58.9297,60.0818,64.9822,63.5774,68.2866,69.8183,70.9689,65.7398,66.4486,66.3186,71.8661,74.574,80.8108,84.0336,86.5624,84.3629,83.4248,79.3975,70.5417,77.568,79.7756,84.4636,92.7919,89.6764,98.6251,98.7995,97.139,97.4696,96.7549,103.9567,97.1665,89.467,92.1898,95.052,79.6447,83.5494,93.1645,86.6396,86.4594,94.6911,98.9346,98.7204,99.1627,104.1291,104.5899,102.0875,103.3651,97.5668
144,"LKA","Sri Lanka",43.3942,46.2705,37.3718,40.7099,39.8709,41.5291,40.8466,47.5149,43.4651,46.8842,49.5381,46.081,48.0588,55.0673,39.2226,46.1856,53.8096,60.578,62.0053,70.4747,64.015,66.1644,68.2814,77.9898,79.2623,77.4901,77.9011,80.5086,80.1083,73.6433,73.64,77.1776,85.7212,91.2993,86.6765,84.4864,87.1275,95.7305,107.8645,103.5006,102.9365,111.7351,98.659,103.7819,98.7194,101.5124,98.1967,109.4597,102.1702,101.3633,107.6681,95.1367,91.4283,113.0073,109.4865,80.8784,68.6438,65.0498,72.7096,108.9239,67.8042
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5649,22.6977,23.3954,19.6049,28.0309,23.3737,28.1521,28.6265,26.6195,28.7813
740,"SUR","Suriname",69.0402,71.8156,79.7567,76.4258,84.4453,88.5588,102.6835,104.5972,96.3818,115.2249,137.7766,142.3427,145.0857,156.1303,122.146,144.0314,149.0499,147.2865,112.5046,92.0349,170.899,193.3615,188.0319,241.0609,183.8466,180.7545,164.4259,82.0837,79.8101,71.7019,70.8424,101.2525,97.9988,107.146,105.5504,149.1991,149.2403,126.3513,113.6673,118.3369,123.6837,127.2082,140.1175,157.718,131.1622,189.4313,161.5157,332.3036,174.5137,219.5571,202.69,168.062,168.2815,168.3527,144.0153,165.5741,220.8427,174.9886,144.8555,211.32,155.517
752,"SWE","Sweden",72.8204,75.0859,80.8777,86.5895,91.6415,92.8776,98.0163,103.3809,106.6733,112.5828,114.6526,115.2623,127.2805,117.9952,125.2108,126.6701,127.3447,126.8613,127.9836,124.188,125.9202,126.7983,129.974,130.0753,126.4751,123.3841,122.9536,117.4554,120.6385,116.1084,104.0014,113.4234,119.9431,117.7291,108.9989,112.7384,111.7504,107.6811,108.4298,112.127,105.3549,104.7596,102.8984,99.8511,95.9995,96.949,102.1897,98.7674,93.7522,98.749,97.5257,93.1426,95.5414,103.8053,109.5516,112.2903,112.1841,104.5382,107.4133,116.1922,110.1273
756,"CHE","Switzerland",188.188,201.1331,200.4717,200.5078,216.9404,230.0115,241.0007,248.3449,251.6182,257.404,255.2692,254.966,267.5702,261.7812,265.0725,280.566,288.8123,302.5955,302.9036,302.4394,287.8156,279.3192,289.0271,287.735,285.6875,282.8699,285.2574,282.0626,275.7884,268.5741,262.7304,262.309,255.1708,249.4065,246.8485,242.5775,237.4295,235.9926,225.5359,223.501,230.7922,215.2765,218.7027,219.9484,227.581,224.9503,214.3211,215.8931,212.8107,212.5688,215.4086,196.9688,204.1188,203.5109,201.401,201.7343,208.3532,204.4666,199.7251,216.1294,218.8115
760,"SYR","Syria",5.9765,7.0382,6.2891,7.4388,7.7578,6.5342,9.0323,9.4023,10.2742,9.8301,12.3118,12.8022,11.3723,13.5159,15.0061,17.5637,18.8047,19.6465,20.7141,24.2405,21.8885,23.7969,29.7143,28.13,31.9577,33.1046,36.2656,39.6029,35.6151,42.3814,36.0936,38.3569,45.4395,49.2115,53.486,52.0264,51.9258,50.7809,53.2857,53.1715,46.2658,50.594,52.602,54.4599,59.5403,53.6939,52.39,48.7325,45.552,36.2181,37.9319,31.9994,14.5052,13.6643,9.8725,10.9963,13.8019,12.6276,14.5428,16.9744,12.5719
158,"TWN","Taiwan",311.3203,309.2567,307.1478,306.3585,307.2856,307.1687,308.5108,307.5527,302.1358,305.6895,303.0626,304.6588,310.2391,302.67,300.3565,301.9993,302.7972,306.2859,307.7756,311.587,311.1158,314.0592,314.5814,319.3588,322.9211,321.5207,327.6825,323.7686,323.3976,328.1361,333.6792,343.4978,346.1353,348.4279,348.7204,350.4664,356.9672,348.9698,344.1693,349.1786,347.8939,346.8651,310.7525,327.3579,313.7336,318.2804,315.4617,295.6853,294.0581,296.4056,291.4149,295.9581,286.4799,281.4296,275.1726,278.185,267.99,266.2784,256.4745,266.6341,248.0458
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.5368,82.3434,75.195,74.7393,68.3075,78.1327,65.4677,46.0366,47.0787,47.4446,59.2347,54.308,56.9286,56.7448,62.8966,62.1056,67.4073,69.7388,71.5858,72.5387,73.8512,74.4374,79.2229,80.9049,72.9847,96.6131,93.7506,118.7011,129.746,113.649
834,"TZA","Tanzania",8.0963,8.2708,8.4774,7.8234,8.0878,8.8728,8.9845,9.5299,9.4205,9.5931,9.7475,9.6938,9.9258,10.1896,10.7653,11.5783,11.891,11.22,12.4834,12.4861,12.7022,13.1905,12.6194,14.0948,13.469,13.1936,14.8339,14.1832,15.3134,15.6162,16.4039,16.4605,16.2058,16.2208,16.1481,17.0278,17.9487,18.7966,16.8634,17.2098,19.8402,23.3371,24.3927,22.5437,22.9349,22.2315,23.3309,21.8631,23.4387,27.3037,27.9265,30.3463,35.7234,35.8544,35.4588,31.0647,31.7532,30.6521,26.423,33.741,28.6892
764,"THA","Thailand",30.5964,31.3346,31.0832,30.6417,30.4014,34.1816,33.2965,34.6539,34.8535,33.7827,34.091,32.9838,33.0415,32.0026,33.2557,35.9887,38.2034,38.2579,35.409,35.6041,37.2371,38.0973,43.1049,43.3798,44.1982,47.1458,47.6035,52.5932,56.7301,59.3036,56.9288,61.9691,71.2648,69.7119,67.8978,71.6747,70.0474,75.4044,82.6797,75.2066,77.6238,80.6518,86.3919,83.2952,81.1929,77.7563,85.3515,80.7729,94.7895,99.8704,100.7359,101.2477,105.2049,98.7222,87.9864,96.9334,105.9014,99.1551,89.0391,94.3466,90.8882
626,"TLS","Timor-Leste",51.0444,50.5875,52.3133,54.6821,56.5474,58.6899,53.0498,55.2768,54.8229,54.1854,57.7974,62.0197,57.5775,54.9286,46.976,41.7864,36.902,31.5125,27.0831,24.8377,25.1391,26.3806,27.9444,29.6685,30.3863,30.8947,30.4615,30.8136,32.9819,31.5022,36.3876,37.6148,39.5749,40.9505,43.9586,45.4731,45.2705,46.1054,41.9203,44.2907,50.9343,51.0047,51.8713,48.5948,52.2843,54.3244,54.3816,55.103,56.2938,52.7761,55.5617,58.2483,56.9578,56.7207,61.169,60.1005,59.4675,61.0787,65.4447,60.8499,57.2021
768,"TGO","Togo",6.7704,7.5407,7.7184,8.11,8.2577,8.3893,8.421,8.7241,7.9239,8.3868,8.6165,8.0672,8.4853,8.7782,8.828,8.8895,8.6994,9.0677,10.6584,9.7828,9.7968,9.3789,9.0445,10.6464,12.2196,12.1076,12.6164,13.8731,14.8672,13.7639,14.2171,14.7289,15.735,17.0599,15.8678,19.9534,17.1344,17.6369,17.9724,17.5109,18.4563,16.9998,17.6814,16.1086,16.6788,15.8347,15.7219,16.4328,16.8508,20.6733,22.3701,21.4921,23.0732,22.05,22.1153,26.353,24.2347,30.4092,24.425,24.8666,24.5122
776,"TON","Tonga",12.7561,14.5166,14.5639,14.6477,14.7491,16.2265,15.4781,16.1147,15.424,16.1905,15.3884,15.0019,16.6444,18.3266,20.0197,24.7432,27.3854,32.4487,32.6129,32.1298,36.7073,33.4174,30.3755,27.1541,32.3946,34.3315,37.5468,40.8135,35.5649,33.9145,36.3144,35.9726,35.5297,32.6287,29.1182,28.5939,29.2457,28.3987,28.4516,29.0974,31.5493,31.27,31.6213,30.8558,30.9367,30.2961,31.0799,35.0919,34.2581,30.9955,31.1987,32.0581,33.1413,31.7215,30.1759,31.9088,32.7577,31.0298,31.9587,32.011,32.4545
780,"TTO","Trinidad and Tobago",63.0343,156.4404,131.2923,133.1046,141.3549,78.7581,94.4343,94.6797,95.3848,103.4547,123.5483,121.3631,109.9583,95.3919,88.1466,90.6353,87.2319,96.3838,95.7167,91.8599,84.2626,99.7999,122.9103,138.2268,152.0098,116.7541,117.3048,86.2892,100.8071,152.8287,151.9368,164.3772,114.9461,111.2009,127.2802,170.5313,176.8391,172.7247,177.634,211.8677,197.133,227.0218,205.0051,278.343,282.0424,284.2759,285.075,271.3638,285.3876,287.0241,291.4671,313.6218,319.8804,325.4072,327.5538,326.2452,336.3278,341.1373,339.2899,345.8002,284.1429
788,"TUN","Tunisia",4.0676,4.5777,5.2474,5.3678,5.4495,5.7786,5.5526,6.4809,7.4079,7.5469,8.621,8.4148,9.344,10.0633,10.5965,10.7298,9.5827,10.876,11.5239,12.078,13.0534,14.3968,13.1124,14.9801,16.6442,17.5725,17.8252,16.0623,17.1703,14.7583,19.285,19.7411,18.7316,17.1804,15.6394,19.0735,19.0114,21.9745,22.3711,20.8128,20.1914,20.1957,21.6371,23.3868,25.1943,24.5051,25.7411,24.4147,26.2733,25.1418,26.0523,27.0199,22.2046,23.9081,25.6354,30.9028,25.9795,28.6309,27.2729,22.3104,29.4609
792,"TUR","Turkiye",9.1817,8.9682,9.2508,9.4977,10.3964,11.402,13.2757,15.0532,16.4143,16.6436,18.6549,21.4877,23.3014,19.2079,26.1473,31.9721,34.2429,37.6696,33.8002,37.9434,37.7976,43.7469,49.5456,47.1846,45.0795,48.073,55.2782,53.6759,53.9053,58.3932,53.8991,57.6057,62.8173,49.5232,52.5647,56.4643,56.5805,64.9648,67.8702,62.6272,55.5591,58.3209,64.5796,64.1068,65.076,68.2519,67.6764,58.2124,73.821,70.5517,66.8855,74.3133,80.7325,75.9987,76.2254,94.4741,91.2478,82.0273,88.9355,104.9347,91.5766
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.7826,97.0609,83.3635,83.507,86.4596,109.9814,55.3171,63.5277,70.1067,74.7072,78.5965,88.6297,97.3442,121.0496,155.0404,157.7221,165.5119,165.0953,170.2949,170.3981,174.2695,234.2744,244.8558,279.8554,248.4434,239.0421,251.6302,250.7073,255.3112,253.3264
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",24.4303,24.4442,24.458,24.4717,24.4853,24.4988,24.493,24.4948,24.4928,24.4983,24.5675,24.4775,24.4694,24.5994,24.4877,24.4827,25.0717,25.4133,26.61,27.8079,26.9613,31.1894,29.2086,33.116,37.8643,38.2844,34.1738,35.5375,45.9899,45.8333,50.9189,51.6058,49.7616,50.9757,51.1881,52.0606,52.4955,52.5396,54.3532,53.9397,63.0752,65.4081,65.3805,65.6781,64.5871,65.2289,62.1792,65.7048,65.2171,64.0598,64.1056,63.5634,63.9757,63.8899,65.4924,65.9454,66.9643,65.967,68.1812,67.7968,68.2823
800,"UGA","Uganda",14.013,13.8836,14.2195,13.6398,13.6889,13.9902,14.968,15.4795,16.1178,17.0524,18.1206,18.3022,16.0518,17.0091,16.605,17.0118,16.8023,17.6987,13.9049,12.6994,14.2617,14.7844,15.2255,15.2726,14.9335,15.8106,15.7936,17.1725,18.6783,19.2717,21.2185,21.5407,22.1974,22.4574,23.1098,22.2627,23.9702,24.8092,23.3806,23.8735,23.866,25.5388,25.8756,25.5417,27.2414,24.8755,26.2365,25.8935,25.7644,26.9682,27.3305,27.2514,27.7451,27.2622,27.2439,26.4581,27.5097,26.8578,24.7006,26.4693,26.6253
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.5464,66.215,61.3741,52.8263,41.9765,39.7513,36.4395,33.5154,32.9726,33.1427,35.3138,32.9046,32.872,33.0533,35.4112,36.4043,41.4919,38.2339,40.8136,49.5974,51.3871,51.0233,53.3628,52.7546,61.0462,68.0198,64.592,66.676,68.6639,70.9332
784,"ARE","United Arab Emirates",60.0131,60.1207,60.2271,60.3401,53.7885,48.5396,49.0864,49.6959,50.3702,42.8287,44.1654,44.9204,46.569,54.6136,60.75,68.1993,35.3691,47.8243,119.8716,112.1988,102.3091,109.0829,101.0858,85.5987,100.7783,47.0409,75.4381,73.9638,223.8892,185.3173,253.4466,290.9259,281.7912,298.0416,319.2117,302.9618,273.7656,268.6121,125.5983,104.6592,97.4911,128.8935,136.0918,136.3441,135.1771,140.8739,149.0827,148.4693,288.641,311.716,315.7867,292.3971,248.6841,186.8549,220.1386,219.3313,219.9239,226.4863,205.0658,207.102,203.809
826,"GBR","United Kingdom",129.975,130.7582,133.8552,134.9139,143.6449,153.2652,166.4152,165.6689,161.2466,175.5329,183.8959,180.6124,200.626,195.6017,210.6107,215.7306,220.0852,224.4774,239.2164,227.638,242.7134,263.3493,269.0081,267.0837,263.2637,277.9804,264.1209,266.4805,279.6647,275.8294,258.43,240.8924,261.9478,283.0775,277.8041,287.1768,264.9893,258.0313,269.3622,252.5588,267.3818,255.2329,254.5728,242.5101,237.3068,218.5233,214.538,213.2353,213.1152,220.8584,214.5067,206.547,209.6175,216.8538,224.0298,225.6264,225.9391,222.6895,217.2047,217.8317,212.5424
840,"USA","United States of America",38.0279,40.9852,42.8409,44.8956,49.2465,53.3083,57.6254,58.2113,58.0173,60.8175,62.0908,64.4103,70.798,67.1173,75.1029,74.8798,77.1339,79.7934,86.1017,85.5142,83.8291,79.0466,79.262,84.0737,81.1508,78.8367,80.5208,78.6559,83.1976,84.3279,83.4506,85.286,87.8424,90.6311,90.1686,93.4776,96.3963,98.3996,98.0732,95.9581,97.479,98.4465,101.5458,104.1567,103.5678,110.9731,104.2133,104.5065,111.0639,114.6603,115.9949,117.5007,117.7642,121.1311,120.5702,122.5448,124.4507,124.2708,117.3011,122.8381,122.458
858,"URY","Uruguay",19.6086,20.5723,20.6106,22.6135,21.7643,20.4526,19.7364,23.8745,24.8154,27.5301,29.6104,29.0204,29.3463,28.4132,29.5532,34.3253,34.9586,34.0651,41.7804,43.6786,44.9013,45.5255,39.8918,40.4916,39.7036,39.3301,44.3605,56.0239,51.4427,52.5163,51.3244,54.6096,57.1975,51.5009,49.3279,67.7865,68.6375,74.6324,67.931,58.6131,65.9644,58.9607,83.8009,103.1305,107.6442,122.0582,122.2956,101.2424,97.1393,140.4679,118.0752,173.1453,176.4403,168.0455,160.2381,159.45,174.9012,144.2787,185.4752,182.0132,204.3379
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.1958,98.6175,94.809,94.5823,76.5742,169.855,163.2272,158.9811,155.4821,146.1451,147.0732,148.9344,134.2683,147.4569,155.3249,159.3895,172.4834,178.5151,177.261,184.572,190.3575,208.9367,220.0918,225.3303,235.1577,212.9306,221.9995,241.2131,245.2113,262.4446
548,"VUT","Vanuatu",7.0711,7.2789,8.2254,7.984,7.5202,7.887,8.3537,8.7569,9.1933,8.8261,9.3962,9.5469,10.144,10.5477,10.2909,10.6253,10.5029,10.5179,10.4751,10.5969,10.7917,10.9572,11.1035,11.2447,11.2278,11.2405,11.1256,10.02,9.9194,10.2952,10.2343,10.3328,10.4862,10.5554,10.402,10.3071,10.2452,10.2166,10.1062,10.0609,9.9438,9.8344,10.1081,10.4378,10.3632,10.5702,11.9509,12.3825,12.2241,11.8808,12.3721,12.3614,12.5718,12.5143,11.75,10.4122,10.3681,10.8534,10.4206,10.1782,10.1055
862,"VEN","Venezuela",20.282,20.8075,23.6445,25.0207,25.9117,25.8068,26.9558,30.1691,29.4713,31.7627,34.5323,36.2709,36.7932,44.7532,46.7106,48.1901,51.7094,57.3997,57.2008,62.2371,52.2056,53.4755,57.0275,72.2345,86.1419,94.381,108.6598,116.4506,105.0084,92.5961,93.1972,92.1175,85.8065,83.8806,92.3543,93.5409,92.3975,82.6033,74.4432,90.852,94.0189,100.8196,102.2101,104.8702,111.8619,101.2531,114.3919,129.7955,129.9071,132.4514,137.3896,137.1964,137.5128,140.0124,135.7499,121.9794,123.5179,91.0741,91.3885,100.9976,93.3277
704,"VNM","Viet Nam",42.7987,45.4685,48.7511,47.7559,47.527,48.2981,54.7492,56.5555,71.4734,69.6995,59.7708,64.8061,65.9269,64.5196,71.9656,75.353,85.6606,72.9105,59.5947,61.5996,72.5804,81.5637,98.0472,97.1712,108.0499,115.9333,105.2194,124.7611,125.4,126.0955,157.3594,141.8442,146.7001,193.6564,188.3295,210.32,196.0514,230.1933,225.1348,230.0484,186.2966,202.5775,212.6327,216.2182,186.4133,177.8045,187.6801,154.6825,208.5005,185.9414,178.3057,191.5791,220.4631,200.2727,212.9796,195.9448,199.1275,200.5163,188.6188,184.7148,189.7438
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",5.6015,5.572,5.8102,5.8194,5.8417,6.0074,5.9896,5.6358,6.0867,6.2061,6.8156,6.9366,7.0007,7.6052,10.1904,9.2951,8.9552,14.364,16.4623,15.2951,16.1512,16.0598,16.9977,17.5032,18.6381,17.4265,12.7956,19.4425,20.1332,20.2401,17.345,18.2051,13.7461,14.191,14.6638,13.5099,20.7276,19.5254,18.178,18.4545,20.3585,16.6148,15.0658,22.1481,14.3242,17.8694,29.3766,25.6401,24.1077,30.0247,25.0563,24.8173,28.1579,34.2282,23.1119,31.2433,24.201,15.8384,21.1887,20.9578,19.4609
894,"ZMB","Zambia",8.4769,8.4564,8.3404,8.5349,8.5352,9.799,10.1603,12.3375,11.4083,15.2086,19.4653,17.4527,16.8839,20.4074,20.526,25.2426,24.9634,21.307,25.3892,31.3261,33.0283,30.8769,25.9544,23.1725,29.2954,29.5159,34.3467,30.8812,28.685,24.0204,26.7542,32.0983,33.1,25.856,24.2384,22.5592,25.2022,18.9336,17.9159,16.873,18.5019,25.3291,24.1259,26.6496,28.5823,27.1371,28.5677,29.8256,32.7146,46.9261,54.0305,47.8913,61.5636,59.8109,60.883,66.7445,71.6396,62.0865,69.706,72.9659,76.0061
716,"ZWE","Zimbabwe",20.7632,21.2885,24.2657,29.6051,29.4767,28.7393,30.8058,28.8536,31.0928,33.8361,42.8658,42.3166,42.0529,46.1689,44.8892,40.3472,33.9777,36.7953,38.1984,49.1934,53.8416,50.0048,50.5075,47.702,47.011,43.2645,40.736,46.2355,44.8501,47.4754,45.7381,33.0474,41.0587,42.7596,37.4303,39.1198,39.6534,42.1437,40.3192,37.7327,38.9995,32.7519,23.4568,21.0969,20.4857,21.0392,25.8642,20.1419,23.5056,28.553,26.4924,24.0482,25.3256,23.9123,23.0812,27.1997,24.1869,23.7357,20.3634,21.7123,24.414
