"code","iso","country","LUE.raw.1990","LUE.raw.1991","LUE.raw.1992","LUE.raw.1993","LUE.raw.1994","LUE.raw.1995","LUE.raw.1996","LUE.raw.1997","LUE.raw.1998","LUE.raw.1999","LUE.raw.2000","LUE.raw.2001","LUE.raw.2002","LUE.raw.2003","LUE.raw.2004","LUE.raw.2005","LUE.raw.2006","LUE.raw.2007","LUE.raw.2008","LUE.raw.2009","LUE.raw.2010","LUE.raw.2011","LUE.raw.2012","LUE.raw.2013","LUE.raw.2014","LUE.raw.2015","LUE.raw.2016","LUE.raw.2017","LUE.raw.2018","LUE.raw.2019","LUE.raw.2020","LUE.raw.2021","LUE.raw.2022"
662,"LCA","Saint Lucia",-7.80432,-4.59221333333333,-3.22432,2.67472,-25.79456,-30.0448,-31.95008,-58.8194133333333,-38.0567466666667,-67.0634133333333,-70.20224,-81.1820266666667,-91.89312,-95.7281066666667,-79.76528,-86.6658133333333,-57.0240533333333,-88.44896,-46.1664,-77.7989333333333,-58.69728,-50.3555733333333,-52.9570133333333,-58.91712,-67.4298133333333,-57.92784,-56.64544,-60.4071466666667,-65.4024,-70.23888,-61.4697066666667,-63.8024533333333,-58.2820266666667
670,"VCT","Saint Vincent and the Grenadines",-0.647306666666667,-6.20437333333333,-8.98901333333333,-11.9690666666667,-15.13232,-27.80976,-13.1659733333333,-12.34768,-18.61312,-33.1836266666667,-35.5285866666667,-35.0522666666667,-36.3590933333333,-35.79728,-30.9730133333333,-30.8264533333333,-29.1165866666667,-4.64106666666666,-2.89456,7.20586666666667,-7.62112,-15.3765866666667,-12.7262933333333,80.90112,8.73253333333333,-10.2836266666667,-14.2651733333333,-16.6834133333333,-19.2970666666667,-23.2419733333333,-23.2419733333333,-20.5061866666667,-23.9503466666667
882,"WSM","Samoa",-183.12672,-255.08768,-258.995946666667,-237.9768,-250.861866666667,-250.715306666667,-244.987253333333,-233.005973333333,-235.937173333333,-267.69184,-258.043306666667,-267.972746666667,-286.109546666667,-294.51232,-317.44896,-330.981333333333,-338.822293333333,-372.11584,-377.5752,-346.223573333333,-250.458826666667,-115.794613333333,38.98496,173.82016,239.686666666667,247.820746666667,214.5272,156.941333333333,82.29344,-22.8389333333333,-83.9544533333333,-110.35968,-146.547786666667
674,"SMR","San Marino",-5.70362666666667,-6.13109333333333,-6.27765333333333,-6.32650666666667,-6.37536,-5.93568,-5.83797333333333,-4.98304,-4.22581333333333,-4.60442666666667,-4.61664,-4.78762666666667,-4.9464,-4.59221333333333,-4.68992,-5.50821333333333,-5.59370666666667,-2.23504,-4.34794666666667,-1.97856,-4.32352,-4.0304,-4.98304,-5.1296,-5.21509333333333,-4.9464,-4.33573333333333,-4.83648,-4.87312,-4.90976,-4.95861333333333,-4.99525333333333,-5.01968
678,"STP","Sao Tome and Principe",60.2728,42.5268266666667,36.7010666666667,134.61536,122.511946666667,79.17904,108.78416,62.2269333333333,283.239413333333,176.555946666667,183.835093333333,109.3704,188.854773333333,69.5305066666667,35.61408,24.0969066666667,22.75344,8.25621333333333,20.1642133333333,7.8776,54.1661333333333,12.9827733333333,3.15104,-6.16773333333334,-4.12810666666667,8.58597333333333,1.62437333333333,3.08997333333333,1.63658666666667,0.378613333333333,2.39381333333333,0.280906666666667,1.74650666666667
682,"SAU","Saudi Arabia",3915.39925333333,2652.82149333333,1594.74378666667,223.674986666668,-793.597973333334,-1894.44677333333,-3005.53034666667,-3892.75573333333,-4785.25728,-5242.74432,-5209.48741333333,-5086.81669333333,-4284.69381333333,-4213.22138666667,-3641.29541333333,-3426.96362666667,-2893.26538666667,-2954.07557333333,-3052.55168,-2739.5728,-2420.36512,-2179.17621333333,-1851.35813333333,1061.38752,581.4768,83.5025600000001,349.69216,982.5016,928.591946666667,940.524373333333,987.04496,1101.14192,1193.65792
686,"SEN","Senegal",203.046666666667,1624.10464,2219.21152,4259.53434666667,3049.95024,5454.73114666667,1379.56928,-542.919306666667,14236.4109333333,7824.78954666667,3388.43056,2159.14634666667,750.326133333333,1471.54789333333,3817.46053333333,126.798826666666,2674.65893333333,18861.6246933333,17161.6264,12225.4367466667,5981.19909333333,3551.6984,1844.61637333333,1228.24608,857.901173333334,1061.15546666667,913.0688,1077.26485333333,1281.53285333333,1308.69530666667,1377.17546666667,1413.05824,1528.53530666667
688,"SRB","Serbia",-2899.89722666667,-6747.03616,-5898.05072,-5757.78058666667,-5902.72842666667,-6005.6624,-5858.95584,-4880.24037333333,-8406.36405333333,-8398.24218666667,-8157.00442666667,-8155.03808,-7970.76330666667,-7200.43173333333,-6764.55008,-9225.80544,-9262.88512,-9307.74469333333,-9257.81658666667,-8772.49536,-8074.33237333333,-7276.93605333333,-8018.79834666667,-7815.71504,-7887.60272,-7697.57546666667,-7574.44064,-7192.05338666667,-7363.58965333333,-7287.68378666667,-7156.20725333333,-6985.28165333333,-6972.00576
690,"SYC","Seychelles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,"SLE","Sierra Leone",5264.9848,5001.00581333333,5360.02896,5058.27413333333,5452.81365333333,5360.77397333333,5317.52656,5274.95088,5901.38496,7274.55445333333,20699.4870933333,33595.7533866667,48715.6157866667,49402.66464,44545.0311466667,51315.38256,34981.6613866667,26508.2827733333,25522.54464,25587.5195733333,25656.9768,19608.6532266667,19105.2440533333,15949.2332266667,13597.21392,12773.8032,11867.84256,10960.5506666667,9953.72010666667,8884.89466666667,8732.21578666667,8491.88181333333,8099.74832
702,"SGP","Singapore",53.6898133333333,39.9986666666667,76.9684266666667,75.91808,202.961173333333,127.10416,105.291146666667,87.9970666666667,101.798133333333,69.7992,55.65616,97.5234666666667,97.68224,75.91808,47.59536,51.6624,38.94832,55.9981333333333,70.4098666666667,82.9651733333333,93.0778133333333,140.489973333333,134.371093333333,104.20416,235.656266666667,109.59024,99.6485866666667,136.203093333333,126.00496,135.09168,135.140533333333,137.338933333333,136.41072
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",-1534.25114666667,-1505.92842666667,-1268.36688,-1409.19882666667,-1268.13482666667,-1193.1816,-956.169653333333,-1004.60773333333,-916.061066666667,-1051.87333333333,-2243.71146666667,-2439.35685333333,-2510.90256,-3921.42042666667,-3525.40309333333,-2989.72629333333,-2665.54778666667,-2191.69488,-2031.82234666667,-1450.98064,-810.4768,-1003.5696,-1159.54608,-1388.63157333333,-2176.51370666667,-2535.6712,-2571.24864,-2541.76565333333,-2743.20016,-2740.19568,-2656.25344,-2684.96698666667,-2940.40885333333
705,"SVN","Slovenia",-90.0855466666667,-438.06784,-749.117013333333,-813.11488,-1122.34426666667,-1116.15210666667,-1279.01690666667,-1009.44421333333,-732.018346666667,-559.175253333333,-414.337333333333,-215.9928,-291.642186666667,-61.6895466666667,-94.4090666666666,-99.58752,234.16624,3030.28677333333,1694.52672,1933.48058666667,2375.24906666667,2088.1136,2382.44272,1972.64874666667,1760.90618666667,1946.47557333333,1948.63733333333,1414.74368,1307.02208,1350.79466666667,1217.92581333333,1049.67493333333,772.542186666667
90,"SLB","Solomon Islands",1102.58309333333,1271.27365333333,1172.58992,1182.54378666667,1140.24901333333,977.457493333333,977.836106666667,1109.78896,1256.80085333333,970.11728,1118.00853333333,1459.12693333333,1617.36288,1470.37541333333,2432.44410666667,3334.08122666667,2104.11306666667,2540.14128,2912.98992,3764.23482666667,2575.04698666667,2999.93664,2605.98336,4930.98677333333,3131.54752,3924.15621333333,3381.38346666667,3697.76986666667,3254.87776,3067.80613333333,2977.79386666667,2892.80128,2823.17306666667
706,"SOM","Somalia",6749.91850666667,7658.13861333333,8865.42661333333,10010.3289066667,10609.33184,11061.6648533333,11476.23424,11978.1167466667,12217.7912,12496.6093866667,13045.3910933333,17163.5927466667,17139.8500266667,18529.28768,17738.8773866667,14914.9104533333,13750.3080533333,15973.7698133333,15093.7991466667,15257.6776533333,14558.4765333333,14868.18224,16983.11632,15543.4696533333,14886.86864,14875.0094933333,14805.9919466667,15050.2708266667,15070.06864,15418.99136,15714.2242666667,16227.1232,16747.8997333333
710,"ZAF","South Africa",39918.5594133333,45566.85968,46786.78848,43989.7763733333,43631.9623466667,45673.8240533333,43113.5552,40645.44816,39661.0901333333,35913.7829866667,32613.15408,29765.8474666667,25732.56512,22664.6857066667,21847.1373866667,17723.1832533333,18964.6685866667,19924.0869866667,15690.5792533333,11914.9127466667,7015.28981333333,5099.54298666667,3932.53456,2437.91568,1066.49269333333,500.53904,308.374453333334,-439.78992,-56.9996266666667,1037.75472,2193.53909333333,2804.38896,2963.52869333333
410,"KOR","South Korea",-13517.1310933333,-13820.6690666667,-13758.7841066667,-12970.1325333333,-13580.0664,-13642.5131733333,-13642.7452266667,-13661.48048,-13376.67776,-11111.7517333333,-11680.3434666667,-11920.7385066667,-11319.6470933333,-10886.95312,-10186.21312,-9671.04250666667,-9487.95242666667,-9193.63552,-8802.84549333333,-8097.24458666667,-8322.84928,-6699.86826666667,-7009.92816,-7381.56768,-7019.61333333333,-7073.69397333333,-7533.99008,-7648.66106666667,-8377.24746666667,-8840.40149333333,-8706.66549333333,-9002.19152,-8919.58053333333
728,"SSD","South Sudan",12985.61904,4289.79898666667,20222.56864,24425.3354133333,19765.4357866667,18160.1274666667,17170.0047466667,14080.78864,12284.0973866667,11803.8202666667,10928.796,10965.3505066667,7487.31072,15649.9210666667,12075.6035733333,15244.32848,13529.5032,14369.0599466667,13160.02544,11813.9573333333,11830.5064,3628.92330666667,16644.2207466667,13492.71664,12273.1176,10187.9229866667,7695.23050666667,8523.20901333333,848.54576,8386.78608,7983.11098666667,6839.14912,6315.96656
724,"ESP","Spain",-8548.71045333333,-9559.84010666667,-12096.1219733333,-12355.11792,-20135.8906133333,-6405.12389333333,-9437.03504,-17051.2545066667,-14139.2172266667,-13568.23168,-16752.6629333333,-16182.5201066667,-12238.8469866667,-12334.7582933333,-13698.26704,-15503.4954133333,-17573.0813866667,-16660.50112,-16451.94624,-17155.4464533333,-18822.48096,-6132.24138666667,-15801.29312,-15229.8312533333,-15828.1258133333,-17655.0817066667,-16672.9465066667,-16446.1693333333,-15998.6605866667,-16297.54528,-16543.5096,-16245.77296,-16778.4330666667
144,"LKA","Sri Lanka",7761.91530666667,8226.27845333333,8156.38154666667,8382.96330666667,9815.02549333333,9208.64570666667,9170.10042666667,7574.30629333333,7150.05173333333,6565.94906666667,6263.85226666667,5741.10938666667,6159.42826666667,7367.2048,21149.0354666667,11272.0883733333,10584.6975466667,23754.9333333333,13818.6416533333,19034.7242666667,21696.04624,13906.7608533333,13878.7312533333,10238.64496,7784.05808,7690.43066666667,6339.70928,5364.38912,4652.37621333333,4009.38085333333,3677.67893333333,3641.14885333333,3517.85525333333
275,"PSE","State of Palestine",-20.1397866666667,32.0722133333333,14.2651733333333,-10.4424,-10.8332266666667,-36.34688,-33.1592,-31.9622933333333,7.36464,18.7718933333333,37.9468266666667,-11.9324266666667,-109.394826666667,-110.530666666667,-109.712373333333,-100.515733333333,-94.0426666666667,-84.2964266666667,-38.69184,-62.94752,-54.9355733333333,-19.56576,0.95264,-3.99376,20.7993066666667,-4.88533333333333,166.980693333333,137.522133333333,72.69376,73.0357333333333,43.9924266666667,82.03696,59.39344
729,"SDN","Sudan",20921.1957333333,19389.6437333333,48685.7664,40525.5132266667,48730.0519466667,43089.40944,31882.1372266667,25975.2074133333,23270.4914666667,21823.62672,24636.4184533333,27266.5231466667,51055.2874133333,42128.74528,43559.0976,35432.5165866667,38074.0407466667,34896.2901866667,45460.01744,45074.23488,57817.2116266667,108055.329333333,74812.7366933333,55169.4953066667,52278.1596266667,43257.3916266667,38346.6667733333,37066.6239466667,31588.7607466667,31439.6359466667,29592.6379733333,28717.1373866667,28184.7826133333
740,"SUR","Suriname",1573.27274666667,2837.85349333333,3122.36309333333,2195.12682666667,2192.34218666667,2148.64288,1703.52794666667,1591.15306666667,2021.78298666667,1689.05514666667,1831.69466666667,1378.00597333333,2299.31877333333,2412.51194666667,1662.44229333333,1423.13424,1171.71056,1278.88256,2631.90005333333,1826.79712,1958.53013333333,1803.35973333333,3161.97093333333,3368.93808,2839.28245333333,2673.63301333333,2831.52698666667,2974.99701333333,3037.06517333333,3091.36565333333,2947.96890666667,2913.28304,2968.08426666667
752,"SWE","Sweden",-12048.58768,-10103.73648,-8030.15674666667,-5829.50949333333,-3907.37509333333,-444.73632,348.73952,596.291573333333,2789.57418666667,3493.50186666667,4055.42512,5812.41082666667,6940.72741333333,12201.0955733333,13656.7294933333,12504.316,13192.92816,13048.4688533333,13578.67408,13961.26896,14704.5357866667,13279.50848,14442.4865066667,13586.80816,13362.35152,13925.5938133333,14090.0463466667,14572.24096,13203.0285866667,12955.6719466667,11599.6744,12394.8478933333,11710.91344
756,"CHE","Switzerland",-383.84064,-335.671253333333,-460.955626666667,-357.86288,-439.82656,-386.11232,-554.827306666667,-700.947626666667,-644.57088,-822.287093333333,-435.197706666667,-218.81408,-755.431306666667,-788.38288,-892.611466666667,-973.512586666667,-961.482453333333,-927.297333333333,-1069.48496,-1152.93866666667,-1055.25642666667,-1166.47104,-1119.43749333333,-1010.98309333333,-1156.05306666667,-1168.03434666667,-1181.37130666667,-1234.35274666667,-1314.43557333333,-1290.44858666667,-1388.2896,-1270.41872,-1360.04016
760,"SYR","Syria",-1280.89776,-1626.07098666667,-2393.84997333333,-1291.09589333333,-1482.55210666667,-1875.58938666667,-838.201066666667,-1590.83552,-1221.40661333333,-2367.64016,-720.12256,-1438.25434666667,-94.31136,2148.22762666667,536.776,741.63024,1637.38053333333,134.444373333333,140.099146666667,291.275786666667,188.280746666667,165.35632,-117.455626666667,-193.874453333333,-449.756,-591.565013333333,-637.694773333333,-648.393653333333,-788.614933333333,-736.012106666667,-654.988853333333,-621.463253333333,-607.576693333333
158,"TWN","Taiwan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"TJK","Tajikistan",1724.74250666667,1776.01408,2013.86874666667,1668.04821333333,1598.84746666667,1552.2536,1565.16309333333,1202.19504,1202.68357333333,1236.77098666667,1153.73253333333,1148.62736,1175.46005333333,1269.3928,1438.31541333333,1598.85968,1562.34181333333,1497.85541333333,1713.05434666667,1500.56677333333,1379.03189333333,1310.35632,1185.07194666667,1161.82997333333,1120.21914666667,1099.61525333333,1303.61456,1171.06325333333,1091.56666666667,1034.02965333333,979.7536,978.971946666667,958.380266666667
834,"TZA","Tanzania",68885.25184,63961.6297066667,67083.9073066667,68429.7555733333,71599.2377066667,64902.6426133333,81047.53344,87228.6159466667,96734.7296,92724.07856,91338.1583466667,91423.1142933333,103762.489226667,132265.465813333,128510.598613333,116446.35344,145769.394293333,179795.948586667,168392.359253333,169524.022293333,210780.72336,232398.32336,195772.234346667,171314.374826667,163242.130933333,150325.150826667,141311.930666667,139509.62128,133970.434933333,129356.848266667,125751.70432,120743.89568,118119.494613333
764,"THA","Thailand",97594.5482666667,76329.84032,63319.2450133333,56157.8226666667,59815.0076266667,41609.5809066667,29485.3682666667,18280.1601066667,15782.5212266667,11246.8800533333,10654.9730666667,6323.50218666667,7965.14517333333,10536.16176,16295.2125333333,24261.2004266667,31386.08048,55798.5186133333,121314.19728,95002.06064,82454.7170666667,143783.616213333,115103.509653333,81443.9538133333,71771.3357866667,52886.7866666667,41883.4282666667,34800.8307733333,26892.5753066667,21428.06128,19764.38544,16581.0900266667,16764.6808533333
626,"TLS","Timor-Leste",4719.80602666667,3673.73402666667,3860.25605333333,3827.51210666667,3146.59434666667,2755.04709333333,2294.10368,1785.77253333333,1718.73354666667,2074.22704,4801.43994666667,3469.66144,3474.43685333333,5770.49466666667,4360.53861333333,3315.71237333333,2880.99098666667,2840.49157333333,2504.36842666667,2002.81568,2245.69002666667,3066.36496,2494.68325333333,2224.79301333333,2021.23338666667,1951.05557333333,1784.92981333333,2303.50794666667,2084.4496,2120.45450666667,2379.5848,2234.71024,2093.15770666667
768,"TGO","Togo",3663.97557333333,3762.51274666667,6672.68138666667,4986.08112,5002.95994666667,7892.93994666667,8145.54832,9506.17472,9707.80464,7090.08426666667,3749.98186666667,3331.65077333333,2246.19077333333,726.815466666667,-1186.11008,293.730666666667,4219.41354666667,3955.50784,4892.36821333333,4957.17216,4814.6792,6977.40405333333,4790.17925333333,3598.46325333333,3080.81333333333,2138.16384,1472.20741333333,1569.27898666667,1068.91093333333,848.057226666667,704.69712,657.17504,660.997813333333
776,"TON","Tonga",-25.0861866666667,-26.7349866666667,-26.8449066666667,-18.4054933333333,8.69589333333333,-1.72208,-45.50688,-37.0552533333333,-36.8109866666667,-53.1890666666667,-53.4699733333333,-52.5784,-52.3952,-52.35856,-42.64896,-6.88832,0.525173333333332,2.76021333333333,32.49968,23.59616,24.98848,51.07616,48.10832,55.03328,62.03152,59.2346666666667,55.61952,46.7404266666667,31.43712,19.9932266666667,13.26368,9.16,3.46858666666667
780,"TTO","Trinidad and Tobago",88.92528,-186.729653333333,-235.582986666667,-247.79632,-345.722826666667,-325.082293333333,-404.517813333333,-479.483253333333,-399.81568,-364.909973333333,-506.743413333333,-576.60368,-472.43616,-574.25872,-554.61968,-527.83584,-517.57664,-517.369013333333,-491.391253333333,-484.991466666667,-423.99808,-432.49856,-479.495466666667,-455.667253333333,-424.633173333333,-376.500426666667,-323.775466666667,-303.953226666667,-292.997866666667,-301.43728,-284.61952,-262.513386666667,-249.3352
788,"TUN","Tunisia",384.634506666667,971.863786666667,1063.62256,112.936693333333,1321.27504,1169.86634666667,645.657866666667,1916.32085333333,2024.10352,701.301813333333,109.07728,329.967626666667,665.260266666667,521.35056,267.98496,827.636533333333,1254.51696,1548.85829333333,2063.34496,5672.32389333333,3513.01877333333,1883.296,2031.51701333333,660.65584,399.96224,629.267573333333,1408.03856,457.584746666667,250.4344,104.546133333333,-57.01184,-218.166773333333,-235.790613333333
792,"TUR","Turkiye",28472.5898133333,20460.21568,14564.4977066667,13811.5457066667,5352.96965333333,195.169066666667,-1208.97344,6776.00618666667,5331.87722666667,-168.043253333333,3651.06608,6545.77264,-3002.52586666667,13467.7892266667,4546.26677333333,-5406.85488,-14424.0688,-17727.3968533333,-20242.5618666667,-16774.7324266667,-25122.2770666667,-19996.5242666667,-20484.6912,-17896.9912,-18213.8661333333,-15828.7609066667,-15939.09616,-14269.448,-22792.9989866667,-21725.6757866667,-22146.6327466667,-21959.7198933333,-21664.3648533333
795,"TKM","Turkmenistan",8467.80933333333,8334.69621333333,9749.86736,10477.3667733333,10026.5970666667,9246.72688,8290.80149333333,8299.28976,9240.46144,9881.77136,10151.6005333333,8566.85946666667,7513.43504,6733.82133333333,6358.76208,5872.95232,5622.09045333333,4879.60528,4666.8368,3824.33664,3514.30117333333,3140.68309333333,2999.37482666667,2964.06608,2793.90992,2797.68384,2703.05493333333,2560.91616,2482.32336,2389.99056,2264.52298666667,2272.93797333333,2206.13104
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,"UGA","Uganda",25577.1504533333,25648.95264,24312.9361066667,22222.41648,22039.8149333333,21395.6226666667,20913.5135466667,21011.5744,20958.1654933333,25072.5932266667,25066.8041066667,27772.6314666667,31578.3183466667,31818.176,27048.3563733333,25917.0353066667,27360.004,28711.6291733333,28132.4240533333,28204.4216533333,27891.54048,25056.2884266667,23060.2877866667,20384.22432,17170.38336,16026.8245333333,14788.0383466667,14703.6075733333,13460.5711466667,14083.4877866667,13213.70304,12478.63136,12581.0523733333
804,"UKR","Ukraine",12027.0311466667,14741.22464,10751.5927466667,7860.17157333333,8889.51130666667,5227.89290666667,2764.53685333333,-16.3780800000004,-2355.84208,6064.00549333333,4169.19232,851.684586666666,-348.861653333333,460.039626666665,-2015.22442666667,-1152.60890666667,-2711.51877333333,-1194.87925333333,-2195.62757333333,2115.63024,-661.119946666668,-852.930346666667,5169.43989333333,2383.83504,3284.89813333333,7633.56538666667,4239.51669333333,2749.85642666667,2107.36181333333,1181.71328,340.984053333334,104.16752,-135.580213333333
784,"ARE","United Arab Emirates",-745.4408,-788.224106666667,-704.0376,-813.749973333333,-829.334186666667,-833.828693333333,-853.406666666667,194.509546666667,860.331626666667,1070.70629333333,1171.99146666667,1164.90773333333,177.00784,-148.929386666667,-331.567573333333,-455.65504,-538.437013333333,-542.357493333333,-688.380106666667,-650.28672,-632.052213333333,-595.717546666667,-560.84848,-527.83584,-493.748426666667,-411.161866666667,-531.707466666667,-559.468373333333,-486.237226666667,-491.23248,-417.940266666667,-450.366666666667,-460.149546666667
826,"GBR","United Kingdom",3711.80298666667,2176.42821333333,-2776.61584,-3128.00565333333,-2014.33285333333,2231.63248,5517.75194666667,2791.51610666667,-2160.75850666667,-2918.69354666667,-446.568319999999,-938.191626666667,-766.411093333333,396.59136,6195.22554666667,21186.38384,18311.8170666667,13037.1593066667,10441.6794133333,7942.35509333333,6954.44298666667,8118.6912,10630.9982933333,10282.9305066667,9337.26432,12938.8908266667,11943.6751466667,8891.01354666667,10328.6205866667,11109.50448,11778.3798933333,11973.18256,12154.55056
840,"USA","United States of America",-84306.8690666666,-66941.28,-70250.0674133333,-75780.7654933333,-50797.9402666667,-88561.1028266667,-91348.7717333333,-76990.5572266667,-61706.4010666667,-13534.9137066667,-30457.87936,-94826.4329066667,-113950.570986667,-87497.8100266666,-121995.273813333,-89714.1636266667,-126043.077813333,-141605.50256,-115478.76432,-148063.681173333,-133112.289493333,-167727.709653333,-133161.41152,-153603.905653333,-127971.709706667,-124231.14432,-104473.329653333,-57102.7682666667,-60126.1422933333,-36701.40864,-13328.0809066667,-6909.87653333333,1484.88485333334
858,"URY","Uruguay",-6104.96901333333,-5694.11248,-4989.452,-4347.10394666667,-4201.61872,-3796.97877333333,-3526.68549333333,-3080.64234666667,-2640.38832,-2904.97797333333,-2913.72272,-3756.8824,-3182.48933333333,-3468.85536,-4701.59594666667,-3214.78138666667,-1208.53376,7339.18741333333,11577.2751466667,9227.17333333333,13787.4732266667,9117.70522666667,12602.0837333333,8830.81402666667,8551.5928,5096.24538666667,4166.78629333333,3410.91530666667,2121.57813333333,1535.85109333333,-844.527573333334,-732.787786666667,-1225.90112
860,"UZB","Uzbekistan",6234.96773333333,6502.29317333333,6087.83370666667,5560.07114666667,5347.27824,5303.16368,4587.27914666667,4316.81488,3866.69248,3693.80053333333,3373.53029333333,3007.55776,2359.57936,1767.45253333333,1341.08506666667,749.458986666667,240.834720000001,-202.020746666667,-577.324266666667,-869.491626666667,-1168.38853333333,-1394.04208,-1688.78645333333,-628.11952,179.487146666667,-298.493866666667,-888.825333333333,-661.1688,-585.72704,-626.21424,-640.61376,-599.601386666667,-561.21488
548,"VUT","Vanuatu",1438.41312,1444.27552,1349.82981333333,1125.49530666667,1733.54832,1420.97248,1169.02362666667,1537.45104,1212.14890666667,1340.44997333333,1717.01146666667,1384.96757333333,1443.65264,4302.90389333333,2936.78149333333,1939.48954666667,1456.46442666667,750.289493333333,599.418186666667,484.52736,269.829173333333,4.44565333333335,9.45312000000004,-60.0651733333334,-271.893226666667,-333.033173333333,-394.490666666667,468.4424,-48.98768,-252.33968,-322.480853333333,-353.600426666667,-368.0488
862,"VEN","Venezuela",39359.3963733333,34622.5405333333,35769.1893333333,39166.10816,43152.10048,44336.26864,45949.8453866667,52653.2066666667,56734.3774933333,55862.69968,55561.9707733333,47905.7252266667,44877.18496,46554.27104,41664.9317333333,37789.47008,38425.32064,43905.4799466667,42152.19488,37916.4032533333,39076.5111466667,41845.7623466667,49597.88256,48633.0292266667,46201.1102933333,45049.20976,43531.9595733333,36100.2928,31179.5285866667,24518.86512,22288.5761066667,14900.5842133333,16191.50912
704,"VNM","Viet Nam",26439.0820266667,48512.2882133333,43169.5899733333,37744.5616533333,37011.5051733333,76278.4832533333,74088.4738133333,73545.3713066667,93194.0232,113194.455733333,147266.93216,108459.065493333,90476.0557866667,94878.5349866667,92491.30464,72605.86064,59689.1248,67217.94864,68010.9970133333,94695.38384,75926.9346666667,68070.37824,67403.7012266667,78146.6957866667,181312.942293333,141757.534133333,114684.95872,151834.07152,146261.689333333,138739.26528,138121.392746667,140106.731146667,139655.08208
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",1204.86976,547.242826666667,3357.55525333333,2021.20896,1524.35834666667,1651.78005333333,1072.30624,678.27968,483.342666666667,663.672533333333,119.983786666667,1008.34501333333,-64.0589333333333,1162.81925333333,1088.87973333333,1444.25109333333,901.588266666667,-33.5133866666667,-374.49744,1037.48602666667,-158.406933333333,202.716906666667,-106.097226666667,-370.76016,-437.176266666667,-588.03536,-433.988586666667,-551.370933333333,-541.9056,-530.32736,-524.46496,-528.60528,-580.52416
894,"ZMB","Zambia",33784.6203733333,36597.3388266667,35981.0906666667,35277.4805333333,30271.9191466667,38702.24576,31684.5254933333,30357.59568,36807.2371733333,30986.4724266667,30157.8221866667,36939.9228266667,43730.0109866667,39771.4620266667,38431.1586133333,46341.0873066667,42699.5109866667,51154.6184533333,66403.47808,59658.75024,64262.2853333333,67584.0677333333,61125.33952,60605.38128,58472.2249066667,55586.21424,52655.6493333333,54721.8155733333,52678.244,50753.58144,49317.3911466667,49226.1819733333,48525.1977066667
716,"ZWE","Zimbabwe",20956.5166933333,21509.8906133333,21678.27584,20896.2927466667,21987.664,29641.2714666667,28378.6570666667,24940.1152,27891.2595733333,26198.5037866667,24464.9921066667,24482.2861866667,21808.4944,25900.3152533333,26805.86064,27273.8145066667,24347.0113066667,27075.9096533333,19637.2324266667,16769.6761066667,20319.5058666667,15598.1853866667,12109.6787733333,11641.9936,10674.3922666667,9451.91088,9455.02528,10374.21296,8640.86005333333,8606.07648,8070.25312,7653.7296,7747.25930666667
