"code","iso","country","GPC.raw.1990","GPC.raw.1991","GPC.raw.1992","GPC.raw.1993","GPC.raw.1994","GPC.raw.1995","GPC.raw.1996","GPC.raw.1997","GPC.raw.1998","GPC.raw.1999","GPC.raw.2000","GPC.raw.2001","GPC.raw.2002","GPC.raw.2003","GPC.raw.2004","GPC.raw.2005","GPC.raw.2006","GPC.raw.2007","GPC.raw.2008","GPC.raw.2009","GPC.raw.2010","GPC.raw.2011","GPC.raw.2012","GPC.raw.2013","GPC.raw.2014","GPC.raw.2015","GPC.raw.2016","GPC.raw.2017","GPC.raw.2018","GPC.raw.2019","GPC.raw.2020","GPC.raw.2021","GPC.raw.2022"
642,"ROU","Romania",13376.1021638667,11749.7766285271,10816.9337179519,10997.264832961,11446.2994209836,12184.4322862025,12697.0950214738,12116.237151844,11894.8948267569,11868.7081497906,12176.5794995535,12992.0052923653,13986.6562544411,14417.7199430696,16012.1919147676,16863.4810766196,18325.6588582923,19943.750072636,22166.3232435232,21118.5250004853,20415.542022561,21442.9414315811,21953.2303312849,22094.3855412497,23091.1553744653,23933.1867241818,24758.7129896017,26943.3477378324,28736.0949971045,30000.977830377,29057.2846039286,30974.3706921297,32738.1861320729
643,"RUS","Russia",21482.7481919484,20340.1319146049,17367.6412095757,15870.6058774315,13880.4651761339,13308.2049086586,12827.1162501779,13028.208334597,12358.1524097299,13189.7937595989,14569.9365828201,15378.0897391906,16175.0971950813,17434.8081359685,18765.5185595709,20042.8135032629,21757.4651663444,23647.2665058004,24887.8527197651,22939.69405447,23961.2202930302,24972.0784933004,25933.2926590626,26332.3966497152,26468.6038527349,25896.5387312287,25902.5623180448,26347.316148839,27090.4896261046,27699.6860616207,27026.9789858706,28668.48987217,28054.3164514925
646,"RWA","Rwanda",933.013442984018,889.418116850822,920.557530823474,819.423139543814,478.650774519004,766.27461596155,731.611919534417,729.594549926703,769.349091555209,793.313919701641,849.078204614333,908.355475910716,1009.96591898679,1008.63457105134,1056.15959371359,1125.20026299118,1196.70470411641,1253.81931174618,1356.8829509701,1404.09460085871,1468.296601201,1544.9992443838,1637.72562206832,1674.7000974975,1736.20802565696,1845.42091108168,1908.40995171274,1934.97295529462,2049.69303211071,2190.67096019921,2066.62865925286,2237.70321395485,2364.93882579321
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",14178.6701029728,13946.5434033511,14414.6314674842,15191.9292832743,15786.354884619,16421.5094117444,17160.386869702,18096.6786470905,17774.8851941633,18103.6782453563,19643.089774737,20438.9927916254,20594.0424383762,19712.8396367557,20435.0556662041,22354.3755226421,22985.3263246294,23054.0287314508,25554.4907679882,24623.045310784,24573.0726647632,24876.9090483395,24670.4156467165,26057.2141562196,28019.8312790648,28219.3065384369,29329.5540418266,29333.5983675877,29950.5731787136,31194.6958348091,26701.1154590015,26486.1325814656,28838.9894908165
662,"LCA","Saint Lucia",11418.9771317944,11305.6005270205,12025.3649025947,11918.4537951812,11950.8604758617,12017.1575460346,12238.1541965414,12037.1099776306,12679.5473902994,12902.9213090153,12808.5275419518,12287.7240404615,12247.0022488928,12671.5501767019,13493.793444757,13345.2283683455,14079.7160218556,14228.3177546909,14838.8049846723,14324.5392586037,14267.0266113647,14779.757751915,14679.9943867135,14315.1552619867,14436.7192939978,14383.9254905705,14810.4817294281,15247.4064635777,15622.6569265999,15460.7100350716,11650.9303192562,13045.9317060102,15037.7618728299
670,"VCT","Saint Vincent and the Grenadines",6480.04231703345,6536.6018858415,6926.35714721321,7195.42091820543,7085.50659842737,7620.43100407759,7710.74138936603,7981.99226585418,8316.54944437457,8554.69233486043,8708.81062110776,8874.4723042438,9364.29675976404,10021.1024339269,10479.7669898313,10794.7235056345,11613.8741433746,12065.091159837,12169.6954356397,12053.9849368407,11571.1592575343,11565.0162930664,11767.3406817851,12128.139368261,12328.828463254,12723.3872442307,13316.2567857365,13575.4491660098,14042.1751447462,14183.2389300495,13690.9733973584,13833.8312777413,14572.6555189366
882,"WSM","Samoa",3655.95187219683,3560.96055981538,3530.85830547299,3642.09766517307,3513.73113322675,3709.75738892756,3935.33183370607,3920.05751065881,3965.19020727633,4011.24186631429,4174.36778762935,4446.08370897742,4669.68815061179,4891.87027267791,5025.92209416715,5343.89039995234,5436.12777147123,5431.02917613735,5585.77577561123,5515.57284193244,5808.40459073662,5980.39511614828,5705.67814899204,5659.94955903325,5645.96344582488,5811.1057338504,6214.82269512289,6238.90402095555,6139.62915303537,6346.2563409155,6062.47173545306,5534.2228888329,5116.33551773871
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,66407.5139212186,70264.447114394,75441.8387711067,75881.8484368654,78614.2026936942,77070.9742314627,78286.9016424401,80463.8951122995,81256.1442831493,83098.2496299072,87795.6645372442,86422.5481442954,76607.0856909794,71156.097992499,63458.8155473965,57854.3183289934,57136.9045416551,56558.8718552125,57542.9840811898,58432.5023655202,58201.5271010612,58898.0580772497,60076.0113443405,56364.2141631911,61609.0121792523,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2558.98351157163,2581.72361053841,2724.49388452691,2750.49463610878,2860.18889405755,3037.77561253287,3072.02343569756,3185.3728450691,3187.12226009454,3324.91634692457,3398.27591381458,3433.44351194135,3527.56425367414,3687.44049285805,3762.56977706398,3852.0841559918,3934.89420037417,3987.38365339688,4013.72189725452,4058.67400254478,4052.12336158066,4012.83726871433
682,"SAU","Saudi Arabia",42163.801724703,46600.5294674547,46700.3620740686,44604.8822210966,43581.6362009465,42468.6727570779,42417.8167376642,41750.1182658344,41837.1697057042,39233.462548771,40406.3315838086,38943.7832426283,36946.7492470504,40163.9611677465,42424.047890097,43437.8679089731,42916.0537050893,42024.6646472373,42963.0496216865,40532.450303072,41231.5677493384,44642.756113411,46041.665280174,46359.8433568664,47261.6822796951,48535.1582703324,48691.2685573417,47551.8595195923,47714.1125767156,47024.5443161916,44770.9082797609,46587.1527710435,50022.93402326
686,"SEN","Senegal",2469.60318819172,2463.92363500478,2427.5108609856,2393.87668831152,2330.07188016527,2396.09436090086,2386.24171411124,2402.38087497724,2486.402663385,2582.12064405318,2620.09797566204,2668.76591245859,2606.87731342785,2685.81519927039,2741.12407814992,2787.52689171757,2779.22378116789,2783.53719701941,2811.47580158389,2812.54907305019,2830.15324428288,2790.8974102961,2824.53285286967,2815.28152503672,2910.2888637151,3012.38337401784,3118.02432086381,3259.19257987367,3368.85859590736,3430.48388209103,3384.44178246626,3511.63742373362,3564.62813675874
688,"SRB","Serbia",NA,NA,NA,NA,NA,7752.20257571563,8245.98550496881,8865.0843856926,9196.06702310932,8359.62003172676,8900.61057780298,9529.23465279689,10146.5839071369,10614.3481060574,11599.6661260855,12277.9995062936,12955.9774280394,13846.3082843229,14691.8077622881,14347.8830909631,14510.9904484018,14923.8295207402,14894.2237919781,15399.8117217916,15226.3486541776,15578.2319908631,16182.8519568114,16611.047931719,17452.8285464542,18306.8118974969,18262.7064015109,19827.7568499273,20496.8186903987
690,"SYC","Seychelles",15538.8028339526,15756.4659655245,16809.3657419584,17665.0570419282,16781.2699738611,16616.5685485582,18011.6699634922,19972.2034481402,20068.662725584,20046.7000433661,20713.5965332529,20225.4571550972,19854.3590606553,18898.1377219308,18427.5725330102,19994.2658086607,21424.5246529026,23207.3995099328,22075.5453411267,21443.8703316621,21792.8414734222,24500.9480225041,25016.4793950467,24866.5973353606,25477.7219246704,25961.0272836982,26923.7321021723,27336.6083673938,28081.3808252311,29190.5502595482,26439.1202379555,27643.3545340478,29834.9051419147
694,"SLE","Sierra Leone",1433.118655869,1449.14174965488,1194.5177134224,1212.59365972435,1183.6716205144,1086.66492922579,1099.81697869243,1021.63023901754,1029.36329179774,1003.31428144891,1044.63632715649,923.354032036287,1103.94045096243,1161.02108011563,1195.4856034717,1214.60393501322,1239.0607530616,1308.74821936554,1345.52326701373,1351.21931238401,1401.31576047645,1446.06278661149,1622.65040979391,1914.96525854786,1952.97032574454,1515.83082916315,1573.50118250548,1593.51532239988,1610.32322824482,1655.84325026579,1586.35494299166,1614.85983013772,1635.44647578445
702,"SGP","Singapore",37326.3042375657,38705.6538709798,40054.0497964356,43528.8607363656,46865.4168941878,48725.3027156671,50280.1198843652,52663.3607352748,49789.0015240197,52217.1572775466,55959.0326072482,53886.4969694796,55491.8994487127,58877.6131395405,63924.7230086549,67039.1951352715,70825.7990179374,74064.6530833294,71534.980268089,69498.5425159213,78191.7826833605,81337.7365186022,82886.7829947222,85484.4374910475,87702.521984436,89248.1251799533,91270.6421024648,95334.1455686864,98280.0423725144,98455.3282334375,94910.1014313725,107741.118435909,108036.110993232
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41969.4043812384,43543.8904230699,46392.8694591386,45401.7030518955,43523.5364563258,42946.6851990023,41852.4047662923,40857.7708874683,37914.1229673611,35133.8314419039,37570.5696994934,30850.9165797022,32688.9172142737,35410.9685316129
703,"SVK","Slovakia",NA,NA,11695.3492278696,11872.3106153404,12559.4618002722,13254.5293974511,14102.0836242826,14910.1960029264,15497.1511546105,15464.9468297478,15666.5440031791,16205.9312219983,16942.886689623,17886.3593018151,18834.3934902202,20079.9124841553,21784.3334670275,24136.9749339206,25460.7405547577,24039.6655175995,25630.4251122435,26281.2218831945,26582.5415168056,26722.0095186339,27416.1338187893,28805.3873539016,29327.5158296018,30142.367452119,31313.8200827531,32056.2997333253,30960.2572999712,32534.9538065759,33172.2257962935
705,"SVN","Slovenia",NA,NA,NA,NA,NA,21480.327975747,22182.2116895006,23333.7196815716,24151.5389832882,25421.2948966234,26276.9445587635,27079.4748981347,27994.0619768922,28805.3851190536,30041.8145706637,31128.8298416043,32812.7384858502,34907.3688265664,36075.4669688206,33052.2275423946,33350.6135931956,33568.067345579,32613.490529271,32234.0257587339,33093.750438441,33799.7255263081,34853.0421239497,36507.5530416531,37995.7163789561,39034.2332483558,37098.119340397,40036.4854356389,42175.2032060924
90,"SLB","Solomon Islands",2192.10302486372,2255.57329943162,2468.38285958506,2493.3858157901,2618.30629100668,2800.37538599828,2765.26957071764,2664.21435145982,2625.26372881015,2543.43978314279,2125.80735514859,1910.38273701738,1814.19403964642,1888.73067305997,1988.28495191967,2087.23722228324,2125.40343620674,2153.91897397756,2237.55191771617,2250.04738916659,2411.11275136776,2527.91470235198,2526.33547588064,2591.84751098239,2556.77144073759,2534.76966046807,2609.78996011525,2625.13452999907,2633.33412150298,2616.90840451491,2469.17421492848,2397.32282372487,2247.78488218832
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.166677049123,925.577066726179,1029.69921816898,1076.19833287219,1059.14393225513,1098.49283175782,1138.28593747493,1127.41853399468,1136.73598901311,1155.27577258632
710,"ZAF","South Africa",10391.9641372069,10026.3258618545,9612.39287348821,9555.98676225006,9692.53576571466,9829.86194911063,10097.4734410329,10217.3802098287,10141.4625866116,10270.0635127072,10598.860669143,10789.0511567594,11086.9236950785,11308.8832104594,11713.8803525261,12216.0276406035,12776.8779422812,13325.982825217,13596.2876855281,13228.8947859009,13469.3611287913,13721.6851257843,13864.9709645476,14017.4110148759,13993.270144214,13887.2112157145,13844.2759626997,13950.4534760766,13990.314892777,13852.20596866,12815.9095905293,13311.9256987863,13470.026543326
410,"KOR","South Korea",12656.3960621653,13882.4210132027,14590.5330031829,15436.3878598431,16698.2761608778,18120.4938973,19364.9413736143,20367.9736411368,19184.2237513721,21232.6097622601,22963.6385428081,23893.8970105335,25591.3990470141,26260.3684104578,27515.9517690571,28640.7062360908,29990.5220008606,31569.9311989123,32275.1252504765,32363.9686586535,34394.4904890551,35388.9769124479,36049.1934873538,37021.1341641003,37967.4756179951,38828.7409976117,39814.658927929,40957.4180587146,41965.890535091,42758.5903686092,42396.7619441995,44232.2057253487,45467.3821469187
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077.26287287478,512.242459915355,628.188720164747,631.888554503748,631.487974191149,553.869157937684,541.718564140036,543.516792205422,545.415499117219,502.360207263148,522.154713334385,516.705246984284
724,"ESP","Spain",27543.2215322869,28172.673598321,28295.5388508815,27858.8373193481,28387.2935252067,29041.6084538505,29690.3554166726,30660.8638932625,31875.6366671908,33172.3013141027,34756.743374575,35873.871877676,36336.6366389236,36749.5276570598,37248.8246041709,37962.4176178036,38857.4850499946,39519.8386999596,39239.388210022,37429.7665392626,37318.5331693425,36883.3229775248,35768.743429272,35382.5335464273,35983.8075711698,37394.055186298,38497.48491577,39550.1890761122,40276.9081639704,40782.2350436035,35987.2396448422,37933.4702096491,39834.0852693645
144,"LKA","Sri Lanka",4040.02841677856,4174.3088658977,4306.58055364105,4551.78623130696,4757.01039995427,4972.86653596,5121.00288905035,5411.62674605967,5631.79784153995,5839.50966964916,6154.9510529082,6013.742013736,6189.86655997818,6492.17550852559,6779.9097522807,7135.93449306654,7607.02930305853,8039.92718541531,8431.39191903924,8645.87946997441,9254.85151385043,9965.02194969459,10744.1472484013,11118.8404819012,11768.0203917324,12207.0907145616,12770.8428318782,13544.5189855638,13753.0548881678,13639.0218853483,12939.4405656548,13250.6298481345,12200.1373954225
275,"PSE","State of Palestine",NA,NA,NA,NA,3951.20549285021,4047.12848777265,3916.92577525948,4294.74609802983,4786.48023587713,5052.06407236538,4503.24884871918,3980.93334903896,3395.85502779123,3774.1323929437,4485.52545771034,4866.02847430129,4695.99472699101,4750.92969249726,4965.37294950639,5250.11607535577,5411.0664822782,5782.6895932589,5985.68324726688,6118.25718135648,5967.07343700874,6048.97659721444,6438.93364028868,6401.74089135073,6318.21006766831,6245.44869712345,5402.53877275651,5641.04440046452,5722.40917459721
729,"SDN","Sudan",3377.45071855009,3569.71840443622,3747.52323169178,3850.98506196904,3797.15335823182,3923.43710477764,4056.11492157754,4682.70158379099,4772.28879948295,4804.29323353313,4980.050689092,5176.13777769927,5363.03870659892,5575.20612618844,5731.17798429887,5909.29617927456,6130.80505769158,6304.06586062267,6368.11193975498,6025.93768645149,6111.56574139217,5798.36063147148,4711.05969533665,4692.27771126108,4776.62000627764,4718.91872003361,4733.01763753987,4613.95009933456,4349.21010930885,4133.13042964253,3874.80033856419,3701.06900346973,3570.60748313147
740,"SUR","Suriname",13633.7507927564,13893.3088997738,13831.1787492113,12817.2940193593,13123.4244606041,12883.5426749103,12738.4297504029,13195.3704742255,13239.7907019416,12812.7731837026,12848.6066387932,13157.6180620711,13300.3001550147,13910.5054857147,14892.1217675447,15391.9993973727,16102.7255199657,16735.9244945515,17233.7648070065,17554.2657854695,18255.6258203426,19111.1725732335,19415.577607262,19778.3064061162,19629.2232469609,18768.7948914606,17662.6821226974,17753.0602652976,18438.3466682543,18449.1992080754,15329.1791058045,14766.7480012983,14922.4442637272
752,"SWE","Sweden",34156.8202971424,33536.0149056119,32953.6182903424,32086.01264283,33110.8255761839,34233.7027776288,34719.1107469171,35764.6847640308,37286.0953943757,38839.4262714954,40625.3620520538,41103.7264589773,41870.2591560098,42678.2841388566,44354.3910620976,45440.2967492535,47292.3136933265,48557.3843477246,47963.4937520407,45492.768174936,47791.3715245947,48947.4393112156,48300.8425001578,48462.1600029488,49258.9961639539,50928.962975552,51334.4320301641,51947.9542478244,52349.29242756,52850.5691792533,51331.2822226344,53771.9813309375,54818.3965473562
756,"CHE","Switzerland",56232.0260800298,55025.0113080535,54397.8807610932,53836.8088527935,54087.5195518485,53985.6453064421,54001.0531544988,55089.3272854773,56590.1173760701,57257.3182189262,59190.4153448839,59743.8159278461,59250.164469794,58793.1482985086,59967.9130411668,61223.3932373521,63318.7948865405,65213.1805367067,66197.8674738812,63873.952372012,65262.3409776047,65710.9150670028,65783.5891077254,66196.9473125694,66930.8686271126,67261.5940093857,67907.3938773544,68193.5054944095,69629.3366101135,69923.9312089954,67765.881429026,70097.3687528829,70999.6879113108
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",15945.57,17108.97,18355.47,19426.16,20703.77,21863.83,23033.1,24182.69,24986.05,26470.39,27909.03,27359.57,28711.62,29813.67,31767.36,33358.05,35119.3,37391.42,37561.5,36823.4,40521.89,41897.1,42660.86,43612.48,45553.26,46106.21,47008.92,48500.85,49815.03,51310.48,53142.48,57061.72,58682.93
762,"TJK","Tajikistan",3990.86903500851,3615.13747731214,2521.41274291265,2085.1926108954,1616.67773300166,1389.0972433911,1134.2220193775,1137.92479774279,1190.64688760092,1228.16050272322,1312.70184291208,1407.98639296577,1528.34483713058,1663.22323213715,1799.81684056548,1884.94584164719,1980.23411215425,2095.79782998486,2219.30505470601,2261.40891793662,2359.99629068183,2481.55232237312,2610.14594826628,2741.20299945432,2858.21281715942,2959.97072561653,3091.22422270449,3236.43934350302,3405.11357767917,3575.28195629146,3651.94266028347,3910.46271763776,4137.27759952148
834,"TZA","Tanzania",1300.9199175699,1294.05471113728,1269.06164810281,1244.2891097232,1215.57601177324,1219.35025696163,1250.992306063,1268.80856264112,1281.95805745559,1309.26718012684,1330.18131291834,1373.0550121433,1432.46476278016,1487.92359850786,1556.75233570107,1627.38161455159,1685.70636331207,1749.99696426427,1799.70723874485,1847.68516167242,1914.563567777,2003.47116746656,2033.60266825184,2106.81321641418,2179.58002026235,2237.74707767276,2309.69804098875,2384.38042014619,2435.58156871286,2500.14426473745,2474.24116520179,2504.69522021082,2542.51396327668
764,"THA","Thailand",7273.05910474223,7772.85768189488,8277.35332729427,8830.57505251204,9401.06528865332,10025.0879356016,10453.3894280972,10035.8699468513,9156.21444567186,9467.92123929488,9791.89597058768,10036.3294690388,10558.4674908695,11220.683300897,11828.8390434639,12228.6609049158,12739.7377155228,13330.2088760218,13459.2465196997,13270.6176143647,14172.2180561451,14199.2795150368,15129.9009336722,15442.3800948974,15509.1811014406,15919.3698642622,16393.3147372019,17008.0384242562,17669.0455750573,17997.1330707129,16865.5487709163,17087.2109542729,17507.1235022912
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2314.81009900916,2649.07190292741,2426.35897154881,2329.66079582105,2291.33892819177,2303.01376267894,2152.08070651169,2315.20988848931,2520.2938154888,2717.43658409274,2908.32814468338,3013.74291853913,3091.55839794884,3121.95824211271,3197.50011977094,3228.67514688892,3286.79462489586,3138.43882271123,3070.80857242918,3737.79654389172,4856.51829142538,5032.41022250664,4089.17273291105
768,"TGO","Togo",1740.3102860814,1678.64016651686,1566.28357826943,1338.91365327445,1534.16611627354,1582.25544177604,1657.64570825394,1835.42221801164,1741.72763273716,1733.74899900024,1672.04578630642,1640.80016154287,1659.68376162018,1725.650257071,1664.48107809158,1546.14399605365,1543.17550652056,1481.34005966005,1498.17614049863,1537.61790714498,1588.39824138413,1645.74796285068,1708.38729211769,1766.99508298838,1824.83557347792,1881.90511109103,1937.74255077464,1972.69719612945,2024.08931883232,2073.12978101302,2064.13660739398,2136.62618846715,2208.688462919
776,"TON","Tonga",3625.49964148949,3847.04602222387,3847.02591127563,3981.52387065528,4168.6956352903,4465.27014349018,4536.00123229172,4570.37725864846,4651.10005876009,4793.47246988428,4806.19639321964,4957.05117838883,5167.62862765394,5256.21445983925,5098.93173980193,5074.22290928303,5040.104484756,5032.53643922961,5257.09669013154,4973.91337773116,5002.71900391605,5332.49602556041,5381.83925117447,5419.46761182403,5552.87833567682,5644.63292749439,6039.15847914399,6257.08973358404,6287.9907984485,6344.42144807383,6357.06991445266,6142.96353651678,NA
780,"TTO","Trinidad and Tobago",9766.817889947,9994.21015846317,10923.5110875102,10779.3796068502,11100.256225933,11466.520689852,12232.10777986,13105.0471129019,14122.623608056,15204.3097881175,16190.9030352583,16785.6388792521,18018.2961416015,20504.7796948389,22010.9413246175,23242.6396285571,26162.6444225462,27249.2988075772,28012.8731484766,26622.2938239092,27329.4246816572,27062.3840032009,28642.3354215599,29529.5768751506,30301.9348703437,29876.9807238385,27682.4453805808,26213.9245095011,25534.8405065721,25306.6179563327,23391.3161988332,23037.143296211,23525.7087345723
788,"TUN","Tunisia",5660.28903741381,5756.59667462046,6079.25860043649,6091.5344175472,6171.05925098378,6213.59054944705,6561.29153050005,6826.07375849767,7064.5132765372,7407.34114894916,7673.71112910767,7883.89694275345,7909.47734803185,8200.79271664672,8628.86036363646,8847.08664462599,9226.47179915301,9755.41276330704,10073.6297823105,10279.995069634,10478.0104357867,10135.6801942209,10428.9745239402,10563.3745945959,10767.2229055442,10750.2373146081,10751.3979443168,10874.9468863561,11046.6708489471,11113.8028778222,10040.1359936653,10395.9142977913,10577.7075053529
792,"TUR","Turkiye",12535.9196393844,12398.6563588612,12796.127323353,13536.2209483881,12679.874810599,13449.2756277799,14205.066788744,15036.1769896386,15158.999506441,14445.3857396939,15223.3516934721,14136.6705970308,14839.1305823145,15488.110212294,16775.0791956695,18038.8129252324,19043.6222765121,19757.8203114616,19680.940012927,18497.0090594996,19790.0685961517,21716.2651537908,22422.5364498002,23912.7320665471,24600.5182148511,25594.6596877067,25996.966256167,27582.8323486902,28157.9779161849,28150.0589486702,28473.2058583829,31466.5599244856,32997.700072063
795,"TKM","Turkmenistan",7137.60372013328,6628.05845063028,5485.97476265748,5422.79225750188,4374.69630761188,3969.82603350926,4162.46449243383,3635.05508773469,3833.54131661711,4397.05457498491,4568.46055021197,4699.06959178468,4647.11499982279,4738.49632613499,4912.67286863053,5477.99850976971,5995.36131829255,6564.50420823896,7418.48135939572,7748.14340690453,8321.21959991105,9379.14387596201,10233.4001874194,11071.5171149945,11989.653763765,12540.2838757783,13086.0134078181,13703.5127239741,14321.1395723949,14992.6039650936,14269.6410297883,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25731.2832531353,24476.3417801933,23624.2876780084,24661.1450526,26284.7219931526,26931.7280255368,25207.8316863304,25567.9180658069,25933.5112061295,18474.8659948769,19758.9225739903,19406.8574612633
798,"TUV","Tuvalu",2703.29377494063,2749.35878318246,2792.5954887013,2891.81393215308,3175.17750382005,3008.09540029262,2821.11920106886,3097.20143454991,3575.81849131542,3517.70650175698,3484.29042169652,3490.44705169017,3827.64469291763,3638.88234063698,3511.50574780867,3307.30724292045,3348.11476413869,3545.20407545196,3736.26959104485,3456.98272115314,3334.66487860458,3512.09341558216,3388.59755428833,3515.20069968975,3521.32867595309,3895.99794995226,4126.0094709806,4236.40302293645,4280.54564441504,4831.73372549984,4577.96815509712,4604.4012490854,4591.33071332173
800,"UGA","Uganda",901.660809496259,921.085051588028,920.651530056979,963.437566597194,991.408293102686,1075.93564841573,1142.13602047404,1165.96164109595,1187.29664908551,1242.05188732314,1241.53286585248,1266.72736140786,1335.19527659932,1377.95203445166,1428.84871130229,1475.81165015609,1588.00225497476,1671.82174984655,1764.99311625823,1830.8716668073,1878.52091780926,1996.06557675031,2013.54634138557,2026.62283944512,2067.79541691751,2108.86025767316,2137.20727775577,2128.39686875714,2186.9071469762,2250.01492164686,2240.49023729083,2246.4141107734,2281.42781257516
804,"UKR","Ukraine",16428.4803930772,14967.7334206761,13447.164147802,11531.29869211,8934.77503103108,7906.95696682413,7179.67761158052,7028.04621947081,6956.39890097947,7008.24363651838,7496.81283887436,8242.70307347527,8765.68270643253,9678.08651419443,10902.0377600044,11319.5107524469,12259.1582386762,13345.7714079194,13719.2713000916,11694.4479777572,12221.4402698152,12933.3568529224,12985.0868314741,13020.6001917354,11764.5155293616,10642.5382412923,10938.5036613631,11239.9907151573,11686.4640570768,12124.5831273596,11736.7756824473,12235.2195590635,9997.18352617503
784,"ARE","United Arab Emirates",105893.626059104,101048.696239403,99106.791640078,95524.4569259645,97475.9808540882,99510.3506804257,99602.6174183567,100956.706466506,95185.3058222229,92368.8132654848,96835.8888266482,93106.2021350675,90661.7251515507,93989.9598473637,98342.2366283481,96188.1280061937,92323.5627779969,79468.9954686406,68909.610262662,57094.7861479249,54664.6117417572,57815.1702559273,59949.2445749147,62354.8232032173,64334.0915520489,68076.635890898,71244.5858148165,71182.3707169574,71550.5543320291,71782.1538362575,67668.2866413265,69733.7937743538,74299.0129804715
826,"GBR","United Kingdom",31293.2086019996,30852.6703038852,30892.8203609232,31586.1228525545,32717.4738923553,33457.1119037758,34008.667788847,35455.806152575,36468.8257366607,37442.9976552616,38836.4338282555,39521.943950544,40051.8349922002,41110.6079067949,41835.7621273227,42658.0075845736,43260.2825002814,44024.9685698218,43612.3039235525,41331.2390705298,42004.9174439205,42122.7548005707,42436.612607795,42920.4570274559,43968.9095966292,44665.9381250983,45288.6534142846,46081.3129066402,46583.9933346123,47065.1892153614,41720.6783249449,44927.195264621,46808.2660987903
840,"USA","United States of America",40134.4685807846,39569.4564035651,40406.421798987,40983.0316272037,42116.7961417763,42742.989361555,43837.0916752002,45240.7908781837,46726.8003731515,48413.3791675645,49831.7630650869,49838.8798981202,50218.9711044598,51176.2045403204,52685.7717215434,54004.8215256877,54967.762240658,55540.6438198221,55088.5111942697,53200.9384168781,54188.1239917635,54634.9148203238,55476.8282130701,56112.554461245,56979.3370027957,58094.5849486479,58643.309990441,59580.9187893248,61016.7731702073,62134.4853668476,59820.8533782115,63265.4535800442,64340.9383388824
858,"URY","Uruguay",11112.7364045812,11438.6111729765,12274.0089013174,12528.6293093239,13364.2041883738,13095.3929832883,13747.2931243277,14837.5907069536,15424.3627975179,15114.3496274249,14762.9478690725,14157.9627622996,13041.5304572477,13131.6148968289,13773.7665071721,14784.0689815076,15368.6178797876,16342.6279553075,17476.1531778529,18174.0081868493,19542.5574688937,20496.4343642184,21161.8565301211,22077.4483014673,22722.0501071331,22731.5206296574,23041.5052424806,23384.7401885795,23388.12900354,23552.842731429,22073.3748726634,23257.2564088149,24426.6593485458
860,"UZB","Uzbekistan",3638.87684030839,3544.58609395548,3074.65882065772,2936.44812818636,2729.63777550881,2656.63263367763,2650.6095986244,2736.36494437589,2808.46101000496,2897.82003569803,2967.60191037751,3052.28150406294,3134.96117405048,3229.847924322,3430.62855905279,3626.62082440328,3849.59438068374,4154.70257824077,4457.69922099664,4735.99522035063,4953.96136781972,5185.6846199257,5472.83350710235,5781.15657026786,6075.19222412827,6401.11516766954,6663.94961394255,6840.70986001704,7118.20371289239,7403.74278036322,7407.72764008515,7800.50150100931,8073.21043996642
548,"VUT","Vanuatu",2774.13834955161,2791.23427694545,2792.99561897071,2744.80277352089,2921.95167059499,2881.19401153163,2879.02897681445,2950.10517994725,2916.0752533548,2858.0988788145,2954.26941242844,2782.05364220794,2571.00357220386,2614.85218903454,2653.01462093255,2726.88436999954,2887.40024996914,2899.90637922555,2988.93670770147,3006.00613244755,2972.36874356407,2994.43719122437,2953.92983554387,2897.56428663703,2917.67787496353,2859.39927630523,2921.80840631997,3031.24317194292,3045.0954177541,3070.40405038143,2848.97023975982,2800.49386550755,2785.9038597746
