"code","iso","country","NCR.raw.1961","NCR.raw.1962","NCR.raw.1963","NCR.raw.1964","NCR.raw.1965","NCR.raw.1966","NCR.raw.1967","NCR.raw.1968","NCR.raw.1969","NCR.raw.1970","NCR.raw.1971","NCR.raw.1972","NCR.raw.1973","NCR.raw.1974","NCR.raw.1975","NCR.raw.1976","NCR.raw.1977","NCR.raw.1978","NCR.raw.1979","NCR.raw.1980","NCR.raw.1981","NCR.raw.1982","NCR.raw.1983","NCR.raw.1984","NCR.raw.1985","NCR.raw.1986","NCR.raw.1987","NCR.raw.1988","NCR.raw.1989","NCR.raw.1990","NCR.raw.1991","NCR.raw.1992","NCR.raw.1993","NCR.raw.1994","NCR.raw.1995","NCR.raw.1996","NCR.raw.1997","NCR.raw.1998","NCR.raw.1999","NCR.raw.2000","NCR.raw.2001","NCR.raw.2002","NCR.raw.2003","NCR.raw.2004","NCR.raw.2005","NCR.raw.2006","NCR.raw.2007","NCR.raw.2008","NCR.raw.2009","NCR.raw.2010","NCR.raw.2011","NCR.raw.2012","NCR.raw.2013","NCR.raw.2014","NCR.raw.2015","NCR.raw.2016","NCR.raw.2017","NCR.raw.2018","NCR.raw.2019","NCR.raw.2020","NCR.raw.2021"
688,"SRB","Serbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.2846,50.6444,64.3225,65.8605,68.2206,67.5091,52.0477,69.7613,78.8849,65.4287,82.0676,58.684,83.8089,82.8536,87.6553,79.2965
690,"SYC","Seychelles",102.4085,109.1776,104.1832,135.172,108.3891,119.3895,122.3987,120.1349,97.922,89.318,74.0532,73.2646,69.453,65.8954,64.1728,59.3737,63.8346,58.5987,72.8431,70.2374,69.7904,49.7973,57.9661,45.1855,38.7455,34.2414,28.904,28.2189,25.2483,30.5392,22.2218,18.5076,19.4218,18.064,20.1157,21.1258,19.8835,18.5483,19.0908,18.1684,18.5237,16.6101,17.5555,17.029,14.9345,17.3981,18.8667,18.1613,18.9102,23.4769,39.4254,43.1389,42.497,48.7178,49.1604,48.7427,48.7576,50.2618,50.9549,52.2659,54.1207
694,"SLE","Sierra Leone",19.3757,20.6509,20.8211,22.0645,22.3685,23.0877,23.6009,21.8245,24.1191,22.1414,22.052,22.0813,22.1536,22.5546,23.8979,24.0845,24.7312,24.6447,21.6771,21.6991,21.7275,22.5707,21.357,22.1743,19.3258,21.6771,20.2831,20.836,21.5969,21.8051,21.8362,20.5963,20.6341,20.8307,19.0788,20.5183,21.8484,19.2409,16.2784,14.0039,13.565,13.6111,13.7886,13.7418,14.3203,15.5909,15.0948,15.3604,17.9895,18.9496,19.3313,21.9356,21.7225,20.6281,17.5371,16.5752,15.5274,16.077,15.9207,16.8408,26.5598
702,"SGP","Singapore",30.4142,29.699,31.2539,30.8821,35.2502,45.4807,45.1366,50.3063,49.3298,50.0668,75.1061,69.5442,57.4705,52.3236,56.5065,59.7526,61.4632,60.2172,56.9401,55.6346,68.122,84.5301,79.0768,82.267,77.5061,85.1823,104.7898,60.0962,49.658,42.5066,34.9019,30.4905,27.4002,27.5774,32.7002,36.9175,41.0064,46.2103,51.3653,56.625,61.6158,67.3129,113.5661,122.0184,136.2964,151.987,130.4263,148.9731,153.8969,163.5992,172.8673,180.9505,200.807,211.5329,213.469,208.7321,209.5883,221.8109,224.405,212.6425,208.4992
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.871,54.1613,51.6736,49.749,54.0357,50.5946,44.431,34.7185,52.8758,53.7447,41.4871,63.9117,59.5184,52.5408,49.8572,68.3841,57.9566,45.2091,61.0429,49.1093,60.1739,79.6202,67.3195,84.4177,67.6934,73.8542,72.6615,80.0107,79.5895
705,"SVN","Slovenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6504,37.6975,47.5585,46.0719,45.5131,52.3654,56.5468,49.7603,51.4881,49.3751,60.4389,41.4407,56.5593,56.5888,50.5131,52.2214,47.1005,43.1591,46.1674,48.0442,46.6877,38.0503,51.3555,49.2684,50.7809,45.1839,46.8931,50.13,57.6955,53.1395
90,"SLB","Solomon Islands",52.0073,52.1665,53.9316,55.6002,54.6021,52.2343,52.9253,47.3313,55.6353,63.2509,64.5777,61.7951,62.56,63.515,65.187,66.6612,66.0084,67.9005,78.1472,77.0553,87.1328,79.785,78.4829,94.7074,99.4225,94.8951,65.9748,65.323,64.5025,60.0261,65.2182,67.2221,68.0366,68.5118,81.9375,84.0381,87.2442,88.2328,78.309,74.8454,65.4104,62.5543,59.374,75.8342,85.4772,86.173,92.0544,91.8174,81.5255,36.5438,35.8658,36.8176,37.2576,37.457,37.3103,37.389,36.9107,37.4727,37.6554,37.6482,38.3911
706,"SOM","Somalia",5.3126,5.2576,5.0509,5.0148,5.3533,5.9809,6.5678,6.3151,6.8769,7.3521,7,8.2536,6.3265,6.0792,7.2035,7.1758,7.2935,7.1472,6.947,7.5455,9.4497,10.409,8.8656,10.5343,11.8823,11.3174,11.6527,12.2865,13.1088,11.2662,6.8745,5.4188,5.0135,8.2093,6.7185,6.6816,6.9887,5.4089,6.8282,8.0437,8.6346,8.7775,8.3278,7.7213,7.6319,6.9177,6.4746,6.3862,6.502,8.1531,5.8711,9.5169,8.5776,7.2223,7.4928,5.8003,6.4284,7.1565,6.6603,6.4581,6.4571
710,"ZAF","South Africa",12.5593,12.9591,13.8485,12.2743,11.4335,13.3625,21.1059,14.7573,15.4474,15.6929,20.2437,21.4012,15.1493,23.982,21.0893,20.338,23.0307,23.8343,21.779,22.9569,29.8583,22.334,14.7873,19.1453,21.4644,21.7702,24.1485,24.843,26.2891,22.4582,22.5174,12.2611,19.4217,23.4988,16.3921,24.288,23.2211,21.1187,21.8461,25.0823,22.1485,24.6061,21.5867,22.5145,25.3651,22.2459,20.5476,27.3422,27.4287,26.2633,27.8387,28.7372,29.8947,33.0479,28.3068,24.8788,37.5377,35.6451,31.6925,37.6004,41.147
410,"KOR","South Korea",58.9518,55.3129,56.1604,65.0183,63.749,67.9521,63.298,64.7582,71.7327,70.2334,70.8398,71.9868,71.8868,75.2637,84.7912,91.9709,89.1191,98.274,95.5859,70.7508,83.3454,84.0274,85.0944,87.6986,83.2168,83.1335,80.7327,86.9013,87.6767,83.857,77.0957,77.9767,75.388,75.2218,77.4179,83.6545,83.3409,80.1607,82.8343,84.4787,88.1886,80.8624,76.7748,84.2701,82.2854,81.6627,77.7714,84.4643,85.3406,77.7257,79.354,74.4583,78.6057,81.2699,78.5299,78.1276,78.1645,79.4432,79.26,75.5088,82.0082
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9681,10.9823,13.3195,12.1659,11.4569,11.2107,12.0133,13.5689,13.9399,14.1057
724,"ESP","Spain",13.0423,14.4208,15.0493,13.1262,13.895,15.2301,15.8929,16.951,15.9772,15.2534,17.7752,16.9659,16.9987,18.5319,19.5993,18.5932,18.8456,22.0068,19.5878,24.5641,17.1952,19.9713,19.538,27.3649,26.5636,22.6795,27.5196,29.6346,26.1848,26.3392,26.0279,22.4428,25.0494,22.4718,18.1075,31.37,29.5387,32.3411,27.6443,35.0048,28.5992,32.6987,33.1663,35.8381,23.5884,30.226,35.6428,34.9061,29.1564,31.9784,35.5253,26.6308,38.8011,32.2114,32.2766,37.9227,29.3073,41.9253,33.6348,43.2864,40.9422
144,"LKA","Sri Lanka",33.366,36.6485,29.7288,31.0348,27.6467,26.4872,29.3097,31.4114,30.977,32.3896,31.9435,32.5093,27.6375,30.2798,32.2139,30.6824,29.6728,32.6318,37.5187,37.5731,38.9756,40.5646,41.8898,38.9402,44.8707,46.14,37.4921,38.3432,38.3044,41.8547,46.9649,43.8279,47.999,53.4,54.4873,49.0699,51.2037,52.7359,55.4887,57.9213,54.0282,53.2931,55.1404,54.2432,51.3549,57.0011,56.9496,57.171,54.4156,59.43,54.1622,55.3244,59.4298,54.6413,62.6379,59.0703,44.8676,53.6275,58.6756,61.9123,65.0659
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5404,11.5105,13.5347,8.5584,13.3875,11.7889,17.0254,14.1701,13.2523,13.698
740,"SUR","Suriname",45.527,49.2994,52.9988,48.3905,62.5984,65.3558,74.2137,72.3382,65.9735,76.1766,65.411,62.4236,67.316,65.0855,69.7947,68.3085,74.53,79.4645,85.878,82.974,84.9595,83.5662,73.5244,79.0518,74.3343,71.3464,59.4768,57.7859,58.4344,47.0873,54.341,59.6585,52.5158,53.4497,54.3487,54.0688,53.62,45.7543,45.3387,43.5125,50.3045,54.1079,50.492,48.1065,49.1496,56.5735,59.8316,61.4919,60.3579,62.0357,60.4531,64.7709,66.1908,64.7698,62.7695,65.0867,69.1084,65.7025,64.7126,61.2067,64.6559
752,"SWE","Sweden",26.0626,24.9574,25.4533,32.3942,32.5574,25.9744,34.8656,38.2344,30.2777,37.5267,40.7915,40.1023,37.3822,49.7802,40.4457,42.2954,42.297,44.8009,41.1544,42.1373,45.2697,47.5206,44.2313,55.6792,46.8246,48.2245,42.4019,41.1193,48.3479,54.73,43.3941,34.3288,46.2438,38.2811,40.3417,47.7289,48.7987,46.5821,42.4728,49.2618,46.061,47.2818,46.2072,48.9404,44.1306,37.8377,44.7099,46.0794,47.7027,40.2617,43.6589,47.0557,46.6764,53.2741,56.8694,51.6661,56.5712,31.8794,58.026,56.0983,48.4106
756,"CHE","Switzerland",43.6383,52.1091,45.1951,52.2456,44.4666,48.6918,58.7434,55.8858,54.1817,53.1287,60.2163,55.7477,57.9613,61.4893,55.9393,57.4995,50.9103,60.8011,63.5081,57.5293,62.1632,66.6444,60.4666,73.1226,66.9628,61.7169,60.38,76.8505,81.8518,75.3281,74.9545,73.6797,75.4748,68.1285,70.7664,79.071,73.7404,76.175,64.4791,73.7489,64.9241,70.1847,58.8718,71.692,68.5724,65.5714,68.4853,68.0937,69.6853,63.1402,71.4005,66.2259,60.4301,72.8369,65.4923,55.2916,68.9936,64.8934,65.2111,68.8056,54.3338
760,"SYR","Syria",7.6579,12.159,11.038,11.2472,11.2128,7.3617,10.6712,9.5399,11.6682,8.3183,9.8602,15.2062,8.0071,14.1441,15.2205,17.959,13.7926,16.2513,12.631,20.9557,19.6245,16.1726,19.3358,13.8471,17.9037,19.7089,15.6412,27.4528,12.9867,19.3213,20.8767,27.7016,31.0912,30.0665,33.5398,35.4342,30.775,36.5624,26.4752,30.8452,36.1621,38.3197,38.4736,36.5455,38.9076,37.6403,31.0996,22.3598,30.0632,25.0923,31.3029,28.4063,21.9719,15.1265,21.5687,14.5812,16.1049,12.3223,28.0529,25.7724,14.8226
158,"TWN","Taiwan",102.4235,95.9424,92.5224,103.3666,116.437,115.0802,110.763,117.7661,108.4338,108.916,113.3026,111.3687,113.7048,120.8946,114.4864,120.3759,126.772,113.9854,122.3203,117.882,116.7502,116.1466,112.0921,109.2245,112.0604,104.1403,105.5167,108.3178,101.9064,97.1301,98.9606,99.9903,102.1283,98.492,98.7582,94.9484,96.116,85.8765,91.876,87.0602,79.6838,83.2577,78.7578,71.3827,62.7365,69.8727,61.2556,63.2378,64.3506,68.1002,75.4885,71.9035,69.0942,72.7848,69.872,68.1154,74.9709,79.1138,73.9301,75.6614,70.1262
762,"TJK","Tajikistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4516,38.9654,39.3409,32.9771,30.2056,37.3126,39.0102,34.3107,37.3864,44.1743,53.5714,59.4441,62.0193,55.8789,55.14,54.9934,51.6013,59.3511,60.8267,61.2181,65.5216,66.4551,60.9861,54.9052,54.8268,59.2724,52.3386,60.4635,62.727,68.8253
834,"TZA","Tanzania",8.2023,8.6297,8.6039,8.4105,8.7926,9.9827,9.5985,8.8806,9.558,8.6479,8.6093,9.0505,9.6205,9.5176,10.6047,11.6362,12.4167,11.6814,12.7623,11.8661,11.6958,12.1632,12.4738,13.0148,12.2172,12.7415,13.3262,12.2327,13.7017,13.3535,14.0171,14.0938,13.513,12.4374,15.207,15.8075,13.7804,14.6162,14.4299,14.2297,16.8378,20.2978,15.8676,19.7146,18.4747,17.8967,19.0094,18.9275,17.8228,21.2228,22.2464,24.3323,26.7604,27.6318,27.3957,24.4114,25.4685,25.0914,25.1851,26.0067,25.4079
764,"THA","Thailand",16.7044,17.7456,18.4594,17.6484,17.6512,20.3094,17.3043,18.6559,19.9413,20.2595,20.7549,17.9637,21.2011,20.3177,21.9288,22.9282,22.7376,25.0341,23.0731,23.4478,25.3483,25.8671,27.1748,28.0312,28.6528,26.2935,25.0138,29.4442,31.4169,27.5411,30.3945,31.7268,29.7697,31.3113,33.5535,35.4619,35.3607,32.8177,34.8988,37.744,38.7167,39.7792,43.0893,40.913,38.0401,37.5939,42.466,43.8116,43.2209,44.3672,50.5417,52.1508,51.6371,50.0076,45.46,47.5763,48.6457,55.4323,52.3472,43.1978,43.7069
626,"TLS","Timor-Leste",14.2766,14.3585,14.3348,13.6333,14.3408,14.2481,15.9028,15.3062,17.3097,15.4283,15.3444,16.6146,16.6268,16.7577,16.5891,16.814,17.8589,17.174,16.9862,16.9436,16.4017,16.35,16.2815,16.8024,16.3813,15.9489,15.6775,15.1455,14.7585,15.9687,17.3402,16.0191,19.5544,19.2488,18.0393,17.7479,15.8426,12.5964,13.9176,16.0241,15.4852,17.3557,16.8212,16.5762,18.8443,20.6074,17.9254,20.5984,25.7225,25.0403,17.8836,19.5152,20.5771,21.0273,23.437,19.7318,18.2016,18.9287,17.9227,18.3027,16.3463
768,"TGO","Togo",4.5327,4.6763,5.2071,5.4147,5.5983,6.0744,5.6657,5.6148,5.5204,6.2517,6.4829,5.8946,5.8696,5.549,5.9148,5.5292,5.3795,5.0352,5.7976,5.9029,6.0435,6.032,5.765,6.841,7.5827,7.7599,8.2041,8.0892,9.3647,9.1488,8.5103,8.9707,10.0925,10.4797,9.968,12.4158,12.9042,11.9478,11.7991,10.7987,12.6836,12.9483,12.3545,12.5964,10.6485,10.3257,10.6457,10.9293,11.7159,12.0692,13.4579,13.4617,13.0742,15.0199,14.2068,14.7762,15.6545,16.4804,16.2655,16.42,16.639
776,"TON","Tonga",84.4657,59.6883,68.4999,63.0698,59.0645,67.4427,67.8773,57.0837,65.2377,52.4784,56.3201,69.2137,59.083,67.9766,78.0741,75.902,70.3195,53.7287,53.5507,66.6726,62.7905,37.3966,38.8555,41.5417,39.5548,49.001,35.5099,28.3726,28.5443,25.7934,25.7955,27.7617,36.8409,34.8636,32.3796,33.286,36.9685,40.1034,40.5496,42.5609,43.1979,43.7144,43.4529,43.3442,43.3764,51.6336,90.0282,88.9443,85.4464,84.4094,83.7744,77.4949,77.666,39.2583,50.7221,41.466,41.4663,39.6191,39.6618,39.6692,36.8032
780,"TTO","Trinidad and Tobago",126.898,110.4322,123.786,116.3436,126.6518,117.7632,112.944,126.3939,126.1534,127.7056,115.684,125.3957,92.5522,85.9303,85.1214,106.3268,90.3786,74.8728,79.0913,79.8784,68.6641,71.9305,74.6347,65.7926,75.2666,82.7578,80.6009,85.2356,83.3358,93.5685,80.8147,80.9636,76.2303,83.8807,83.3999,88.2549,93.5816,78.2502,90.2594,97.4683,85.9968,109.9165,73.7761,56.6273,48.4016,83.3568,79.4931,15.4126,14.0277,14.2443,15.2001,15.9195,14.603,16.5266,16.7677,16.103,17.6208,17.8056,17.3447,17.0321,16.4542
788,"TUN","Tunisia",3.8087,5.1534,7.275,5.9136,6.708,4.9902,4.6631,5.2672,4.0636,4.6419,5.9684,7.0455,6.9047,6.7856,7.8713,6.6028,5.8342,6.1709,6.3517,8.1223,7.838,7.3724,6.6224,6.7546,11.2948,6.2068,10.9046,4.0828,5.6151,10.2601,14.8481,12.5919,11.7812,5.6255,5.3154,16.2641,7.5988,10.8648,11.6118,7.8966,8.2199,4.9534,14.0419,12.43,12.9451,11.2675,12.6566,9.5458,14.6602,8.7767,13.2933,14.1173,10.4055,13.9482,11.8965,10.5016,11.4081,12.536,15.309,13.3828,12.4168
792,"TUR","Turkiye",14.2153,15.8217,17.6951,16.2155,16.1482,17.9077,18.6276,18.0054,17.7735,17.4483,21.8081,20.2756,17.4472,19.4314,22.8967,25.2097,25.2366,24.7789,25.12,24.8059,25.4864,28.449,27.9052,28.5566,28.4898,31.5268,31.7454,34.1004,27.7087,33.6148,33.7213,32.7028,34.3503,30.5208,33.4305,34.6501,35.201,38.9001,34.6448,38.1681,35.5266,37.7952,37.337,39.4237,40.7433,41.434,37.2608,36.9732,41.2676,42.1825,46.6158,44.3725,47.5375,43.3635,47.9106,46.2336,49.446,48.3149,48.0199,49.9714,45.9941
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2889,59.3671,55.9812,54.6385,21.1703,30.1444,38.6804,58.4707,49.5259,49.9221,45.0679,47.5313,56.6216,59.1996,55.3923,39.746,41.0079,44.3451,55.6792,46.7399,33.5652,35.5405,38.055,40.7357,37.8472,34.386,32.2824,53.1902,56.5946,50.1058
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",30.8654,30.8863,30.9073,31.583,31.597,31.6111,27.7457,25.4317,22.349,20.6265,28.632,10.5686,9.0943,34.183,11.542,8.9581,13.9238,37.0707,38.132,36.5114,37.017,19.7966,21.038,21.266,21.3095,20.4587,17.2834,13.9458,15.1275,13.9497,25.1153,16.3759,15.5635,13.4013,15.6835,15.6789,14.5025,15.3128,13.5215,15.9543,16.3088,18.1639,18.354,17.5437,18.3328,18.3397,17.5906,17.2805,17.2487,16.5626,16.6877,17.5341,18.3146,16.9762,17.0321,17.0636,17.0979,17.0699,23.9108,23.9156,21.1058
800,"UGA","Uganda",17.0105,15.5859,17.4833,15.8015,15.5583,15.8762,17.6655,18.3896,20.9468,24.4843,23.1823,23.1726,21.9795,21.2798,22.385,20.3438,19.246,19.0766,13.1703,12.2718,13.8096,14.3174,15.1771,12.9932,13.4078,13.1307,14.0062,15.1012,16.2696,16.5404,16.7882,17.0108,18.0743,17.9462,18.6845,16.8887,17.106,19.6866,20.8826,20.5239,21.8387,22.3301,22.3869,21.3099,21.6066,21.0346,21.0233,18.3875,18.8894,19.3373,19.893,18.9193,19.6929,20.6776,21.3188,18.777,20.9635,21.6236,19.6768,24.8712,22.5912
804,"UKR","Ukraine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3351,33.4506,26.225,25.7299,19.8183,25.2544,20.2556,19.3418,19.9698,28.3781,28.2771,22.3457,30.1265,29.937,29.3495,24.9977,42.0194,37.1045,33.9255,45.2351,39.0269,49.646,52.1272,50.9765,55.7275,53.6515,58.592,61.0117,52.3471,66.4276
784,"ARE","United Arab Emirates",3.3983,3.6715,3.9566,4.2299,3.8089,7.6901,8.1826,10.3206,12.2344,11.672,13.8365,11.7086,11.4925,16.0887,16.9103,17.2538,18.1877,22.9023,27.196,24.9711,25.8695,34.046,34.8159,29.7054,27.9254,24.16,23.4213,26.965,34.472,26.5157,30.6753,35.017,33.047,30.0557,30.6433,29.8711,32.7663,32.7952,26.9411,40.8342,15.0939,14.3871,13.3801,15.3281,14.737,14.0138,13.6465,13.8883,37.123,37.7293,16.8029,19.4825,16.9495,22.038,23.6662,23.4868,24.367,23.6975,26.3579,27.4342,25.8066
826,"GBR","United Kingdom",32.9742,38.3741,36.8279,40.7203,43.1968,42.0268,46.1206,42.5259,44.0036,44.3681,48.9611,49.5125,50.3703,53.1352,46.1498,44.3795,55.3831,57.269,58.8969,64.5339,64.6877,73.5313,70.6803,89.2179,75.935,83.5632,77.4333,76.5463,82.397,85.1301,86.347,85.9833,84.2629,87.0427,91.4113,99.5119,93.959,93.0201,98.6394,100.8152,86.6142,100.8949,99.0029,96.9771,96.4957,89.0334,83.5775,101.7316,93.1675,94.0078,97.2602,84.2817,84.3835,102.2151,106.1767,93.613,100.0339,90.4666,103.6309,78.6646,91.4521
840,"USA","United States of America",24.3802,24.757,25.7416,25.0183,28.0698,27.9548,30.1041,30.642,29.473,28.1458,32.404,32.9666,35.9232,30.9414,36.6936,35.4842,40.6432,40.7602,46.7872,40.2762,47.6522,48.8015,34.4619,44.8139,48.7356,44.1315,43.2724,34.5377,42.6621,46.0922,44.1939,51.3025,42.4026,55.4544,46.5351,53.2643,56.727,57.7723,56.6192,57.9963,57.7849,54.3681,57.3264,67.4567,66.342,65.2408,67.1271,68.7864,73.7687,73.9711,70.4936,69.7711,77.0714,83.6847,82.4782,92.3378,87.9211,87.7829,78.505,84.8588,88.3024
858,"URY","Uruguay",7.8019,9.0493,7.7673,10.5709,10.34,9.1044,6.3711,9.3336,10.8556,12.2324,10.6838,9.2458,13.1445,15.5545,15.1377,18.4891,12.69,14.2055,16.6631,16.5302,19.7658,17.6155,17.3364,17.322,16.6565,17.0904,19.8933,23.6768,25.5277,20.9579,17.9039,24.3098,21.7793,22.4774,26.0244,31.1404,28.1653,26.9377,28.6317,22.2364,21.3033,25.0158,32.0072,44.1931,50.102,56.9849,60.0298,50.5288,55.9016,82.1149,63.0247,90.8777,90.9622,99.7026,95.5336,82.3164,108.0665,53.7996,103.2668,83.7198,81.8919
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.757,63.1537,61.2992,64.9479,58.2949,63.9317,60.4796,64.8659,56.7615,60.7572,65.3788,64.4202,73.0474,78.5683,78.7307,81.8538,82.8755,83.1518,85.3582,86.0975,88.4042,90.3403,92.9442,93.687,89.7621,82.7086,70.4798,80.6399,86.1547,90.0686
548,"VUT","Vanuatu",46.2245,45.3212,50.9575,53.5436,38.6356,44.7823,53.0658,45.3361,48.621,40.9145,44.7573,28.7762,34.013,46.7017,41.8649,44.9776,52.7759,55.3165,53.7961,44.1703,55.4317,46.3397,49.0769,57.5131,49.3334,51.5445,49.8793,44.1979,35.2924,50.0382,36.8514,36.1073,35.3743,35.0775,36.4797,37.2901,46.3401,48.7909,35.5594,31.5167,33.8665,28.8983,28.7686,30.4814,30.0789,29.7438,29.9361,29.9819,30.0958,43.9689,41.314,41.2691,45.2564,38.5385,35.3823,35.2432,41.4567,41.5426,41.9823,41.9026,41.1118
862,"VEN","Venezuela",8.762,9.4907,9.6215,10.6626,11.7552,12.0682,12.8482,12.5547,13.2935,14.5031,14.4875,14.2895,14.2933,15.6073,16.1685,14.7177,17.236,16.1208,16.4133,16.273,15.6273,16.3404,15.9142,16.1876,18.2603,21.2192,21.8772,23.3206,23.0275,21.5496,22.713,23.1867,23.148,23.2668,23.7747,24.0349,25.0813,26.2551,27.0184,29.9179,30.8062,28.5739,32.8162,33.1246,33.9878,35.5509,36.3259,34.8356,34.0991,33.7793,33.6722,31.9556,33.4178,31.9883,26.5407,23.5285,23.2978,20.434,19.2418,24.8902,24.4845
704,"VNM","Viet Nam",24.8531,26.595,26.2339,26.7138,26.1902,23.9337,25.2283,23.1778,24.0412,26.8422,27.482,28.0747,28.8535,28.7049,27.2191,31.238,29.032,28.1788,31.8235,33.5946,35.1766,39.6127,40.9071,43.6532,45.3838,46.4324,45.7064,49.8236,53.8117,54.2106,56.1047,58.484,61.0279,63.6083,69.5554,71.8276,72.6855,74.8239,77.4741,75.58,70.5111,76.3162,77.5238,78.7634,77.1758,78.6863,81.2064,83.2677,82.2103,81.3587,85.0784,90.1548,91.3694,93.0832,83.2384,80.4815,80.9894,82.8802,80.3451,78.8967,80.4806
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",12.888,13.2575,13.6228,13.4967,13.9026,12.3658,12.3225,11.9742,12.2839,11.5577,13.6094,12.5178,13.9403,13.6738,16.4514,15.0582,13.4007,12.6808,15.239,14.695,15.7253,15.19,10.6016,10.7589,9.8737,13.5371,13.7014,14.9566,16.3102,13.5199,9.7277,15.9369,14.0706,13.4183,13.7856,12.4717,13.0633,15.8322,14.679,14.8497,16.2225,14.3246,14.4364,11.8829,12.9669,15.3641,18.2585,16.5555,19.1566,21.7308,20.8084,21.4964,20.8222,20.721,16.9681,15.8582,15.0602,14.1108,17.6957,16.7794,15.8213
