"code","iso","country","FCL.raw.2005","FCL.raw.2006","FCL.raw.2007","FCL.raw.2008","FCL.raw.2009","FCL.raw.2010","FCL.raw.2011","FCL.raw.2012","FCL.raw.2013","FCL.raw.2014","FCL.raw.2015","FCL.raw.2016","FCL.raw.2017","FCL.raw.2018","FCL.raw.2019","FCL.raw.2020","FCL.raw.2021","FCL.raw.2022"
834,"TZA","Tanzania",0.00231602064477732,0.00234398738599729,0.0025364770420123,0.00298302366701986,0.00343014917897311,0.00369498709094325,0.00398401589609098,0.00416293662561786,0.00426542860652354,0.00457041680179357,0.00442103677355135,0.0045078102952312,0.00473300236504099,0.00466266860483415,0.0043493229623179,0.00476734585564537,0.00483497128410468,0.0046444567896908
764,"THA","Thailand",0.00252502967627348,0.00304458436507772,0.00331653444358644,0.00347714317107097,0.00381784351670237,0.00419584444109446,0.00409806338142211,0.00431979204061722,0.00441568689616404,0.00442704489967159,0.00426593950745408,0.00482703817886345,0.00536757561533073,0.00573084625848054,0.00569005455831842,0.00576020871470978,0.00533888076592265,0.00468058394218929
626,"TLS","Timor-Leste",0.00147685624158631,0.00208669598314025,0.00208017544339858,0.00211849495686169,0.00221862415322409,0.00207574486757258,0.00172206326294693,0.00182783890739708,0.00169528205987533,0.001487090406107,0.00156518897351603,0.00156593485390199,0.00148513430568884,0.00169242475377321,0.00155698986698155,0.00173808016866529,0.00182073193871092,0.00165566730320144
768,"TGO","Togo",0.00315505285093023,0.00284129813695325,0.0031549979520188,0.00292673543938359,0.0036787562735433,0.00327062189918318,0.00314594244134421,0.00276035614310702,0.00323658671588308,0.00241712998566883,0.00253085695240857,0.00312226070718805,0.004582546091933,0.00561075824168823,0.00633657987464742,0.00756362712674433,0.00821575360913033,0.00763836376602631
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",0.00200101349831212,0.00195440124229408,0.00212772466347564,0.00233949787672669,0.00256606445918318,0.0033985973492999,0.00290195574937374,0.00273574835294527,0.00252959840914771,0.00260894830126267,0.00156823472975666,0.0019391821959238,0.00195805225188512,0.00201375911985741,0.00166774790098578,0.00175043947258938,0.00136023410029338,0.00121029285069805
788,"TUN","Tunisia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
792,"TUR","Turkiye",0.00123120750782264,0.00130497880234185,0.00129340311145591,0.00136786647119397,0.00140295605181398,0.0013688208826661,0.00134187432700923,0.001394804868392,0.00132839253685308,0.00125018152091569,0.00134421821443093,0.0013691949893019,0.001437402564427,0.00157682691062366,0.00174792657009557,0.00194988808036069,0.00257120373140311,0.0028358718838909
795,"TKM","Turkmenistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",0.00196125838919321,0.00193806434363915,0.00244758253609912,0.00294309738311331,0.00304487393694359,0.00314585916336695,0.0038778630653355,0.0037407387745483,0.00391680205239677,0.00454868417054218,0.00490184327892026,0.00494978472992416,0.00669053341056907,0.00742025569643172,0.00756772037942513,0.00798761397254571,0.00764189607054442,0.00659680770471188
804,"UKR","Ukraine",0.00166130692641216,0.00179013623239719,0.00212192153308612,0.00225927636922561,0.00225734626164931,0.00238736505105264,0.00255931785250887,0.00248972755162506,0.00231046617196324,0.00231185192268585,0.0022829070160954,0.0027019106465537,0.00301546529251634,0.00332913818938922,0.00331394074698159,0.00356610750132467,0.00323566601115341,0.00287205328742722
784,"ARE","United Arab Emirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
826,"GBR","United Kingdom",0.0023062402305963,0.0021934394631244,0.00242303609208981,0.00294924618781608,0.00307500918160852,0.00369589353963856,0.00371862241843581,0.00380354566616939,0.00428801224982493,0.00407548692026531,0.0038911297819509,0.00406043480544917,0.00374193322056137,0.00364029327488494,0.00363233142602241,0.00358668570552591,0.0035353489361453,0.00380832867097196
840,"USA","United States of America",0.00352288934732082,0.00385682158212694,0.00437342350793367,0.00467690470281704,0.00422819760618125,0.00356311040917543,0.00361801745716463,0.00356536480569362,0.00319611277604619,0.0034411673936906,0.00285694091633297,0.00352981122881706,0.00382439346326891,0.0039918796489324,0.00371703815289749,0.00389323259907108,0.00388371842635993,0.00324425562062399
858,"URY","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,"UZB","Uzbekistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,"VUT","Vanuatu",0.000195098296269514,0.00021039653503615,0.000203459282357623,0.000160847574453592,0.00024384390832919,0.000267746450029288,0.000308317295276357,0.000344028177305149,0.000459715879483129,0.000397169486811779,0.000795885124417625,0.000894930852966028,0.000958766604953059,0.000920682785856635,0.000885802688009656,0.000903861618598611,0.00079763019659731,0.000799830669498216
862,"VEN","Venezuela",0.00127362706654062,0.00117024631384521,0.00125132449451838,0.00133445103020281,0.00146315386741449,0.00152603530025894,0.00150932262171323,0.00148560036972312,0.00132433014441391,0.0012207711442524,0.00110111961819659,0.00147132736420833,0.00163199343025503,0.00176036172276386,0.00182898906616175,0.00209130998029639,0.0017123648237046,0.00139382663687551
704,"VNM","Viet Nam",0.00335456698472175,0.00369934224297945,0.00404118827213584,0.00484103226790218,0.00564310689971255,0.0062996729320049,0.00698028270715207,0.0083840904201862,0.00838643775445697,0.00929501794421773,0.00968290368169884,0.0121204936597793,0.013151441835182,0.0141718144348358,0.014215978909707,0.0139440277127383,0.012022610649308,0.0104213082270971
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
894,"ZMB","Zambia",0.00127996789040296,0.00134461171203608,0.00138835458666747,0.00154119275994347,0.00209764549847949,0.00282361733413579,0.0029511087293535,0.00342094240768284,0.00356221958565328,0.00353001526378551,0.00298381394903184,0.00348924452116641,0.00369553469474574,0.00406683023839261,0.00412491378944277,0.00459454193204119,0.00497021953274305,0.00506974637320105
716,"ZWE","Zimbabwe",0.00424066454036962,0.00436915538809188,0.00497880011033011,0.00498667697668175,0.00589725326222543,0.0055800236349671,0.0045109948613063,0.00517795063732104,0.00530697214388705,0.00454431962646455,0.00479484742416487,0.00507352329542417,0.00613240371567391,0.00609384865862731,0.0059187314056636,0.00575967254638665,0.00574736628259904,0.00387343395992202
