"code","iso","country","LED.raw.1990","LED.raw.1991","LED.raw.1992","LED.raw.1993","LED.raw.1994","LED.raw.1995","LED.raw.1996","LED.raw.1997","LED.raw.1998","LED.raw.1999","LED.raw.2000","LED.raw.2001","LED.raw.2002","LED.raw.2003","LED.raw.2004","LED.raw.2005","LED.raw.2006","LED.raw.2007","LED.raw.2008","LED.raw.2009","LED.raw.2010","LED.raw.2011","LED.raw.2012","LED.raw.2013","LED.raw.2014","LED.raw.2015","LED.raw.2016","LED.raw.2017","LED.raw.2018","LED.raw.2019","LED.raw.2020","LED.raw.2021"
466,"MLI","Mali",763.72744767609,759.34065941313,762.15036800268,762.06488499619,769.87067083402,779.07905914524,777.44247101703,771.58538565012,763.31904966742,758.3699563264,764.13274517165,758.5497493087,758.78801061631,750.18935169053,745.5883385685,741.99221184644,743.56999230091,748.36555159301,755.43811408221,753.83364062246,756.6937403131,751.72464097477,755.54165828533,752.1122005531,752.42653482914,759.08009998226,746.78724684932,742.03508094931,733.26434422976,724.36968405723,713.44971521061,703.66998030372
470,"MLT","Malta",561.68796343456,539.24238679363,521.39245998207,499.85636327088,470.89358180799,461.61489602615,462.94191555697,464.71922707928,447.75503110156,450.32426355618,441.79268244533,427.65242150913,417.19760679254,406.60410042189,389.45687480263,382.24717020886,366.12578717044,344.42193425797,327.16910312893,313.54953441139,302.81244862314,306.95875629935,300.00706874954,280.44441354102,260.85226832794,245.42524503015,227.79011616199,221.0513832981,215.7710529589,209.02122585444,191.80221006342,194.56049321478
584,"MHL","Marshall Islands",477.21494966601,482.62019611555,488.50360361481,486.68567164345,460.19674601511,464.14826765408,465.55682169509,470.15209986702,471.91375533221,474.95699958157,476.57735418526,477.37734714,478.17810527227,478.68992176184,479.4179283646,479.35689673256,480.53591711011,475.59200825195,471.27337064529,466.96993150213,460.7810770188,454.5331778774,448.1654699559,441.3350218075,435.17387977755,428.49711927288,421.81609620164,415.1002767769,407.8605509714,400.99807128744,394.53700799267,387.57517054674
478,"MRT","Mauritania",590.78014688962,584.94486603001,584.80699824306,580.07094164257,570.96806578572,563.25167645825,561.37231109657,554.87257813134,550.51923556395,538.15632261743,537.93233201822,536.86244659405,528.02299786384,513.7586005476,512.91004207147,504.39790277264,498.35635461665,482.94537961773,470.85217927656,472.81907854968,464.8687168404,457.5026737417,459.48053789916,450.90787076678,440.01616651741,436.72652801459,426.86461459145,431.59016357362,428.08009310169,434.76594263734,433.48858268673,436.50876356455
480,"MUS","Mauritius",485.42283043415,443.98230361044,435.84496588948,448.1178725659,438.89523505855,427.71520147011,426.37679274138,447.49750734225,429.85517257093,430.37198332453,422.69778685953,421.1778272072,426.87613893002,412.95706720748,380.12733793873,335.62627982771,311.87500221417,299.16175282604,294.56622615525,288.18193340802,273.34667404698,261.66337151533,255.95590065643,250.79568714061,251.84556944414,253.18515994556,253.11757385151,242.67929788626,253.36037799596,249.09997220173,237.66984309707,240.83267727423
484,"MEX","Mexico",415.42834687802,411.22038179969,413.07658660154,414.55052173686,413.84747747293,418.3571653062,418.64971368034,420.26219207058,424.8648572778,417.41023346972,407.35533195381,399.49875173991,398.60320273029,396.01942023957,383.98822456465,383.53770562171,376.50025587136,376.90376507097,388.14033545523,391.42856299402,379.80660315124,365.75227481007,359.94003193251,365.27469985445,361.86290998375,357.963337648,359.76692496284,350.35347425129,339.6031863972,334.56769311916,324.92221794423,325.27672243137
583,"FSM","Micronesia",462.3071219206,463.72548907787,464.49363774668,464.25010468162,464.35092734795,461.9614835774,459.96869252175,458.23249845939,455.81657860944,453.27972459803,450.61081658179,446.93609472689,444.35194714072,439.88971305368,436.47178529363,433.58806403591,430.04981649032,427.04949432934,424.29633362479,420.731703682,417.80218583188,412.81816665414,407.69574318522,403.22934894097,398.826899652,394.55708567045,389.55996064573,384.73139230582,379.96540814936,375.30562040325,370.76003265247,365.66420817853
498,"MDA","Moldova",333.19360521312,367.92668794446,363.36367376703,391.31263317147,449.06194205614,470.9642536057,452.42214665905,420.71186485447,403.46480430851,417.22083542492,422.34714153373,415.88186813392,422.53704440183,427.66594064312,422.17117138601,443.51081625746,429.45451445418,420.7166031015,408.79583811252,405.21992878315,414.25738609178,373.72260376613,369.29398577725,353.22026221841,362.43973665656,366.39864512832,348.06427238155,320.97763622876,315.48426912196,308.00853206773,303.56240496618,302.19877907246
492,"MCO","Monaco",126.49309860959,125.97121812535,125.33752378438,124.97640523946,124.91706304071,124.49395724587,124.01688848765,123.28484131329,121.43108344862,118.95860580956,116.13024694806,112.60302265701,109.85943928284,107.46618730172,105.14560701088,103.10493539435,100.61520598601,97.49233857423,94.56348184541,92.69407744466,91.28867283832,89.37740415841,87.11314917711,84.68268487252,82.07594234838,79.70814564835,76.98182475066,74.78426105445,72.59584404574,70.2096792362,68.12820293228,66.69351472468
496,"MNG","Mongolia",731.40326351556,787.12243585059,820.79448614916,826.59339905056,784.1501313449,838.25155932678,868.23633664672,870.52869238905,858.97206176832,855.31577703611,852.8765307102,870.70119880889,862.21544091225,845.00399385536,820.56723041957,801.32992582014,770.49873549035,727.91017824281,699.57209876915,704.740345172,684.91782858082,657.48290371639,621.98659387179,594.94328964526,558.24896662451,544.40510814301,521.80728826311,495.47987299429,476.81831564238,453.95309636531,428.63418173782,421.39552504349
499,"MNE","Montenegro",223.09305887621,224.43407714472,228.76014737769,236.48161536866,246.10959726932,249.23263508717,252.98388094881,262.53205922963,272.3205248855,275.29602922015,275.42728841536,278.87373111307,282.7592399321,284.91850208566,278.81966077102,270.85694623428,266.32829637319,253.13825316889,247.40653206084,255.07664287159,259.5994525344,260.87263498839,258.18651690545,259.17310316301,261.00823711351,265.84105267154,271.24370289219,273.0579720529,270.29868546651,267.58063046187,273.60215207014,254.66251536897
504,"MAR","Morocco",913.2612596227,912.31240903472,910.73344347306,914.61427003232,899.38660870406,888.59929330166,877.69889299024,874.27539384127,863.9347650773,860.12185481927,848.74041384012,844.64618171915,833.67708980145,835.05644292405,835.08367030148,835.7764449761,833.60810232769,832.7716065956,821.41610535,811.16023411633,802.52429018857,795.25891866088,786.54059427752,780.88465464129,775.52465143041,769.70000519054,763.89667965679,756.96009598121,750.89574152016,738.95119863014,725.76385028381,707.66579354097
508,"MOZ","Mozambique",1030.53905837896,1027.54015299504,1030.50301819863,1030.69627621252,1025.22613874872,1027.57178693576,1035.71469946103,1046.8690928768,1050.95639614379,1058.41051208991,1079.1700558869,1067.07112437306,1076.97680510559,1080.3258126472,1097.99375095739,1121.81404976025,1140.40252106542,1155.03325150162,1177.59800413673,1199.63616067935,1227.40402185386,1239.73728101022,1243.77764688225,1238.15620302796,1219.23733878868,1199.85328097984,1169.36462110796,1141.95910198343,1110.7624583381,1085.1732399621,1055.95347257451,1022.70807731383
104,"MMR","Myanmar",1073.24740590697,1082.66471526771,1087.31970226911,1090.09748333131,1089.88223971699,1088.25630278741,1084.77258536952,1079.43053571632,1071.75370529107,1061.87363544252,1051.83395047781,1038.88539213961,1025.03756580193,1009.95886665493,998.43768635358,975.07151176098,953.23453030826,923.69329839178,896.76073197884,872.87529383683,844.6907290485,818.58565784152,788.35039583887,768.8714927568,746.63476484312,729.95801513778,714.6578759576,698.46710591632,684.8409517447,673.65689212457,664.90974700395,657.00267242332
516,"NAM","Namibia",634.49046500708,638.42055808436,647.81028749922,656.46617999005,669.38666620633,684.59203548902,701.36006838177,718.75984894138,741.58202178087,769.56999972274,800.14615981625,802.66227635465,823.31618412247,824.59831358113,808.92444135163,786.0051658323,751.41008075507,720.02262184903,694.42682591091,676.46718395912,665.96323595517,644.06609065812,627.57486437541,617.2682948455,611.95482203463,608.36859216274,601.5995552786,594.78399722947,587.7911530808,577.70806769394,567.37466870436,550.30806145524
520,"NRU","Nauru",338.40015557111,344.3806833552,351.21405919975,356.44360476605,364.29433937294,375.3858318141,386.29463885908,397.33459249809,406.15252567739,413.75349381422,418.95460334019,426.28169064691,431.00813527786,434.27117473873,436.22871196134,437.23961214521,435.79691640233,435.80607013086,433.22354879285,429.21457665975,423.22778949951,416.13882546791,408.47605006488,397.69722086522,385.33774799318,374.30273144792,363.9715597446,355.16272695086,346.66396610333,338.92359662055,333.04963401222,327.27530547738
524,"NPL","Nepal",1033.7472972847,1028.08037781571,1016.05385211091,1019.91832003738,1010.02230182189,996.63460000615,974.94966741166,959.32089172343,942.59135752868,924.55051671748,908.12493758524,885.29854547005,868.31144285298,856.63164814741,850.96687880089,848.7970645763,851.63930346281,859.1066417722,864.69980184765,871.38061484943,877.80001457082,890.32892743959,903.97726861594,908.34834282943,912.79666116411,913.10977028825,909.3492024952,897.51920206699,891.69334182651,882.91352859516,876.16745107482,866.85045093153
528,"NLD","Netherlands",166.53512202437,163.61611011492,161.20127721305,161.05795188732,156.05210103057,153.09090961987,150.02991779247,145.31266110888,141.57135086144,138.31715791031,133.41374479682,128.59593500983,124.89072593555,118.98739279666,110.53388334384,103.50240119936,97.22023374016,91.44506107528,86.56769779827,82.01546544781,79.02505969196,75.10811823147,72.9986021384,72.05764713083,69.57498104271,68.09001472401,65.88948624965,63.03419735771,60.75065788673,58.5042776665,57.01790406689,55.82749902151
540,"NCL","New Caledonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,"NZL","New Zealand",275.41455060478,270.16439700899,269.5470435746,264.50738862312,252.88306167396,249.43523123951,237.89578917404,227.3249897534,218.59124353596,214.5219645462,206.55924231372,201.88668408988,194.81693822638,186.04221622189,180.38236445251,170.71444000479,164.15746563934,157.85197275522,150.26218192894,144.31851299241,139.100874917,136.22601335028,131.376638204,126.96328508935,125.07916942715,120.99609736587,116.13800968652,116.09124140437,114.27133954181,112.81500671799,105.88302631819,106.02039044742
558,"NIC","Nicaragua",526.05059429955,567.3464677323,541.03958605632,547.32744251645,531.53255938081,541.3663868075,550.44464454015,519.83164456402,503.44263873169,507.8378033155,494.89645387867,507.21344740426,521.62362256171,534.63512348451,532.42471011663,542.96790677004,496.92552473603,508.91060351141,515.07843495252,504.48145992958,479.6543710919,485.30297955917,478.06911227954,465.65378938414,447.79498149818,418.35508575907,425.9113934921,397.5463056508,394.0516148601,383.25447379356,355.75997622546,343.24966375438
562,"NER","Niger",809.49442021525,803.71053307946,808.03192325556,810.17433986974,809.51307848543,817.97548006354,809.79594067236,819.32086015602,824.89395243033,836.42892230057,851.03778859851,863.4871773299,856.71333862398,857.59548933279,837.76486559384,834.94371912853,818.19534831369,814.06584701293,793.16328213746,798.26735941288,797.44551606297,807.26147452301,812.45099498194,815.46102752031,820.58584449926,842.78371421047,839.21637971122,831.98124769712,828.69840004393,824.88529918682,818.37122799935,811.73521746259
566,"NGA","Nigeria",515.76671492807,521.88296673207,526.48461364608,533.46365230164,532.14488999072,540.80591220197,546.57904631326,547.70984177641,547.2609169319,551.8458326838,551.8038062964,545.44157015049,535.24322054643,514.94589060866,497.64977773177,475.72061702675,455.33853499254,437.57600034858,422.9408010272,411.83282605949,403.73221533846,397.96496773652,395.39666547082,392.070885433,387.68976194268,390.37726107646,382.62924060134,375.85951356345,369.01097360883,362.17527971275,356.28565446801,351.17551751449
570,"NIU","Niue",214.67498076625,215.89482349546,218.12256044716,217.44065922865,216.88194637787,217.26595749665,217.22719764147,216.78681475811,213.48313159762,210.98731495583,208.45178826312,205.94746010364,204.19311173068,201.87831440832,199.52703596942,196.14149363247,194.05526603353,190.80556811415,187.85931454624,182.94378482446,179.12344836647,176.88655211223,174.66885769559,172.45736321009,170.22158223977,168.12780026752,166.14127642373,163.94292129667,161.7947971102,159.78066867785,158.96124575158,157.03205463685
408,"PRK","North Korea",579.68464829885,587.9749066205,597.13134838913,606.75544656887,615.70409781055,625.8834942534,635.41272244308,645.15366844906,655.47157891791,664.50240436225,672.33355248059,678.55570546981,685.46686592655,691.26196008851,695.51076358096,698.40347591986,701.45253247148,704.81510858009,707.99197547885,710.09174906732,709.36983317946,707.30837012452,703.00288982603,695.53823474405,683.85567105411,671.19780147235,657.73313626604,645.89926793189,637.67781081416,629.17854470482,620.43160353598,611.04979384521
807,"MKD","North Macedonia",447.99449506661,461.48551546192,498.50486867573,518.85752247909,529.76408126469,552.36168876628,569.50285442337,586.27257001411,607.44548888709,611.28923507636,605.89156622132,611.31886116037,614.03979548085,596.96132752156,572.31054695613,573.36439689167,589.7555243672,593.07370422241,568.97270867491,560.7327519593,548.58283334637,531.07579309112,527.01590629748,507.63892430127,501.79811827411,493.93579695743,483.97699306524,464.58258865995,457.63953192965,452.74520992495,417.45004450017,403.33507561179
578,"NOR","Norway",182.24981628802,177.6489442751,175.26310008528,170.73768517402,165.6918145152,163.00393779227,157.0120643168,151.78410954626,149.85705829239,144.75710973174,137.93119577648,132.17590320983,127.95416431856,119.62964096017,112.14143571735,105.809904997,101.19864960967,98.06374818546,94.61987827912,89.91022983662,85.88947344554,84.04218839079,80.11261586483,76.75879186302,71.47332603876,67.58003022129,63.60894756454,59.52502971733,57.23868762049,54.72323913406,52.46675980281,52.21204170487
512,"OMN","Oman",1021.15573015348,1014.59532945929,1009.57983039551,1002.69404379878,1000.36143583927,993.30345391154,984.97543349757,972.47002555478,956.33312274051,938.99660721416,916.09351661438,875.06445565748,847.71247217977,820.9861820497,787.57728819147,769.46017800716,753.50231149473,739.28573581467,738.0089778262,747.02280865009,741.23096378607,718.71990162333,689.10326337732,667.06181153182,667.95030107683,687.93981936468,700.83881165053,661.11053140313,594.22871980199,568.02814002656,566.71634724319,503.91362514756
586,"PAK","Pakistan",764.55103291229,784.09817168493,809.27759418584,841.03729035658,875.66919197321,911.20519012104,933.98920324341,953.98224789562,959.4364485458,967.9183948913,974.60920120829,978.58929651846,982.35838779727,985.63954789848,983.82389858013,978.95116496545,970.3122684349,957.55691037881,951.25057097577,944.81765717769,938.28886754886,934.59017735296,928.58251092001,933.2740274885,925.24312313611,911.22591162719,906.75638562012,889.55116856495,874.08257613899,862.9938434355,850.96001420108,835.65300440588
585,"PLW","Palau",152.59432431392,151.4891436748,150.35699375782,149.98748791341,146.14481630549,144.85650294731,144.58513423244,144.43888948077,144.34179133402,144.40158793041,143.20380179267,142.22507519186,140.93977666706,139.45867887454,139.12528848202,138.55540596705,138.40582614827,138.07100077091,137.86341227298,137.65069120152,137.45710205699,137.74539217691,137.39091062803,137.28134541435,134.85094699889,132.46689886792,130.53405751553,128.91106989923,125.13003273015,123.22568793186,121.85022222271,121.34242362617
591,"PAN","Panama",324.87462595729,317.82866218993,327.6204985927,340.15114068779,331.8678090833,334.31453860744,321.78386016426,329.3890580513,309.45861740139,295.64977343697,280.19083677165,278.33369932913,277.04603835781,278.84265662885,276.08197129786,275.67319541069,271.31507561631,259.95798266948,257.90811888032,261.02722643105,252.85789402928,248.08060338355,241.87909153667,239.79300090444,237.25073184592,234.61303258063,235.63310925295,233.43035787438,228.13585989704,220.65126424267,218.36981252056,209.45068664722
598,"PNG","Papua New Guinea",342.85711961698,347.16290186781,347.56966997487,347.51501317753,346.2628045101,346.51164530477,349.37184707934,348.43971592536,348.9021177002,349.47889425049,350.90742758918,352.26509006879,353.2619177152,352.2052937547,350.94524593641,352.87929414871,354.0848839409,351.61293391351,346.92504416452,339.30019078587,338.83998852003,337.75925577532,333.53772962178,326.71849388918,322.3787834603,319.92634286451,313.61335548169,310.20834218683,306.72590000037,306.29958246257,302.89673449054,296.9616214256
600,"PRY","Paraguay",369.79554535607,351.38740288076,366.70205722568,371.29466599022,372.35022624721,375.34215062835,376.40439438227,360.5915613686,359.37409614539,359.68670870167,354.87599965004,342.12459243112,336.2418008258,337.72943418061,344.40630366406,341.32717186821,343.13830937329,338.35715544795,335.47240281334,341.99121223644,343.36093534286,335.22584135123,326.7442854244,326.33891331179,315.28536670028,317.16158136598,325.89866694893,311.5515229357,314.48084431822,315.49079265992,293.30388490546,287.97457637345
604,"PER","Peru",254.53521858551,236.51357241356,252.9535081839,256.20056962903,258.32589557107,260.65224475397,246.03777848135,243.79731541944,240.83257145971,218.11715275063,214.16246700633,202.13771843751,202.13001291388,200.82637199497,191.9887684448,184.86790636843,177.20061256163,168.74523505989,166.84827518378,178.85547909461,177.44256867156,171.73153477791,165.71017647122,159.31184872083,151.80589107927,148.084006157,150.23462244559,161.62655784289,167.70463259715,178.42110959491,169.80335276131,165.14090294044
608,"PHL","Philippines",392.6256554096,382.96000622335,389.54483968091,396.07726865717,403.79598575888,407.58119361161,416.76727844179,417.05437124922,424.00902613654,422.58870820836,430.63027978928,439.7759898497,450.02398883568,449.22744974834,450.80469908353,458.18086521793,458.09696711779,453.46100520651,456.29971038688,457.99449549878,454.57554784549,453.71782187572,456.03004668927,455.55147767716,451.63294162161,454.4890227905,452.3090981434,440.00683788583,434.73214036589,436.30394741128,434.14129095191,423.95336260685
616,"POL","Poland",425.1279249466,446.54157950549,435.06978634637,416.64212950845,408.06982704977,407.0372315148,393.36170250013,388.09081834782,368.10085994271,363.07040967842,336.8856310485,324.20898222464,311.2769616454,304.63876649319,299.35854579228,290.90513324924,285.48276417564,281.24014390122,273.61752382253,265.22084287012,250.16546312164,238.86227212912,233.55535397673,223.08223782868,209.7964044238,208.72698531151,200.7856444142,199.82957309955,200.29903111473,193.16112292088,188.86910745209,183.64567050458
620,"PRT","Portugal",498.27698204888,499.33396323342,485.14410150599,481.2469823608,457.29273720178,450.10357226444,444.07446257643,427.18968558731,417.62620766287,407.99332681906,389.81757121179,373.91336193141,359.94657868294,343.37940810129,315.82155866638,295.44315685572,274.16651482439,260.04175171965,247.23256616807,234.83803917818,223.53202404852,210.43952369813,201.99224969706,193.96309354545,188.05306849991,180.70218590176,174.86098169565,168.15390656749,163.33798624783,158.18156826509,152.06004329712,147.16625862412
634,"QAT","Qatar",543.51685266913,551.90346434466,553.61788411549,560.29768003795,486.29507566447,418.83680631842,479.52213813631,561.50453104788,561.36759947416,559.06012011685,545.67969163315,547.89669016393,546.16107009538,532.29786602371,511.49559126248,492.6522441481,464.99685539481,441.87207131481,412.7824622645,387.39467327286,355.11541124679,315.33854012158,283.73402689953,255.13927509617,232.99288742747,207.7252654473,196.8483254029,189.73393482405,185.09944499962,178.95074769958,191.36250862166,186.67668632744
178,"COG","Republic of Congo",785.59492969397,783.19106995902,784.71885460171,793.61838297691,823.04338058389,833.03693821434,842.95746419371,847.3296071188,821.83677576911,812.09541643327,790.67034941898,753.14706355144,727.49639545364,721.03900769867,707.41787391912,691.6666176771,677.40319786825,669.08023523103,655.64284029765,639.72426786881,626.842942371,613.52084245235,606.4754341768,603.04623414862,596.31464882145,587.3929566294,573.44946498857,562.89826731967,554.7097972242,546.37078428934,538.67196237477,527.71687306663
642,"ROU","Romania",456.43340844864,462.78414701925,485.73171494029,493.29001587243,500.87064894019,518.29998077062,533.38578725736,520.41875579141,493.72768412264,470.18154150384,453.5006275775,463.12336175373,470.84877589835,465.46866061251,446.40072255346,439.51377278701,422.77986113367,404.74531501301,401.15654050576,398.57109775371,388.65418902452,361.99237577476,356.18723254867,333.59619061813,334.09688916424,324.71389623566,314.26732060341,306.32903743388,300.14468408593,290.87812619572,282.71434171271,279.2088799008
643,"RUS","Russia",261.37472586154,266.07214543772,288.56260348981,349.26066467183,389.71895508152,372.6623129886,352.28355802595,336.21380798636,337.2343026498,373.01202074358,395.3137079271,406.78217280084,420.85754854685,427.92159620832,413.39729234954,421.46101469492,382.08249601285,358.8335255358,356.23527378574,335.01381832787,333.42786457752,306.68162469698,290.31872875015,275.60704516234,268.40473003912,255.6544082436,246.05017313531,227.00899440992,223.34172109169,215.60169930322,210.59207054536,207.93043028906
646,"RWA","Rwanda",1247.75953852183,1281.30967948738,1319.79835017921,1356.53626371967,1372.65859722616,1366.0257275261,1335.94166327788,1315.70313674808,1277.32125091748,1205.16511279567,1123.31690434073,1027.50731265755,949.52697486565,879.51455458711,820.72306025226,765.88416505573,721.25427644491,682.50531047352,650.49374436753,621.82472463387,603.09767067346,587.94475102332,576.82481135804,566.47807282982,557.31813872304,547.86699505406,537.0112773952,529.54501399655,523.94707593304,518.33472079979,516.46338788976,513.43395499791
652,"BLM","Saint Barthelemy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",700.72008383704,629.58492780973,618.60300959604,595.51862562325,603.59987150295,636.96052544292,616.71361084002,586.82358966136,563.11489479972,542.61403067696,518.25182014675,502.2017048087,489.27676213013,467.82564348208,474.97444668925,454.45963030181,437.68180914222,425.12547555369,415.82056940711,413.89083115488,417.76248111425,420.99245881746,412.35167445863,403.35848786021,400.77096778505,398.93941566143,394.47582478295,386.07639600181,378.28681792577,372.34919912391,362.83850647135,357.31438506838
662,"LCA","Saint Lucia",886.24913926643,870.32245036628,845.54186143632,824.77027477769,809.26064093474,782.83154692601,737.05739157501,702.20185432211,661.85509501105,635.45804489721,583.25399246621,573.87512644583,565.01664192259,552.95564453795,528.21862929375,524.91528700577,490.98583419846,465.11197787917,454.38733308577,449.34766237257,427.12074976049,404.20468200784,398.81140698841,412.16170767145,395.38743785928,390.60591370544,397.33341428199,395.11593777325,390.9125323976,384.69343971982,386.17792836022,386.25026012317
670,"VCT","Saint Vincent and the Grenadines",982.78147034551,987.36534188254,999.99981923591,1007.17625815579,1000.38562394699,962.08498138217,924.01958347643,904.02177134302,874.76159935888,845.25205897435,822.09429583768,777.73647744229,781.03573464871,766.30109342697,741.5579473803,731.94834234679,703.44056444487,709.65584585272,729.23598223913,735.3427234226,740.67151549104,749.10239840823,749.66358871469,741.29273340973,730.8138659128,703.99941505578,695.77861669316,698.84717950124,704.98735278605,714.37611782514,696.22898276853,678.21076266349
882,"WSM","Samoa",296.4498012133,295.49823821882,294.75704090624,293.44342055357,292.32843575484,290.71202728154,288.60602445964,286.5108959487,283.81293000706,281.82273442325,279.03378280194,275.7208875583,272.24114543206,269.47346762771,266.11919267916,263.01793819285,259.59306368333,257.11378857639,254.68289150886,252.74837053867,250.95634748039,249.03771217706,250.49076543398,250.918722631,251.34521255647,251.72101605344,251.62047698405,249.20580209162,246.14723555619,242.74450936339,239.48623322335,236.44159982302
674,"SMR","San Marino",98.4810262175,97.83684399832,97.2085978801,96.18986181511,95.52619699213,93.55655454164,91.8271106626,89.52801079423,87.69481332379,85.48083855031,83.60689878738,81.3033927295,78.7179978737,75.84205966039,70.33757361875,68.39854457673,66.42529997055,64.35391522077,62.43946411397,61.08394566639,60.11284617548,59.26120905182,58.73699991161,58.13279470186,58.33144088081,58.38154606037,58.37238655627,58.32038838965,57.40326873228,56.48099509763,41.03221150137,38.88029759761
678,"STP","Sao Tome and Principe",436.66093755183,446.85938476057,459.82181556587,462.33311805914,472.54869279399,477.00338162687,497.32100820914,515.5218605453,534.56110499359,542.95744495565,548.77966943704,552.46957711972,558.03056165964,558.50585672833,564.87829423505,556.8156230978,561.91471909086,555.67877580059,544.60754518708,542.07610586195,539.07776972131,531.37492327311,529.84771951405,528.58459201782,530.44448713644,529.92002498818,523.63877063564,511.65955539058,507.49650076703,500.24040699345,492.04333046745,480.33937423134
682,"SAU","Saudi Arabia",1086.98416274162,1102.8244962576,1112.71166011259,1121.28267229284,1127.01859888805,1132.42453266581,1135.41064406001,1135.39002667196,1130.1163850348,1123.53617030992,1109.79592571176,1099.57989839339,1088.99798395529,1084.85592286848,1074.00378617179,1080.71059751113,1079.39165494103,1070.55371926042,1053.85041413652,1031.28540578614,1005.1370564021,970.79618650285,935.80723076058,908.75899582837,883.20706432874,859.21602374143,840.66592253554,817.22001821633,793.10080874836,769.39752382445,749.15981660697,729.75568791777
686,"SEN","Senegal",641.927295202,646.09926611993,651.16472061696,655.53030581411,660.65034626981,650.5593846991,648.13992907862,639.62753189767,636.20005592248,633.48456041165,610.55879966832,664.35309067366,654.18921930564,629.23193117392,627.95574496189,614.32318745785,600.51826791739,597.44038090118,597.24540559132,599.74936234185,583.62602641396,581.55667508242,574.05088867008,569.51449399727,572.49229287708,561.05235732885,557.70228539469,550.49101927743,539.10300171138,543.66674058721,535.19300824575,525.7525287456
688,"SRB","Serbia",423.15630564993,427.6341416598,432.28017116402,448.6467019993,469.06895925911,489.35608239873,506.42765541924,518.64623974519,474.02124485732,469.01097731337,470.89065467301,449.300608352,431.56150351908,429.3987344606,421.76409557527,416.93726623877,404.0480268621,390.71854160811,379.9187901759,365.60464381395,350.24762772802,340.04362255391,329.92350531971,314.86901507706,309.82301015272,309.14767032764,295.60008603376,293.60995284519,281.95679902135,280.00875198881,283.27342089378,272.41658428956
690,"SYC","Seychelles",381.0126031276,378.0608329371,378.9164367184,378.11459873733,382.1934190795,378.04445008865,375.28203609881,368.42660795037,362.15631756378,354.61543718032,343.65479008768,340.55409853672,343.4853023127,343.71543211984,333.29695539332,329.43523901499,323.43939349081,315.26838097435,310.26872286749,303.61587081787,289.9754235945,280.92670230099,281.66166032213,277.25961479044,273.92868406088,273.25734932568,273.39360776742,271.14291055961,268.02728730435,263.03566505706,225.52062989702,225.05032845719
694,"SLE","Sierra Leone",641.77168566062,638.28486530182,640.99526885367,642.56127167647,643.61251452401,654.59920503229,665.1872116688,684.94236710579,698.83211988036,713.17384130323,729.37579066918,752.33880254913,775.04407955906,793.50648899279,805.18153985257,815.01067033142,816.66866855356,815.39362145301,800.52839071543,793.7178235818,793.70166326099,790.0739740662,781.92036609103,763.60795016341,751.83828811715,747.10611572767,733.07973041806,721.59601731383,709.60215150001,699.68954039349,689.298548769,681.09003893576
702,"SGP","Singapore",441.25148900412,424.9190453416,418.36386207554,406.5337787599,395.19156504652,386.49300025333,374.97085454896,357.48942024322,338.74386660565,327.95110028376,315.9579001891,304.9658948683,291.74587162925,287.4806935975,270.39589699819,248.71648133322,241.10320501802,234.52049687841,221.26883621551,206.03699765749,197.03988654784,189.09576091492,183.70962680114,177.02393038411,172.92042118039,165.3187317874,153.83237489208,144.31946018323,136.67267269694,126.25196064989,121.41350517116,114.88710455115
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",316.16035370422,311.7341456875,307.78731192729,301.39594037122,292.24378375556,294.15749477608,284.30857649692,293.04482266626,294.50439192792,289.51791942272,280.48922894494,277.7966397995,273.76049345461,271.04358020221,262.78976870518,265.71828400431,259.33279413418,257.70310172051,247.46001245466,240.18797390881,229.1680603117,223.79383069609,214.64751508859,206.47225849672,200.26484572337,202.16590116869,191.79379132326,190.77232691378,187.71177156082,178.18374133488,175.81850694268,172.1666262296
705,"SVN","Slovenia",158.95426589989,167.18896790861,166.58764584651,170.86558764408,165.78116147253,154.82574982222,151.22559685177,148.14213849008,148.29614201291,142.4785091171,137.02943471037,135.69148518683,128.83921378023,129.06296493598,123.96007776502,117.08558673169,115.87159340996,111.65356937818,106.31566062103,103.96424812926,100.82024788239,96.7401002954,95.56045551407,93.053364613,87.79784731925,88.4075247729,84.87712767445,82.56422317437,79.54854032758,76.46728119912,75.0357234477,70.18579736127
90,"SLB","Solomon Islands",821.96091600632,830.68308122791,827.53772036522,825.22469260803,819.60099752173,805.22021239832,798.33685132494,796.96058431078,786.71240086082,773.04096634631,771.39346868094,761.30569307152,760.095794143,757.44495198297,752.11125800875,753.01062585545,753.30520857076,738.77704979794,721.58370683622,730.11325051446,717.66052432887,734.28002354349,732.54063556519,729.02481914664,728.88837460923,720.03836466255,704.01849406086,702.51292462076,697.91889525086,695.04767384609,689.39605172408,672.94190241304
