"code","iso","country","GDP.raw.1990","GDP.raw.1991","GDP.raw.1992","GDP.raw.1993","GDP.raw.1994","GDP.raw.1995","GDP.raw.1996","GDP.raw.1997","GDP.raw.1998","GDP.raw.1999","GDP.raw.2000","GDP.raw.2001","GDP.raw.2002","GDP.raw.2003","GDP.raw.2004","GDP.raw.2005","GDP.raw.2006","GDP.raw.2007","GDP.raw.2008","GDP.raw.2009","GDP.raw.2010","GDP.raw.2011","GDP.raw.2012","GDP.raw.2013","GDP.raw.2014","GDP.raw.2015","GDP.raw.2016","GDP.raw.2017","GDP.raw.2018","GDP.raw.2019","GDP.raw.2020","GDP.raw.2021","GDP.raw.2022"
670,"VCT","Saint Vincent and the Grenadines",728920520.116142,737197960.685205,784216008.921774,817550920.147419,807350963.851208,870055089.459555,881260633.390643,912150148.172752,949458867.317023,975192152.712415,991175863.220137,1008503907.12657,1062379467.39523,1133466854.0966,1180105601.19092,1209473205.74181,1294099154.1738,1337101662.69777,1342512121.67803,1324009705.46258,1264820276.12256,1257151966.1052,1271849482.90938,1303168575.11965,1318099708.66341,1354811720.54017,1411030517.787,1432875084.02317,1478374241.41402,1488162161.49651,1432513928.5124,1443311284.86931,1514798395.88242
882,"WSM","Samoa",614879921.577296,600737607.401415,599536209.411009,624117140.099388,608251455.279483,648843986.838208,695424294.329701,699898828.125556,715260835.53954,730892391.702993,768117067.866101,824881910.526581,871503899.548679,916932163.910748,945240246.016299,1007996670.58141,1029488441.23345,1034491575.41229,1071279178.67715,1065476299.31314,1130733738.48788,1174256561.45083,1130431777.5909,1131644654.88355,1139112646.93929,1182972605.34566,1277419516.04634,1295383641.871,1287486373.02067,1344803449.9217,1303000987.62919,1210688736.05264,1137780925.10577
674,"SMR","San Marino",NA,NA,NA,NA,NA,NA,NA,1699766726.32751,1826664831.6329,1991966310.9123,2035378820.62204,2148919230.63213,2155598078.27978,2239083673.87543,2340936100.50213,2397706305.50717,2489540460.66239,2666529923.32518,2653172228.02987,2379339474.47613,2249101945.34691,2062094211.21265,1916829274.87621,1901801867.66899,1888444172.37369,1931717975.60554,1977005285.03501,1982111206.95374,2011722071.68654,2053277915.72687,1916777831.04764,2078996115.98887,NA
678,"STP","Sao Tome and Principe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374271810.435444,386848047.526686,418923628.672626,433744752.630447,462435340.391224,503435363.38701,521767820.436052,554267616.533403,567715713.94612,605593613.596147,632228844.10972,652093325.561949,683490267.09914,728258435.017987,756743083.842216,788259685.008913,818599649.86904,842709610.84351,861340705.428923,887392542.590393,904057086.832177,912438938.160265
682,"SAU","Saudi Arabia",674821653782.862,776098079497.124,807045302128.705,796039290968.394,800486923206.698,802184686688.241,823341699866.748,832429597778.792,856514803773.605,824281708772.411,870650985105.642,860109631688.079,835861641116.959,929829719908.44,1003829675758.28,1059781637362.15,1089332612109.3,1109454004364.26,1178792358426.73,1154518086345.29,1212699943202.23,1346021284223.87,1419075166224.49,1459523675762.86,1518308198824.01,1589519056009.33,1627080576754.64,1625946533880.28,1670859140188.4,1684765372101.24,1611623175833.74,1674826590631.51,1821276000724.75
686,"SEN","Senegal",18610932095.816,19105975939.7576,19358219346.0817,19621532363.4565,19612208025.1354,20684718263.556,21102544858.1308,21745244182.7106,23027882913.4094,24474795780.3793,25426182723.9435,26522267694.6931,26540487584.1433,28025149440.0477,29326439504.7858,30590478998.7414,31303473006.8973,32188459502.9596,33380452577.4236,34299117509.7702,35462162599.407,35935260147.2834,37373747012.1851,38275345782.2174,40657631795.07,43246320958.7908,45995086773.7203,49402166472.861,52469666065.1249,54890421321.3684,55627091269.6294,59264921541.8736,61726701334.1478
688,"SRB","Serbia",NA,NA,NA,NA,NA,59113312176.1512,62816218903.8384,67343622400.9982,69593490233.8004,63034887246.8525,66900068714.0271,71501973758.5397,76064089484.6975,79401596913.0402,86570129446.5577,91357758108.4447,96024120670.3564,102207618459.084,107988048634.141,105038082967.504,105805958151.133,107960460212.157,107224663933.682,110326283950.062,108572636281.111,110533522438.026,114223779989.505,116623808759.793,121866190419.785,127145110728.912,125996712565.03,135509354161.136,138560277570.321
690,"SYC","Seychelles",1080055568.57954,1109869706.14558,1189481147.9982,1276353366.45044,1245254138.41036,1251294077.98063,1376397783.60018,1544230798.40675,1582333781.2614,1611955150.48707,1680514800.33934,1642347571.9082,1662266503.63524,1564406738.75915,1519814044.66002,1656684876.37401,1812514785.63556,1973394802.52812,1919601120.68301,1872006992.21344,1956343379.06911,2142387396.03578,2209030180.02081,2236725563.71835,2327619197.31596,2425253207.8158,2549058184.23737,2620022555.75612,2717210571.41101,2849727469.08839,2603248656.86957,2743824084.34052,2985280608.49998
694,"SLE","Sierra Leone",6198794236.67191,6344587484.94476,5138296782.45553,5208925245.54763,5107487409.95347,4698901067.04676,4781311338.65809,4500309808.51894,4580640914.41766,4489976890.05468,4788682914.31925,4484819175.58732,5674378663.21785,6212515824.73826,6615015158.77247,6902999840.39445,7198662947.55771,7772869000.77171,8195393846.12327,8458419402.87257,9019846352.82722,9561923879.24804,11015503477.4716,13337463015.6844,13945551769.4001,11087958421.7302,11791680967.0932,12234317466.221,12659203398.0597,13324285829.8498,13061999009.945,13598154894.9107,14074191174.6948
702,"SGP","Singapore",113738176084.022,121345437454.793,129402538569.245,144231617712.986,160235109901.239,171732621773.185,184563437180.019,199912118558.811,195532014042.15,206713261509.241,225396659971.311,222982971097.67,231731397502.852,242271133364.523,266352842070.134,285973251118.626,311730192894.584,339852993073.512,346186097369.469,346629054191.761,396958725285.662,421629448738.64,440330812792.133,461544326493.039,479708589358.797,493988551367.292,511780319860.235,535039344470.297,554169316204.88,561546757997.059,539640519089.208,587573300304.046,609001934463.29
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436948467.20484,1482930732.24807,1551145590.3663,1572714993.71766,1593266099.05672,1618445831.7244,1624919615.0513,1633044244.60122,1538327625.27771,1436798036.81666,1563236264.05652,1305302280.4872,1400589346.96277,1536446513.61815
703,"SVK","Slovakia",NA,NA,62044014779.4357,63223675081.4252,67147039966.1113,71070773374.6035,75775586165.4587,80265923950.7895,83537641253.3463,83449162392.2555,84422619000.8113,87169548654.2761,91100410756.0743,96110098027.0314,101183635459.64,107885494354.257,117048400072.346,129727116493.298,136959255796.591,129487398581.991,138184591602.053,141876127714.687,143747193272.906,144656739274.106,148558406101.049,156234688735.479,159271814312.37,163951329601.324,170559207125.957,174839771021.617,169006688476.03,177225929518.009,180183303813.469
705,"SVN","Slovenia",NA,NA,NA,NA,NA,42743103189.7556,44112167267.6683,46339740603.9353,47859390043.9144,50411571738.2745,52262871956.5387,53943938765.5783,55834996434.7709,57487857659.8042,59993864199.3903,62272414748.5536,65850834859.6213,70447328991.0078,72919918591.5486,67415603899.1685,68321500046.5894,68909972073.9005,67091135563.7047,66400578063.7812,68238651529.0566,69746781415.028,71972995813.7254,75438769514.6355,78799088224.0188,81518507202.3676,77995790965.5181,84400074180.6762,88936200607.1897
90,"SLB","Solomon Islands",710616229.673097,753253214.491788,848916359.537056,882873009.969854,954385734.60339,1050670040.69731,1067584857.89739,1057826308.24712,1071488264.59522,1066283716.84717,914050394.952081,841323005.468767,817766105.311019,871112806.106029,938043016.041422,1007062738.43055,1048737817.52749,1086908438.72958,1154579027.09346,1187649263.56597,1302950864.16263,1399759456.90104,1434359808.79242,1509401275.73326,1527351339.41062,1552951980.18237,1639214293.52831,1689625838.08142,1736022886.26672,1766394854.68873,1706670994.79063,1696947358.09647,1628009899.97718
706,"SOM","Somalia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11428001379.2737,12318722691.6694,14172683247.1514,15381938113.3973,15743349479.8493,16928976288.5459,18191289052.5681,18644138335.3666,19399060096.1183,20329978116.1213
710,"ZAF","South Africa",414406277318.956,410186606254.968,401420783753.487,406372541698.859,419376463045.298,432377133401.984,450969350126.457,462694553236.344,465008026004.106,476168218616.409,496167283801.528,509563800465.117,528419568909.918,544003060782.332,568780006082.761,598794822615.523,632350125561.164,666247089971.937,687507327004.33,676932851503.589,697509801974.927,719610792599.171,736854339454.923,755168618329.594,765845392014.537,775968813043.715,781125531699.056,790170550983.232,802199549486.899,804633849972.882,753600180180.905,790625285643.372,806772220732.918
410,"KOR","South Korea",542570624549.052,601049190991.003,638306083382.99,682205419129.481,745436763166.872,817107268226.502,881582778617.493,935981306155.872,887970630220.554,989793711154.328,1079477269584.2,1131857819988.08,1219295451465.64,1257670229835.22,1323036273738.77,1380039856716,1452689661910.11,1536939102172.75,1583246844825.55,1595797226566.06,1704388433877.57,1767206529267.27,1809664213833.72,1866934813500.06,1926722538277.21,1980846164069.89,2039219357482.86,2103651261121.49,2164812897274.32,2213390819401.97,2197688684965.63,2288790000464.66,2347395325164.83
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11034457470,5481815958,6976683400,7085545818,7069065198,6129174258,5773758885,5650035872,5698318966,5328146394,5612260885,5638889100
724,"ESP","Spain",1070531260212.73,1097786992357.45,1107987797228.08,1096558994742.24,1122692137456.1,1153650306301.18,1184343883398.47,1228194152048.47,1282149958363.48,1339725586635,1410006838302.66,1465462446238.28,1505483468430.49,1550376026713.72,1598790138533.64,1657179300444.71,1725168159302.34,1787355959474.85,1803211005178.5,1735354244852.44,1738181475619.55,1724025990291.58,1673013403698.23,1649535306148.45,1672559113626.25,1736760610926.34,1789519475668.72,1842771293467.92,1884868840138.08,1922264001275.94,1704559177419.92,1798643940093.17,1896701324459.69
144,"LKA","Sri Lanka",69505028644.9295,72702251096.5585,75901143784.6829,81138370714.4339,85682053529.3139,90394639503.8035,93829606160.6423,99839767468.1447,104530662113.659,109026045570.824,115567644456.245,113781652678.939,118292726196.841,125319632432.661,132143363213.054,140391419001.369,151157042814.461,161430924181.075,171036206462.715,177089027388.523,191284426040.554,207867796859.988,225811322109.296,234960624066.459,249946363085.324,260458995828.115,273621616469.349,291299436997.471,298028699426.597,297371594166.248,283619597758.588,293580954915.269,270611247567.867
275,"PSE","State of Palestine",NA,NA,NA,NA,9349729655.32047,10015291266.3224,10136992155.5942,11623807619.7475,13289987855.5689,14390455917.7118,13159182133.0313,11933978298.8154,10443520864.3834,11907270701.6332,14517968320.0872,16157141481.9561,15996126502.3702,16602104806.7129,17835505431.0491,19368197963.4789,20487168883.6089,22454102732.97,23823007352.7557,24942347997.2934,24902972347.8654,25829686575.9526,28119389833.301,28518507331.4937,28868451483.4524,29261838253.3247,25949847008.4794,27769445681.3423,28861611581.9086
729,"SDN","Sudan",71233428075.558,76583707000.1558,81621277090.1176,85350348525.6703,86209168695.706,91379212079.4083,96788060736.333,114512526495.014,119446303571.846,123154031043.892,130969222600.924,139482694258.52,147860682587.241,157159357261.385,165238744613.212,174564018799.666,185965513629.197,196631145821.417,204195044063.221,198543528913.545,206203818639.667,199577392751.651,165639878987.62,168878378191.795,176750440364.193,180126686429.935,186372835393.388,187694696441.513,182662731984.259,178683879115.436,172198010198.757,168980455107.356,167369383568.231
740,"SUR","Suriname",5627412442.21496,5779352529.4368,5802469940.04788,5413704561.42689,5597770456.82177,5597770456.82177,5653748229.84034,5976011747.96056,6113460116.83083,6027871646.45838,6154456882.76866,6412944097.74508,6592506576.6355,7007834453.59334,7603500395.09884,7945657928.91171,8405993084.10906,8835664393.20051,9201761913.52346,9479075318.69831,9969032147.97268,10552157491.6206,10836047433.9666,11153916562.81,11182415157.7752,10800972240.1633,10270019508.2888,10430970336.418,10947122992.1426,11075072733.8069,9305808113.86519,9051795023.57585,9222667452.75396
752,"SWE","Sweden",292342589047.893,288992416447.247,285644171233.113,279743858473.285,290737716123.949,302178806162.26,306951588675.273,316376618833.072,330018260897.139,344034744145.196,360432640290.285,365657106430.004,373690304416.503,382321842642.945,398902591003.098,410306431198.75,429438090953.82,444207419292.345,442206001645.583,423015187266.165,448193503870.461,462514779856.249,459793784274.097,465255103186.95,477620645295.275,499062380984.548,509395932462.041,522476835542.435,532665253199.002,543245028479.227,531455453277.676,560078794638.573,574877290306.728
756,"CHE","Switzerland",377627239548.936,374168866344.515,374005231061.113,373534046575.027,378277023804.12,380096031095.678,381887347750.642,390523062729.984,402355791133.976,409045766040.145,425238741441.482,431939066561.202,431622813371.825,431482974155.903,443140389406.832,455325416196.41,473873681890.407,492432356174.795,506259776133.314,494629092470.91,510671879276.728,519930912954.323,526062218175.594,535490010955.144,548073390452.537,557087157176.96,568611561634.219,576360597477.87,592847079950.251,599617288817.874,585373000686.125,610085789690.685,622648874063.027
760,"SYR","Syria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"TWN","Taiwan",325305573570,352547435820,381848842410,407852229200,438464441060,466945817310,495787477500,525804228670,547919090450,584783855880,621729461310,613018525420,646614394020,673938010350,720769631040,759562798500,803424226100,858432220360,865304275500,851357008000,938568016180,973060147500,994680611760,1019398107520,1067495094840,1083127085320,1106589976800,1143213535350,1175086742670,1211081259440,1252089971280,1333817705000,1365258366450
762,"TJK","Tajikistan",21621969710.0112,20086810056.0143,14261634927.7645,11922726821.7334,9383186245.59748,8218139605.72487,6845710420.15486,6960764504.60369,7330580710.8158,7601779262.03802,8234576035.18381,9023517275.10298,9998057480.02315,11097843710.6493,12240921495.3213,13061063053.9204,13975337887.0973,15065414258.8827,16255581724.9361,16889549598.8658,17987370168.3967,19318435668.7044,20767318240.1588,22304099737.39,23798474573.7297,25230976943.311,26971914352.3995,28886920271.4198,31082326212.0477,33382418351.7392,34851244759.2158,38127261766.5821,41177442707.9086
834,"TZA","Tanzania",34091922970.8757,34798303596.0498,35001637786.247,35423687817.6247,35979011427.5162,37263430426.6156,38956817388.1623,40330153575.5921,41825801997.6586,43860152021.3322,45842975034.749,48626014162.8435,52075152160.1362,55550017616.9574,59718387982.7962,64183125324.0154,68375709165.3949,73003743109.7396,77155040266.1908,81220420541.8903,86366971517.4208,92993179816.7342,97178015708.6479,103768226028.946,110754382277.782,117577548620.927,125651735505.658,134162009400.539,141484012289.165,149690085001.89,152671858514.535,159269396230.969,166528938853.177
764,"THA","Thailand",401679490190.937,436056266618.516,471304386649.875,510196028341.09,550996530578.624,595739186408.526,629410034380.547,612078756062.469,565352447846.544,591202101640.778,617541615794.353,638811286780.735,678092023109.768,726841708472.143,772555270354.95,804907091740.389,844893353918.06,890814589326.528,906187366438.26,899929071266.833,967544256907.657,975672906627.678,1046338906857.69,1074459218555.59,1085036935014.56,1119042505228.28,1157483380202.26,1205839343826.68,1256760375191.65,1283335299685.86,1205476297125.63,1223463151519.62,1255208758957.48
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2033236598.56569,2365623858.38608,2207110748.52069,2158945582.36408,2167581421.3412,2232341179.34361,2140381995.79109,2360036982.35024,2628857991.8848,2895537377.81418,3165674468.89383,3354223538.50401,3517191791.94484,3626326205.91723,3788494066.9082,3893178464.89557,4024883799.45172,3901816989.7534,3874884443.0769,4786016731.06763,6313449496.26154,6647522024.13837,5484791029.96266
768,"TGO","Togo",6745350432.40635,6698135172.03809,6431503388.47793,5460614732.20529,6278746657.4545,6771366591.93971,7369698874.34914,8429268307.32938,8235405540.68822,8439787835.94225,8373663819.42507,8442615812.00688,8765682854.97992,9354751769.23215,9263200056.45464,8830951409.42805,9064983287.42332,8958458820.37638,9322374067.08218,9838638843.48762,10438722924.6315,11106613195.9474,11833375211.1376,12556671701.5894,13300100571.5317,14063907851.4537,14845731642.3475,15491186678.2794,16287197015.9723,17089003659.0897,17426638438.8523,18470768036.2203,19544019393.1429
776,"TON","Tonga",357934703.105333,380896026.660385,381855791.953219,396129772.939235,415748184.403137,446424313.135718,454484643.469469,460045034.101037,471356433.254924,488847909.423739,493130168.533515,511617252.121511,536420522.06499,548801351.751816,535571394.221836,536005388.576294,535208695.23624,536659620.806567,562151863.269146,532924974.943627,537206974.797517,573835229.806581,578558483.179758,580365367.082624,592081205.419877,599019735.53156,638381325.354874,659591114.265762,661182232.45686,665853375.396797,669107036.7758,651258565.250899,NA
780,"TTO","Trinidad and Tobago",12369850660.3399,12754850865.2745,14042195350.0165,13948236947.3944,14445795750.6356,14996168021.6436,16066066249.7326,17274693057.861,18678186550.5538,20177076960.3486,21569569596.2802,22468702277.6839,24251977947.9345,27754203546.3898,29960677024.7123,31820916849.4668,36023842195.6479,37736491195.9601,39016413759.8176,37302918505.4171,38542578310.8424,38429126532.2253,40969337813.2846,42544117761.7589,43957835140.9476,43625680082.3923,40674647471.0488,38760092277.2199,38422504323.8036,38464920495.8177,35511456513.31,35146917152.7272,36018895203.8145
788,"TUN","Tunisia",47772969662.4204,49638286905.5411,53512917000.6862,54684758301.7755,56422864851.0991,57749744352.7969,61876587842.9572,65243258027.8853,68364340525.0154,72503551457.7714,75918449092.979,78800519662.1447,79842701567.8257,83597224393.3679,88810172356.1283,91906579462.1805,96726252241.7849,103216120423.83,107590194054.393,110864647948.448,114158583812.554,111822175541.787,116537355627.751,119369132917.318,123058030691.874,124248867079.794,125637256161.771,128448815276.222,131820376153.99,133913700608.983,122105352837.287,127484535654.443,130699391527.918
792,"TUR","Turkiye",681003078590.509,685908200997.455,720448034016.13,775571423748.613,739366606775.355,797615881250.547,856477257076.237,921378222805.483,943529539715.799,912740581874.789,976023074296.955,919901683550.057,979214387209.344,1035648530177.5,1137100001409.4,1239351500966.41,1325461495593.74,1392311251253.93,1403658930084.4,1335958298911.15,1448540898468.99,1610779080942.57,1687911119825.11,1831144168517.56,1921597474636.28,2038516821336.51,2106258451913.1,2264269908091.15,2331742553286.64,2350014325734.26,2395605361427.15,2667590330088.48,2816064674295.65
795,"TKM","Turkmenistan",26553870092.73,25330994481.5667,21539961242.8807,21863060698.9858,18080781703.1233,16778958019.229,17903146891.1557,15862188104.8054,16988403514.7911,19791490009.3185,20873899290.7111,21780629270.4636,21836644676.4873,22550447154.1205,23678061390.8425,26764268169.0701,29701193836.2995,32985937808.9547,37834870666.871,40142797821.0059,43835935215.7434,50279817660.8398,55860877401.8627,61558686953.4951,67899231691.5735,72312681690.0883,76796067930.5985,81787812382.0508,86858656701.7867,92330752110.7119,89191506538.9477,NA,NA
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792935224.728617,785225520.65038,793634320.255013,862770159.665212,960391172.185811,1030030870.06468,1004380845.71015,1060736216.79613,1117215662.76006,817993166.789168,891404033.002997,886951606.552118
798,"TUV","Tuvalu",24821643.4415049,25717502.0578887,26434708.8960465,27521393.1923009,30351521.7590159,28832594.4118048,27113776.6414728,29826049.8147156,34449435.3453328,33910690.6769373,33581591.0843111,33581591.0843111,36779837.8542455,35180714.4692783,34381152.7767947,32782029.3918275,33581591.0843111,35980276.1617619,38378961.2392127,35980276.1617619,35180714.4692783,37579399.5467291,36779837.8542455,38378961.2392127,38378961.2392127,42376769.7016307,44775454.7790815,45871771.9323559,46508128.4265694,52936474.6965762,50673529.50877,51587711.5947528,51937133.0290954
800,"UGA","Uganda",15857175042.1112,16737897686.9293,17310058765.9793,18751344894.3034,19952112718.2657,22251243311.7612,24269901600.8565,25507667034.7494,26758885821.6353,28914032671.8115,29822484786.184,31368381336.9352,34107683508.3046,36315562088.6365,38787647140.3036,41243900152.5124,45691949358.9006,49535750770.8902,53849696407.9886,57512292851.0176,60754612566.0975,66460476474.2973,69010867754.4785,71486222590.7661,75136528810.8443,79034506631.0686,82813146623.4566,85406362066.3514,90790314035.0401,96636070871.0047,99488097436.1968,103006573931.471,107796517351.634
804,"UKR","Ukraine",852496847469.326,778329621741.868,701274989173.532,601693940715.348,463906028296.177,407309492840.618,366578543556.556,355581187255.638,348825144690.165,348127494400.414,368667016570.905,401109714042.683,422527557686.333,462737856920.766,517319418425.608,533207489630.352,573578872211.32,620703220159.772,634628644741.913,538568283581.933,560606521263.664,591133120588.36,592033504807.097,592302519470.774,532604970545.165,480553554878.688,492283780388.951,503901541149.965,521479452743.261,538164207981.356,517967959519.771,535815196043.231,379892973994.651
784,"ARE","United Arab Emirates",201213879449.833,202944483699.381,209732864779.274,212377996692.186,227023898832.712,242206999431.948,256251139923.816,277239129805.095,278048652396.47,286118218325.075,317169782258.252,321607257202.546,329433430905.558,358425354450.21,392713888875.211,411780702677.619,452288887165.519,466691530045.03,481587559598.512,456338299936.495,463652718597.496,495776937054.479,519458345815.054,545719872386.608,568452880583.418,607032486498.912,640792542144.529,645502807643.102,653984158638.428,661232579860.838,628454934172.839,653067090096.921,701466566121.306
826,"GBR","United Kingdom",1792315487238.29,1772544066241.73,1779653422340.37,1823963785162.69,1894113599421.92,1942066305610.03,1979115411126.66,2068651920273.42,2133965205432.56,2198284420663.03,2288252584451.44,2337619990488.74,2379013754097.49,2453311621951.73,2510841079841.68,2577838797876.52,2633530564422.11,2701040079156.28,2696871177356.16,2575229191247.78,2637809137809.11,2665970676055.82,2704586108449.72,2753805880474.18,2841919479550.73,2909929545102.18,2972935520334.54,3045581294798.01,3097509096126.43,3147202702424.27,2800039227021.69,3012771394507.17,3136343870179.31
840,"USA","United States of America",10174009362477.3,10164837399213.4,10523701720373.6,10814837546422,11250679379779.7,11554333312022.5,11988869342850.3,12522447874411.8,13084676900445,13712649377942.5,14270840936929.5,14413185024659.2,14656673128478.3,15063126358919.4,15649474474118.1,16187249832238.1,16632204149380.6,16962486688809.8,16980696268679.6,16540030505315.9,16984230629653.8,17245127435203,17635683146235.3,17957883450597,18364480258516.3,18856967687960.4,19167910106605.3,19591605832455.1,20160305515404.6,20622194549319,20049818396087.2,21236009041276.3,21675198277317.7
858,"URY","Uruguay",34638532725.9166,35864324067.8599,38708934640.3694,39737642425.96,42631076329.682,42013949308.2837,44357469655.6288,48149005637.8231,50324806285.294,49559393197.3899,48602931285.3094,46734571442.6224,43121051006.5924,43468297894.7128,45643521225.2335,49048588217.5334,51058882546.8966,54398904886.0623,58302648996.6177,60776718522.1013,65519374840.644,68901572126.828,71339432889.9567,74647826647.9552,77065513910.4592,77351227565.9694,78658307185.6021,80027257873.3567,80152100396.5497,80748777996.0159,75691500748.602,79685407343.2661,83607423058.2464
860,"UZB","Uzbekistan",74633363994.725,74266167840.5553,65948357044.2874,64431544828.6651,61081104502.5606,60531374558.3448,61560407928.0517,64761549138.5443,67546295751.6292,70450786470.878,73152574131.5698,76198528994.1041,79226268546.4276,82579621282.2914,88730977771.3369,94897787112.1605,101969018354.146,111628548872.173,121707670291.027,131506273681.564,141497026172.214,152144875337.848,162950881257.219,174840674385.925,186858939872.07,200347863521.372,212232800909.881,221561015372.148,234588233382.453,248620273874.57,253581702961.777,272355289957.89,287794613084.967
548,"VUT","Vanuatu",418567542.457046,431742535.489369,442904866.269518,446162201.230273,486680270.254301,491566272.695434,503006668.65516,527688263.642345,533898385.986224,535699189.053959,567438343.122781,548159157.338799,519664097.031705,541949034.99492,563558671.807735,593457299.21174,643667925.92387,662179122.164259,699267720.640175,720506603.880221,729576825.214032,752484099.531538,760084547.7733,763606706.714604,787560035.75528,790446617.143266,827508733.221128,879784986.981541,905300777.507457,934643274.552308,887981289.179539,893741210.756484,910266227.142754
862,"VEN","Venezuela",318824122120,349847936730,371052571810,372077075450,363338055250,377698067130,376952667270,400952043280,402139336500,378136335640,392068905900,405380976090,369478330320,340824868880,403152244600,444749629950,488651497620,531434859750,559484487780,541562709480,533490647280,555778346400,587038357850,594926798820,571757291600,536191719200,444828404880,375109368200,301378517720,217988755010,152604633720,154128499200,166458496380
704,"VNM","Viet Nam",140475981684.954,148849535715.99,161719137217.323,174774287585.902,190222553575.294,208370698587.348,227832558291.917,246405660149.713,260609604689.682,273050030588.654,291582800117.464,309640211844.323,329212015340.99,351924561301.793,378447041285.352,407009377007.513,435410307415.028,466452904805.811,492862401069.106,519466608505.649,552833186228.631,588287360787.326,620669906937.401,655138811738.54,697213442167.643,745928907792.47,795831620448.521,851063829337.698,914595669793.043,981903335145.615,1010038910610.24,1035911573862.9,1118989594291.35
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",39779038230,42282407830,45754757440,47584351430,50782556340,53661140580,56147634280,59085568710,62634954360,64999905560,69018744740,71642341260,74461274000,77254434840,80323592220,84814008400,87501721200,90423195670,93723353840,97345294560,104844217870,91513499150,93702088400,98221032000,98039291680,70592309300,63974205400,60729612760,61187072100,62471000360,57161142990,56590028110,57438131060
894,"ZMB","Zambia",17602159796.417,17595799540.4461,17291229944.5914,18466562230.3804,16873739624.6112,17362684728.8697,18442391350.4631,19145785539.2297,19071931409.4308,19958812408.2677,20736671783.489,21839213306.6671,22823291376.9763,24408363024.9918,26124855554.05,28015145342.9829,30229376829.1591,32754266255.9164,35300548789.7578,38555382377.3563,42525901758.0453,44892299080.9795,48303033348.0076,50745829681.768,53129864884.5198,54681456235.742,56746599390.2726,58735190955.7239,61104858650.0311,61985566659.9559,60259234495.8438,63030396421.3085,66021152485.4551
716,"ZWE","Zimbabwe",27355625915.7583,28868879608.4514,26266185537.4871,26542363616.6168,28993603669.5209,29039421010.958,32048107364.5817,32907187064.9854,33856629107.9809,33579742474.0557,32552474434.4863,33021104868.1483,30084199997.8215,24971367726.9724,23521146051.4304,22177833711.7042,21410149065.0123,20627966343.7306,16983222041.4647,19024530600.3991,23105684494.2549,26483783455.0472,30653622606.2672,31633536428.0639,32103149759.0648,32752805147.8571,33047893313.2792,34396334574.9521,36119545115.4961,33832294278.593,31187640532.1506,33828615202.3744,34978788119.3508
